incident_id,actor,action,location,time_period,severity,contributing_factor
6865,Worker-E2,bypassed lock,Bay-4,early-morning,moderate,poor-lighting
6866,Worker-F1,used wrong tool,Bay-2,early-morning,high,poor-lighting
6867,Worker-B4,dropped container,Basement-Pump,mid-morning,high,equipment-malfunction
6868,Worker-E2,disabled sensor,Storage-East,noon,critical,poor-lighting
6869,Worker-C2,started machine early,Basement-Pump,early-afternoon,high,understaffing
6870,Worker-B0,misread gauge,Storage-West,early-morning,low,communication-failure
6871,Worker-F1,left valve open,Corridor-South,late-morning,critical,understaffing
6872,Worker-C2,mixed chemicals,Bay-5,evening,low,procedural-gap
6873,Worker-E4,removed guard,Roof-Access,early-afternoon,critical,distraction
6874,Worker-C1,dropped container,Bay-2,mid-morning,critical,communication-failure
6875,Worker-E1,crossed barrier,Corridor-North,noon,minor,poor-lighting
6876,Worker-B2,exceeded load limit,Roof-Access,noon,critical,fatigue
6877,Worker-F4,removed guard,Storage-West,early-afternoon,moderate,poor-lighting
6878,Worker-E3,stored improperly,Bay-4,evening,moderate,supervision-lapse
6879,Worker-A2,used wrong tool,Bay-3,early-morning,critical,communication-failure
6880,Worker-B2,disabled sensor,Control-Room,night,low,weather-conditions
6881,Worker-A3,overloaded circuit,Corridor-South,early-afternoon,critical,communication-failure
6882,Worker-B0,exceeded load limit,Loading-Dock,early-morning,moderate,understaffing
6883,Worker-B0,disabled sensor,Corridor-North,noon,moderate,distraction
6884,Worker-C1,tripped over cable,Corridor-South,early-afternoon,moderate,procedural-gap
6885,Worker-F0,forgot PPE,Mezzanine,late-morning,high,equipment-malfunction
6886,Worker-F3,forgot PPE,Bay-3,early-morning,high,complacency
6887,Worker-E0,stored improperly,Yard-Exterior,late-morning,low,complacency
6888,Worker-B3,mixed chemicals,Basement-Pump,mid-morning,moderate,understaffing
6889,Worker-C1,removed guard,Storage-East,evening,minor,inadequate-training
6890,Worker-C4,skipped inspection,Yard-Exterior,late-morning,minor,complacency
6891,Worker-F2,bypassed lock,Bay-3,late-morning,critical,inadequate-training
6892,Worker-C4,stored improperly,Storage-East,evening,critical,complacency
6893,Worker-F3,misread gauge,Roof-Access,early-morning,moderate,procedural-gap
6894,Worker-B1,disabled sensor,Roof-Access,early-afternoon,critical,complacency
6895,Worker-B0,removed guard,Yard-Exterior,noon,low,inadequate-training
6896,Worker-A2,blocked exit path,Loading-Dock,early-afternoon,critical,understaffing
6897,Worker-C0,mixed chemicals,Storage-West,early-morning,critical,understaffing
6898,Worker-C3,dropped container,Corridor-South,night,moderate,fatigue
6899,Worker-E1,bypassed lock,Roof-Access,night,moderate,equipment-malfunction
6900,Worker-A0,stored improperly,Yard-Exterior,early-afternoon,moderate,weather-conditions
6901,Worker-B3,mixed chemicals,Mezzanine,early-morning,high,weather-conditions
6902,Worker-C0,overloaded circuit,Bay-3,early-afternoon,low,complacency
6903,Worker-F1,entered restricted zone,Control-Room,early-morning,critical,communication-failure
6904,Worker-F3,removed guard,Bay-5,late-afternoon,moderate,supervision-lapse
6905,Worker-E2,used wrong tool,Bay-5,early-morning,minor,communication-failure
6906,Worker-D4,ignored alarm,Bay-5,early-morning,low,poor-lighting
6907,Worker-E3,overloaded circuit,Storage-West,early-afternoon,high,complacency
6908,Worker-E1,bypassed lock,Bay-4,night,moderate,distraction
6909,Worker-D2,disabled sensor,Yard-Exterior,noon,high,distraction
6910,Worker-B3,tripped over cable,Bay-1,evening,high,weather-conditions
6911,Worker-A2,tripped over cable,Bay-4,mid-morning,high,inadequate-training
6912,Worker-E0,used wrong tool,Bay-5,night,minor,inadequate-training
6913,Worker-D1,stored improperly,Control-Room,late-afternoon,critical,weather-conditions
6914,Worker-B2,started machine early,Basement-Pump,early-morning,high,fatigue
6915,Worker-F4,tripped over cable,Basement-Pump,late-morning,critical,supervision-lapse
6916,Worker-E2,forgot PPE,Control-Room,late-afternoon,low,understaffing
6917,Worker-A1,mixed chemicals,Loading-Dock,night,high,fatigue
6918,Worker-B3,skipped inspection,Storage-East,early-afternoon,critical,poor-lighting
6919,Worker-D1,removed guard,Basement-Pump,noon,high,poor-lighting
6920,Worker-A1,mixed chemicals,Bay-4,mid-morning,moderate,distraction
6921,Worker-A1,bypassed lock,Bay-2,mid-morning,minor,time-pressure
6922,Worker-E1,crossed barrier,Corridor-South,early-morning,moderate,time-pressure
6923,Worker-D4,spilled solvent,Basement-Pump,early-morning,minor,equipment-malfunction
6924,Worker-D1,stored improperly,Bay-2,early-afternoon,moderate,understaffing
6925,Worker-B2,misread gauge,Bay-2,mid-morning,low,understaffing
6926,Worker-B4,stored improperly,Loading-Dock,evening,minor,inadequate-training
6927,Worker-F2,dropped container,Storage-East,early-afternoon,critical,inadequate-training
6928,Worker-D2,misread gauge,Basement-Pump,early-afternoon,low,poor-lighting
6929,Worker-D3,overloaded circuit,Storage-East,mid-morning,critical,communication-failure
6930,Worker-E3,blocked exit path,Yard-Exterior,mid-morning,moderate,poor-lighting
6931,Worker-C0,removed guard,Bay-5,late-afternoon,high,complacency
6932,Worker-A1,skipped inspection,Loading-Dock,early-morning,critical,communication-failure
6933,Worker-C0,entered restricted zone,Storage-East,late-morning,critical,procedural-gap
6934,Worker-A0,used wrong tool,Corridor-South,night,moderate,weather-conditions
6935,Worker-A4,started machine early,Storage-East,noon,high,weather-conditions
6936,Worker-B1,entered restricted zone,Control-Room,evening,high,understaffing
6937,Worker-D4,crossed barrier,Bay-5,night,low,time-pressure
6938,Worker-E0,tripped over cable,Corridor-North,noon,critical,distraction
6939,Worker-F2,spilled solvent,Roof-Access,night,low,equipment-malfunction
6940,Worker-D4,started machine early,Basement-Pump,noon,high,time-pressure
6941,Worker-F2,overloaded circuit,Loading-Dock,late-morning,moderate,procedural-gap
6942,Worker-B1,tripped over cable,Yard-Exterior,noon,low,equipment-malfunction
6943,Worker-A2,blocked exit path,Bay-4,early-morning,critical,distraction
6944,Worker-E1,overloaded circuit,Bay-4,noon,high,poor-lighting
6945,Worker-A3,exceeded load limit,Control-Room,early-afternoon,high,complacency
6946,Worker-C3,entered restricted zone,Storage-East,night,low,time-pressure
6947,Worker-C0,removed guard,Bay-5,mid-morning,high,time-pressure
6948,Worker-A3,used wrong tool,Control-Room,late-morning,low,procedural-gap
6949,Worker-B1,exceeded load limit,Bay-3,mid-morning,low,equipment-malfunction
6950,Worker-A0,dropped container,Loading-Dock,mid-morning,high,complacency
6951,Worker-B2,crossed barrier,Basement-Pump,early-morning,minor,communication-failure
6952,Worker-E2,ignored alarm,Bay-4,early-morning,high,distraction
6953,Worker-F0,skipped inspection,Roof-Access,night,high,complacency
6954,Worker-F3,crossed barrier,Bay-2,night,low,weather-conditions
6955,Worker-C2,disabled sensor,Yard-Exterior,mid-morning,minor,equipment-malfunction
6956,Worker-A2,ignored alarm,Bay-3,early-morning,moderate,weather-conditions
6957,Worker-A3,blocked exit path,Yard-Exterior,early-afternoon,critical,understaffing
6958,Worker-B2,misread gauge,Storage-West,night,high,fatigue
6959,Worker-E1,overloaded circuit,Corridor-South,evening,high,inadequate-training
6960,Worker-D1,disabled sensor,Bay-2,early-morning,critical,time-pressure
6961,Worker-D2,spilled solvent,Yard-Exterior,evening,critical,distraction
6962,Worker-A3,forgot PPE,Storage-East,early-afternoon,high,distraction
6963,Worker-D3,crossed barrier,Bay-1,early-afternoon,high,distraction
6964,Worker-B4,blocked exit path,Storage-East,night,high,time-pressure
6965,Worker-E2,used wrong tool,Storage-West,noon,minor,communication-failure
6966,Worker-C3,crossed barrier,Corridor-South,late-morning,high,understaffing
6967,Worker-E2,crossed barrier,Storage-East,mid-morning,critical,time-pressure
6968,Worker-A0,started machine early,Loading-Dock,late-afternoon,low,supervision-lapse
6969,Worker-C3,bypassed lock,Mezzanine,early-morning,minor,inadequate-training
6970,Worker-D2,overloaded circuit,Corridor-North,evening,high,supervision-lapse
6971,Worker-C2,spilled solvent,Yard-Exterior,evening,moderate,poor-lighting
6972,Worker-D3,exceeded load limit,Yard-Exterior,late-morning,critical,understaffing
6973,Worker-F4,used wrong tool,Bay-2,late-morning,minor,time-pressure
6974,Worker-F4,stored improperly,Storage-East,early-morning,critical,distraction
6975,Worker-E1,skipped inspection,Yard-Exterior,late-afternoon,high,fatigue
6976,Worker-A3,skipped inspection,Mezzanine,early-afternoon,critical,understaffing
6977,Worker-F3,crossed barrier,Bay-2,late-afternoon,moderate,distraction
6978,Worker-C2,blocked exit path,Basement-Pump,late-morning,low,complacency
6979,Worker-B0,blocked exit path,Bay-3,late-morning,low,equipment-malfunction
6980,Worker-C1,skipped inspection,Storage-East,early-morning,critical,fatigue
6981,Worker-B4,crossed barrier,Storage-East,early-afternoon,low,weather-conditions
6982,Worker-B1,tripped over cable,Bay-2,late-afternoon,high,procedural-gap
6983,Worker-F4,bypassed lock,Storage-West,late-morning,critical,understaffing
6984,Worker-F2,stored improperly,Bay-4,mid-morning,minor,understaffing
6985,Worker-E1,stored improperly,Bay-5,mid-morning,critical,understaffing
6986,Worker-C0,used wrong tool,Corridor-South,evening,minor,equipment-malfunction
6987,Worker-E3,overloaded circuit,Loading-Dock,early-morning,minor,poor-lighting
6988,Worker-A4,stored improperly,Control-Room,late-morning,critical,complacency
6989,Worker-C2,crossed barrier,Bay-3,evening,moderate,communication-failure
6990,Worker-E2,mixed chemicals,Bay-2,late-morning,high,communication-failure
6991,Worker-C1,removed guard,Bay-4,late-afternoon,minor,poor-lighting
6992,Worker-D2,dropped container,Loading-Dock,noon,high,weather-conditions
6993,Worker-B2,removed guard,Basement-Pump,noon,critical,poor-lighting
6994,Worker-E0,tripped over cable,Bay-5,mid-morning,minor,understaffing
6995,Worker-E2,started machine early,Corridor-North,noon,moderate,distraction
6996,Worker-C2,removed guard,Basement-Pump,early-afternoon,minor,communication-failure
6997,Worker-B0,used wrong tool,Corridor-South,mid-morning,high,communication-failure
6998,Worker-D3,blocked exit path,Mezzanine,late-afternoon,low,time-pressure
6999,Worker-A1,spilled solvent,Mezzanine,evening,low,fatigue
7000,Worker-B1,tripped over cable,Loading-Dock,evening,moderate,communication-failure
7001,Worker-E1,skipped inspection,Bay-4,mid-morning,moderate,weather-conditions
7002,Worker-A3,ignored alarm,Control-Room,late-morning,critical,fatigue
7003,Worker-F4,ignored alarm,Roof-Access,early-morning,high,distraction
7004,Worker-A0,entered restricted zone,Roof-Access,late-afternoon,moderate,time-pressure
7005,Worker-B3,skipped inspection,Basement-Pump,evening,moderate,distraction
7006,Worker-C0,left valve open,Roof-Access,early-afternoon,high,understaffing
7007,Worker-A0,removed guard,Loading-Dock,night,low,distraction
7008,Worker-C3,disabled sensor,Yard-Exterior,mid-morning,minor,equipment-malfunction
7009,Worker-B0,overloaded circuit,Storage-East,late-afternoon,moderate,inadequate-training
7010,Worker-C3,exceeded load limit,Corridor-North,late-afternoon,high,complacency
7011,Worker-A4,removed guard,Bay-5,evening,low,inadequate-training
7012,Worker-D4,tripped over cable,Corridor-North,evening,critical,fatigue
7013,Worker-E4,crossed barrier,Corridor-North,late-afternoon,critical,supervision-lapse
7014,Worker-A4,overloaded circuit,Bay-4,evening,critical,procedural-gap
7015,Worker-C2,left valve open,Bay-2,night,low,inadequate-training
7016,Worker-E2,ignored alarm,Bay-4,early-morning,high,time-pressure
7017,Worker-D2,blocked exit path,Corridor-South,evening,critical,complacency
7018,Worker-A1,skipped inspection,Basement-Pump,late-afternoon,low,complacency
7019,Worker-A0,removed guard,Storage-East,evening,low,poor-lighting
7020,Worker-C2,crossed barrier,Corridor-South,evening,low,poor-lighting
7021,Worker-C1,tripped over cable,Bay-1,evening,low,poor-lighting
7022,Worker-C1,stored improperly,Mezzanine,late-morning,moderate,complacency
7023,Worker-A3,crossed barrier,Bay-1,evening,critical,equipment-malfunction
7024,Worker-E4,stored improperly,Storage-East,early-morning,minor,communication-failure
7025,Worker-E1,tripped over cable,Roof-Access,evening,moderate,communication-failure
7026,Worker-E2,disabled sensor,Bay-3,noon,critical,fatigue
7027,Worker-C0,removed guard,Loading-Dock,mid-morning,critical,fatigue
7028,Worker-D0,forgot PPE,Basement-Pump,late-morning,low,equipment-malfunction
7029,Worker-F2,spilled solvent,Storage-West,early-afternoon,minor,equipment-malfunction
7030,Worker-D0,left valve open,Storage-West,noon,minor,poor-lighting
7031,Worker-B1,dropped container,Storage-West,mid-morning,high,poor-lighting
7032,Worker-C3,skipped inspection,Corridor-South,mid-morning,moderate,procedural-gap
7033,Worker-E0,bypassed lock,Mezzanine,evening,critical,fatigue
7034,Worker-E4,spilled solvent,Corridor-South,noon,high,understaffing
7035,Worker-A4,used wrong tool,Basement-Pump,early-morning,low,poor-lighting
7036,Worker-B0,entered restricted zone,Bay-5,early-morning,minor,procedural-gap
7037,Worker-A2,forgot PPE,Bay-4,noon,low,weather-conditions
7038,Worker-E1,exceeded load limit,Bay-2,noon,minor,equipment-malfunction
7039,Worker-D4,forgot PPE,Storage-West,late-morning,critical,fatigue
7040,Worker-F3,left valve open,Bay-2,noon,critical,equipment-malfunction
7041,Worker-F4,started machine early,Bay-5,noon,critical,procedural-gap
7042,Worker-E1,exceeded load limit,Storage-East,late-afternoon,critical,weather-conditions
7043,Worker-A1,started machine early,Roof-Access,evening,high,communication-failure
7044,Worker-D0,ignored alarm,Bay-4,night,low,equipment-malfunction
7045,Worker-C0,overloaded circuit,Bay-2,late-morning,moderate,communication-failure
7046,Worker-F4,stored improperly,Bay-5,early-morning,moderate,supervision-lapse
7047,Worker-C4,forgot PPE,Bay-5,late-morning,moderate,time-pressure
7048,Worker-F3,disabled sensor,Bay-3,early-morning,low,equipment-malfunction
7049,Worker-E2,bypassed lock,Corridor-North,night,critical,communication-failure
7050,Worker-A4,left valve open,Storage-East,late-afternoon,critical,supervision-lapse
7051,Worker-D0,mixed chemicals,Storage-West,night,critical,supervision-lapse
7052,Worker-E4,tripped over cable,Basement-Pump,night,moderate,understaffing
7053,Worker-F3,removed guard,Basement-Pump,late-morning,critical,complacency
7054,Worker-E3,blocked exit path,Yard-Exterior,late-afternoon,minor,fatigue
7055,Worker-E1,skipped inspection,Corridor-North,mid-morning,moderate,poor-lighting
7056,Worker-D3,removed guard,Bay-3,late-morning,minor,weather-conditions
7057,Worker-E4,crossed barrier,Yard-Exterior,late-morning,critical,complacency
7058,Worker-B1,removed guard,Basement-Pump,early-afternoon,low,weather-conditions
7059,Worker-E4,mixed chemicals,Bay-5,night,high,poor-lighting
7060,Worker-A0,ignored alarm,Storage-West,late-morning,high,understaffing
7061,Worker-C2,misread gauge,Storage-East,early-morning,critical,weather-conditions
7062,Worker-C2,stored improperly,Bay-5,night,minor,procedural-gap
7063,Worker-D4,stored improperly,Basement-Pump,mid-morning,high,understaffing
7064,Worker-F1,overloaded circuit,Corridor-South,mid-morning,moderate,inadequate-training
7065,Worker-F0,used wrong tool,Control-Room,late-morning,critical,procedural-gap
7066,Worker-D1,stored improperly,Roof-Access,early-morning,low,complacency
7067,Worker-F1,blocked exit path,Bay-4,late-afternoon,critical,weather-conditions
7068,Worker-C0,blocked exit path,Bay-3,mid-morning,high,equipment-malfunction
7069,Worker-E0,ignored alarm,Loading-Dock,early-afternoon,critical,understaffing
7070,Worker-D4,overloaded circuit,Control-Room,early-morning,low,complacency
7071,Worker-D1,entered restricted zone,Loading-Dock,late-afternoon,moderate,complacency
7072,Worker-D3,ignored alarm,Bay-2,evening,high,understaffing
7073,Worker-A0,tripped over cable,Storage-East,early-morning,low,communication-failure
7074,Worker-B2,started machine early,Bay-2,mid-morning,critical,weather-conditions
7075,Worker-A1,started machine early,Corridor-South,late-morning,moderate,complacency
7076,Worker-B4,skipped inspection,Yard-Exterior,night,moderate,fatigue
7077,Worker-E2,blocked exit path,Bay-3,early-afternoon,high,time-pressure
7078,Worker-D0,crossed barrier,Mezzanine,noon,minor,time-pressure
7079,Worker-D3,dropped container,Roof-Access,early-morning,low,distraction
7080,Worker-B0,ignored alarm,Mezzanine,late-morning,moderate,time-pressure
7081,Worker-C3,started machine early,Storage-West,early-afternoon,minor,time-pressure
7082,Worker-C3,crossed barrier,Storage-East,early-afternoon,critical,procedural-gap
7083,Worker-B0,ignored alarm,Storage-East,late-afternoon,critical,procedural-gap
7084,Worker-E0,bypassed lock,Basement-Pump,noon,low,inadequate-training
7085,Worker-F3,crossed barrier,Corridor-North,late-afternoon,moderate,fatigue
7086,Worker-F3,entered restricted zone,Roof-Access,evening,minor,understaffing
7087,Worker-A3,bypassed lock,Bay-4,night,high,fatigue
7088,Worker-E4,stored improperly,Basement-Pump,early-morning,minor,complacency
7089,Worker-F1,bypassed lock,Yard-Exterior,early-afternoon,low,distraction
7090,Worker-D0,exceeded load limit,Basement-Pump,early-morning,moderate,time-pressure
7091,Worker-C0,disabled sensor,Corridor-South,noon,critical,supervision-lapse
7092,Worker-B2,ignored alarm,Mezzanine,late-afternoon,critical,understaffing
7093,Worker-B2,disabled sensor,Roof-Access,mid-morning,minor,fatigue
7094,Worker-C2,forgot PPE,Yard-Exterior,noon,minor,understaffing
7095,Worker-C2,bypassed lock,Bay-5,early-morning,critical,fatigue
7096,Worker-A1,disabled sensor,Bay-3,early-morning,critical,distraction
7097,Worker-B0,misread gauge,Corridor-North,late-morning,moderate,equipment-malfunction
7098,Worker-E3,exceeded load limit,Control-Room,late-afternoon,moderate,equipment-malfunction
7099,Worker-D0,ignored alarm,Corridor-South,early-afternoon,critical,understaffing
7100,Worker-B4,used wrong tool,Loading-Dock,late-morning,low,equipment-malfunction
7101,Worker-E0,removed guard,Roof-Access,early-morning,low,communication-failure
7102,Worker-C1,bypassed lock,Bay-5,late-afternoon,critical,weather-conditions
7103,Worker-B0,bypassed lock,Corridor-South,early-afternoon,critical,supervision-lapse
7104,Worker-F4,forgot PPE,Control-Room,early-morning,minor,poor-lighting
7105,Worker-D0,disabled sensor,Bay-2,early-morning,moderate,distraction
7106,Worker-C0,tripped over cable,Storage-West,noon,moderate,inadequate-training
7107,Worker-D4,misread gauge,Yard-Exterior,late-afternoon,minor,supervision-lapse
7108,Worker-F2,dropped container,Bay-3,mid-morning,moderate,poor-lighting
7109,Worker-C3,started machine early,Loading-Dock,evening,critical,weather-conditions
7110,Worker-E3,skipped inspection,Mezzanine,late-afternoon,minor,understaffing
7111,Worker-B0,misread gauge,Loading-Dock,late-morning,moderate,procedural-gap
7112,Worker-A0,mixed chemicals,Loading-Dock,night,minor,distraction
7113,Worker-C2,left valve open,Roof-Access,evening,critical,complacency
7114,Worker-E2,removed guard,Basement-Pump,late-afternoon,low,understaffing
7115,Worker-B3,ignored alarm,Bay-3,late-afternoon,minor,distraction
7116,Worker-D0,removed guard,Loading-Dock,evening,moderate,distraction
7117,Worker-D0,spilled solvent,Bay-3,early-afternoon,low,understaffing
7118,Worker-C3,crossed barrier,Roof-Access,mid-morning,moderate,inadequate-training
7119,Worker-A4,left valve open,Basement-Pump,late-morning,low,complacency
7120,Worker-B2,removed guard,Bay-3,mid-morning,minor,procedural-gap
7121,Worker-D0,removed guard,Mezzanine,noon,minor,weather-conditions
7122,Worker-C3,bypassed lock,Corridor-North,early-morning,minor,equipment-malfunction
7123,Worker-E1,forgot PPE,Bay-3,late-morning,critical,complacency
7124,Worker-C3,misread gauge,Corridor-South,mid-morning,high,poor-lighting
7125,Worker-D4,overloaded circuit,Bay-1,late-morning,low,supervision-lapse
7126,Worker-C2,exceeded load limit,Bay-2,late-afternoon,critical,supervision-lapse
7127,Worker-E4,left valve open,Yard-Exterior,noon,high,inadequate-training
7128,Worker-D4,forgot PPE,Basement-Pump,early-afternoon,low,fatigue
7129,Worker-D0,left valve open,Corridor-South,early-afternoon,minor,fatigue
7130,Worker-B3,started machine early,Corridor-South,night,low,weather-conditions
7131,Worker-C0,tripped over cable,Bay-4,evening,moderate,time-pressure
7132,Worker-B1,blocked exit path,Corridor-North,late-morning,high,supervision-lapse
7133,Worker-E0,blocked exit path,Bay-3,early-morning,moderate,complacency
7134,Worker-E0,mixed chemicals,Basement-Pump,evening,high,poor-lighting
7135,Worker-D1,used wrong tool,Storage-West,evening,critical,supervision-lapse
7136,Worker-C2,bypassed lock,Control-Room,night,minor,poor-lighting
7137,Worker-D0,disabled sensor,Bay-5,night,moderate,fatigue
7138,Worker-B4,entered restricted zone,Yard-Exterior,mid-morning,moderate,equipment-malfunction
7139,Worker-E3,exceeded load limit,Corridor-South,early-morning,low,supervision-lapse
7140,Worker-D4,forgot PPE,Storage-West,night,critical,fatigue
7141,Worker-D0,ignored alarm,Basement-Pump,early-morning,minor,complacency
7142,Worker-A0,blocked exit path,Bay-1,evening,moderate,inadequate-training
7143,Worker-C3,skipped inspection,Storage-East,evening,low,complacency
7144,Worker-B0,removed guard,Bay-5,early-afternoon,low,time-pressure
7145,Worker-C3,disabled sensor,Mezzanine,noon,high,complacency
7146,Worker-C4,exceeded load limit,Storage-East,early-morning,moderate,distraction
7147,Worker-E4,skipped inspection,Storage-East,night,moderate,distraction
7148,Worker-A0,entered restricted zone,Roof-Access,noon,critical,communication-failure
7149,Worker-B1,tripped over cable,Bay-1,night,high,equipment-malfunction
7150,Worker-A3,crossed barrier,Bay-2,early-morning,moderate,poor-lighting
7151,Worker-F3,crossed barrier,Control-Room,mid-morning,low,supervision-lapse
7152,Worker-C2,entered restricted zone,Bay-5,night,high,poor-lighting
7153,Worker-A4,tripped over cable,Mezzanine,noon,low,time-pressure
7154,Worker-E1,stored improperly,Mezzanine,early-morning,critical,fatigue
7155,Worker-F2,spilled solvent,Storage-West,night,high,inadequate-training
7156,Worker-F1,mixed chemicals,Storage-West,night,minor,equipment-malfunction
7157,Worker-A0,exceeded load limit,Bay-2,noon,moderate,complacency
7158,Worker-E1,overloaded circuit,Bay-5,mid-morning,high,weather-conditions
7159,Worker-A2,started machine early,Bay-1,evening,low,time-pressure
7160,Worker-F3,mixed chemicals,Bay-4,night,moderate,complacency
7161,Worker-F1,tripped over cable,Bay-2,late-morning,high,fatigue
7162,Worker-B0,used wrong tool,Corridor-South,early-afternoon,low,procedural-gap
7163,Worker-D2,used wrong tool,Storage-East,night,low,distraction
7164,Worker-A3,bypassed lock,Storage-West,early-morning,low,fatigue
7165,Worker-B4,ignored alarm,Loading-Dock,mid-morning,low,communication-failure
7166,Worker-B3,overloaded circuit,Storage-West,night,critical,weather-conditions
7167,Worker-D4,skipped inspection,Yard-Exterior,early-afternoon,critical,poor-lighting
7168,Worker-D1,removed guard,Bay-2,early-morning,critical,complacency
7169,Worker-C4,dropped container,Loading-Dock,evening,moderate,weather-conditions
7170,Worker-C4,ignored alarm,Bay-4,mid-morning,low,distraction
7171,Worker-C1,mixed chemicals,Yard-Exterior,late-morning,minor,inadequate-training
7172,Worker-D2,entered restricted zone,Bay-5,noon,low,complacency
7173,Worker-D0,misread gauge,Storage-West,night,low,communication-failure
7174,Worker-D3,used wrong tool,Storage-East,early-morning,critical,poor-lighting
7175,Worker-B2,overloaded circuit,Bay-3,early-afternoon,moderate,weather-conditions
7176,Worker-D0,overloaded circuit,Bay-1,late-morning,moderate,fatigue
7177,Worker-E3,used wrong tool,Bay-5,late-afternoon,critical,equipment-malfunction
7178,Worker-F1,disabled sensor,Basement-Pump,evening,high,poor-lighting
7179,Worker-A0,misread gauge,Corridor-North,mid-morning,high,complacency
7180,Worker-D2,forgot PPE,Loading-Dock,early-afternoon,minor,equipment-malfunction
7181,Worker-E4,overloaded circuit,Bay-2,early-morning,minor,supervision-lapse
7182,Worker-D0,exceeded load limit,Roof-Access,evening,moderate,weather-conditions
7183,Worker-E2,mixed chemicals,Loading-Dock,early-morning,minor,supervision-lapse
7184,Worker-D0,tripped over cable,Bay-2,late-morning,critical,procedural-gap
7185,Worker-E2,started machine early,Bay-5,early-afternoon,minor,weather-conditions
7186,Worker-C3,mixed chemicals,Bay-2,noon,low,time-pressure
7187,Worker-D4,exceeded load limit,Loading-Dock,early-afternoon,low,procedural-gap
7188,Worker-F4,overloaded circuit,Bay-1,noon,moderate,equipment-malfunction
7189,Worker-D4,stored improperly,Control-Room,night,critical,time-pressure
7190,Worker-B4,entered restricted zone,Loading-Dock,late-afternoon,minor,distraction
7191,Worker-E4,dropped container,Bay-3,early-afternoon,low,supervision-lapse
7192,Worker-F1,ignored alarm,Control-Room,early-afternoon,minor,fatigue
7193,Worker-A0,bypassed lock,Storage-West,early-morning,low,time-pressure
7194,Worker-F4,started machine early,Yard-Exterior,noon,low,time-pressure
7195,Worker-D1,misread gauge,Loading-Dock,evening,high,weather-conditions
7196,Worker-E0,tripped over cable,Bay-5,noon,low,procedural-gap
7197,Worker-F0,crossed barrier,Corridor-South,mid-morning,low,weather-conditions
7198,Worker-F3,mixed chemicals,Storage-West,evening,high,fatigue
7199,Worker-D0,removed guard,Storage-East,late-morning,minor,weather-conditions
7200,Worker-B2,disabled sensor,Storage-East,night,minor,supervision-lapse
7201,Worker-B4,removed guard,Mezzanine,early-afternoon,high,complacency
7202,Worker-E0,ignored alarm,Corridor-North,mid-morning,high,supervision-lapse
7203,Worker-B3,exceeded load limit,Loading-Dock,early-morning,moderate,understaffing
7204,Worker-E4,bypassed lock,Mezzanine,night,high,procedural-gap
7205,Worker-D3,disabled sensor,Basement-Pump,late-morning,high,weather-conditions
7206,Worker-A2,stored improperly,Bay-3,early-morning,low,equipment-malfunction
7207,Worker-B0,entered restricted zone,Basement-Pump,noon,low,supervision-lapse
7208,Worker-D0,spilled solvent,Bay-5,evening,low,poor-lighting
7209,Worker-A4,mixed chemicals,Mezzanine,late-morning,minor,poor-lighting
7210,Worker-C0,stored improperly,Roof-Access,evening,low,understaffing
7211,Worker-F0,forgot PPE,Bay-1,noon,moderate,supervision-lapse
7212,Worker-D1,overloaded circuit,Bay-1,late-morning,critical,poor-lighting
7213,Worker-C1,dropped container,Bay-1,night,high,poor-lighting
7214,Worker-D0,entered restricted zone,Bay-2,mid-morning,high,time-pressure
7215,Worker-D0,misread gauge,Loading-Dock,late-morning,high,inadequate-training
7216,Worker-B4,misread gauge,Yard-Exterior,noon,minor,fatigue
7217,Worker-A3,overloaded circuit,Bay-1,late-morning,low,understaffing
7218,Worker-C0,dropped container,Storage-West,noon,critical,procedural-gap
7219,Worker-F1,exceeded load limit,Bay-1,mid-morning,moderate,inadequate-training
7220,Worker-F0,misread gauge,Mezzanine,early-morning,minor,inadequate-training
7221,Worker-D4,skipped inspection,Corridor-South,late-morning,minor,understaffing
7222,Worker-C4,used wrong tool,Mezzanine,noon,moderate,equipment-malfunction
7223,Worker-C4,overloaded circuit,Mezzanine,early-afternoon,minor,procedural-gap
7224,Worker-E1,used wrong tool,Storage-West,early-morning,low,distraction
7225,Worker-E3,exceeded load limit,Roof-Access,late-morning,low,time-pressure
7226,Worker-D2,spilled solvent,Loading-Dock,late-morning,minor,equipment-malfunction
7227,Worker-E0,misread gauge,Basement-Pump,mid-morning,critical,communication-failure
7228,Worker-B3,started machine early,Bay-1,noon,high,fatigue
7229,Worker-F0,tripped over cable,Corridor-South,evening,critical,procedural-gap
7230,Worker-B1,disabled sensor,Mezzanine,late-afternoon,minor,procedural-gap
7231,Worker-F0,forgot PPE,Storage-East,night,low,distraction
7232,Worker-E4,started machine early,Roof-Access,mid-morning,critical,weather-conditions
7233,Worker-A2,exceeded load limit,Bay-3,evening,low,time-pressure
7234,Worker-E2,bypassed lock,Storage-East,mid-morning,moderate,time-pressure
7235,Worker-C4,bypassed lock,Yard-Exterior,noon,high,fatigue
7236,Worker-D3,skipped inspection,Bay-5,late-morning,low,complacency
7237,Worker-D4,dropped container,Basement-Pump,night,critical,inadequate-training
7238,Worker-F4,crossed barrier,Yard-Exterior,early-afternoon,low,complacency
7239,Worker-A2,spilled solvent,Bay-3,mid-morning,high,equipment-malfunction
