situation_id,map_id,pick_turn,picking_team,team_a_pick_1,team_a_pick_2,team_a_pick_3,team_a_pick_4,team_a_pick_5,team_b_pick_1,team_b_pick_2,team_b_pick_3,team_b_pick_4,team_b_pick_5,best_pick
40211,12,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40212,12,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,26
40213,12,5,B,36,95,49,-1,-1,4,26,-1,-1,-1,117
40214,12,6,B,36,95,49,-1,-1,4,26,117,-1,-1,90
40215,1,3,A,8,-1,-1,-1,-1,6,112,-1,-1,-1,55
40216,1,4,A,8,55,-1,-1,-1,6,112,-1,-1,-1,56
40217,1,5,B,8,55,56,-1,-1,6,112,-1,-1,-1,113
40218,1,6,B,8,55,56,-1,-1,6,112,113,-1,-1,89
40219,1,7,A,8,55,56,-1,-1,6,112,113,89,-1,0
40220,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50
40221,10,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
40222,10,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,72
40223,10,3,A,50,-1,-1,-1,-1,20,72,-1,-1,-1,94
40224,10,8,A,50,94,16,60,-1,20,72,84,108,-1,113
40225,12,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
40226,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
40227,12,5,B,111,47,49,-1,-1,26,54,-1,-1,-1,118
40228,12,6,B,111,47,49,-1,-1,26,54,118,-1,-1,40
40229,12,8,A,111,47,49,95,-1,26,54,118,40,-1,48
40230,11,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,35
40231,11,3,A,58,-1,-1,-1,-1,35,112,-1,-1,-1,75
40232,11,7,A,58,75,54,-1,-1,35,112,98,99,-1,2
40233,11,8,A,58,75,54,2,-1,35,112,98,99,-1,1
40234,11,9,B,58,75,54,2,1,35,112,98,99,-1,46
40235,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50
40236,10,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
40237,10,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,77
40238,10,6,B,50,73,97,-1,-1,20,77,58,-1,-1,75
40239,10,9,B,50,73,97,46,21,20,77,58,75,-1,119
40240,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
40241,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
40242,12,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
40243,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
40244,12,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
40245,5,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
40246,5,3,A,50,-1,-1,-1,-1,20,96,-1,-1,-1,94
40247,5,4,A,50,94,-1,-1,-1,20,96,-1,-1,-1,16
40248,5,5,B,50,94,16,-1,-1,20,96,-1,-1,-1,34
40249,5,9,B,50,94,16,60,38,20,96,34,108,-1,51
40250,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
40251,2,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
40252,2,4,A,36,95,-1,-1,-1,4,26,-1,-1,-1,49
40253,2,7,A,36,95,49,-1,-1,4,26,117,90,-1,73
40254,2,9,B,36,95,49,73,21,4,26,117,90,-1,68
40255,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
40256,13,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
40257,13,5,B,19,108,84,-1,-1,119,16,-1,-1,-1,38
40258,13,7,A,19,108,84,-1,-1,119,16,38,88,-1,80
40259,13,8,A,19,108,84,80,-1,119,16,38,88,-1,82
40260,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
40261,8,4,A,119,110,-1,-1,-1,84,108,-1,-1,-1,86
40262,8,6,B,119,110,86,-1,-1,84,108,100,-1,-1,51
40263,8,7,A,119,110,86,-1,-1,84,108,100,51,-1,14
40264,8,8,A,119,110,86,14,-1,84,108,100,51,-1,13
40265,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
40266,8,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
40267,8,5,B,44,11,63,-1,-1,109,32,-1,-1,-1,101
40268,8,7,A,44,11,63,-1,-1,109,32,101,0,-1,22
40269,8,8,A,44,11,63,22,-1,109,32,101,0,-1,98
40270,6,5,B,108,51,100,-1,-1,38,111,-1,-1,-1,64
40271,6,6,B,108,51,100,-1,-1,38,111,64,-1,-1,89
40272,6,7,A,108,51,100,-1,-1,38,111,64,89,-1,102
40273,6,8,A,108,51,100,102,-1,38,111,64,89,-1,54
40274,6,9,B,108,51,100,102,54,38,111,64,89,-1,48
40275,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
40276,2,2,B,111,-1,-1,-1,-1,54,-1,-1,-1,-1,26
40277,2,3,A,111,-1,-1,-1,-1,54,26,-1,-1,-1,47
40278,2,7,A,111,47,49,-1,-1,54,26,118,40,-1,95
40279,2,9,B,111,47,49,95,48,54,26,118,40,-1,117
40280,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
40281,9,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
40282,9,2,B,22,-1,-1,-1,-1,68,-1,-1,-1,-1,42
40283,9,6,B,22,105,8,-1,-1,68,42,41,-1,-1,40
40284,9,8,A,22,105,8,55,-1,68,42,41,40,-1,56
40285,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
40286,7,3,A,36,-1,-1,-1,-1,4,1,-1,-1,-1,72
40287,7,5,B,36,72,49,-1,-1,4,1,-1,-1,-1,118
40288,7,6,B,36,72,49,-1,-1,4,1,118,-1,-1,16
40289,7,8,A,36,72,49,95,-1,4,1,118,16,-1,21
40290,14,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,69
40291,14,5,B,72,55,8,-1,-1,17,69,-1,-1,-1,113
40292,14,6,B,72,55,8,-1,-1,17,69,113,-1,-1,87
40293,14,7,A,72,55,8,-1,-1,17,69,113,87,-1,56
40294,14,8,A,72,55,8,56,-1,17,69,113,87,-1,58
40295,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
40296,13,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
40297,13,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
40298,13,7,A,19,108,84,-1,-1,119,16,10,39,-1,51
40299,13,8,A,19,108,84,51,-1,119,16,10,39,-1,5
40300,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
40301,12,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40302,12,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,1
40303,12,5,B,36,49,95,-1,-1,4,1,-1,-1,-1,2
40304,12,6,B,36,49,95,-1,-1,4,1,2,-1,-1,25
40305,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94
40306,8,1,B,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,84
40307,8,2,B,94,-1,-1,-1,-1,84,-1,-1,-1,-1,108
40308,8,7,A,94,35,112,-1,-1,84,108,25,51,-1,113
40309,8,8,A,94,35,112,113,-1,84,108,25,51,-1,89
40310,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
40311,0,1,B,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,104
40312,0,2,B,0,-1,-1,-1,-1,104,-1,-1,-1,-1,46
40313,0,4,A,0,72,-1,-1,-1,104,46,-1,-1,-1,74
40314,0,8,A,0,72,74,68,-1,104,46,97,73,-1,65
40315,2,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
40316,2,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
40317,2,6,B,111,47,49,-1,-1,26,54,118,-1,-1,40
40318,2,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
40319,2,9,B,111,47,49,95,48,26,54,118,40,-1,117
40320,8,1,B,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,84
40321,8,3,A,94,-1,-1,-1,-1,84,108,-1,-1,-1,35
40322,8,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,37
40323,8,6,B,94,35,37,-1,-1,84,108,2,-1,-1,1
40324,8,8,A,94,35,37,11,-1,84,108,2,1,-1,89
40325,3,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
40326,3,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
40327,3,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,108
40328,3,5,B,19,108,84,-1,-1,119,16,-1,-1,-1,10
40329,3,7,A,19,108,84,-1,-1,119,16,10,39,-1,5
40330,1,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,88
40331,1,3,A,8,-1,-1,-1,-1,88,38,-1,-1,-1,105
40332,1,4,A,8,105,-1,-1,-1,88,38,-1,-1,-1,56
40333,1,6,B,8,105,56,-1,-1,88,38,64,-1,-1,89
40334,1,8,A,8,105,56,2,-1,88,38,64,89,-1,54
40335,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
40336,10,2,B,25,-1,-1,-1,-1,45,-1,-1,-1,-1,21
40337,10,3,A,25,-1,-1,-1,-1,45,21,-1,-1,-1,66
40338,10,4,A,25,66,-1,-1,-1,45,21,-1,-1,-1,68
40339,10,9,B,25,66,68,10,17,45,21,59,80,-1,82
40340,10,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
40341,10,2,B,75,-1,-1,-1,-1,21,-1,-1,-1,-1,45
40342,10,3,A,75,-1,-1,-1,-1,21,45,-1,-1,-1,68
40343,10,4,A,75,68,-1,-1,-1,21,45,-1,-1,-1,119
40344,10,8,A,75,68,119,117,-1,21,45,28,95,-1,90
40345,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
40346,3,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
40347,3,3,A,44,-1,-1,-1,-1,109,32,-1,-1,-1,11
40348,3,6,B,44,11,63,-1,-1,109,32,0,-1,-1,76
40349,3,8,A,44,11,63,22,-1,109,32,0,76,-1,95
40350,5,3,A,25,-1,-1,-1,-1,70,22,-1,-1,-1,66
40351,5,4,A,25,66,-1,-1,-1,70,22,-1,-1,-1,68
40352,5,5,B,25,66,68,-1,-1,70,22,-1,-1,-1,55
40353,5,7,A,25,66,68,-1,-1,70,22,55,109,-1,119
40354,5,9,B,25,66,68,119,117,70,22,55,109,-1,6
40355,12,1,B,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40356,12,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,26
40357,12,3,A,61,-1,-1,-1,-1,4,26,-1,-1,-1,24
40358,12,5,B,61,24,23,-1,-1,4,26,-1,-1,-1,42
40359,12,9,B,61,24,23,31,80,4,26,42,15,-1,119
40360,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
40361,9,4,A,72,55,-1,-1,-1,93,17,-1,-1,-1,8
40362,9,6,B,72,55,8,-1,-1,93,17,36,-1,-1,10
40363,9,7,A,72,55,8,-1,-1,93,17,36,10,-1,109
40364,9,9,B,72,55,8,109,105,93,17,36,10,-1,14
40365,7,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40366,7,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,1
40367,7,3,A,36,-1,-1,-1,-1,4,1,-1,-1,-1,49
40368,7,5,B,36,49,95,-1,-1,4,1,-1,-1,-1,117
40369,7,9,B,36,49,95,57,6,4,1,117,90,-1,53
40370,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47
40371,4,3,A,47,-1,-1,-1,-1,19,17,-1,-1,-1,8
40372,4,5,B,47,8,105,-1,-1,19,17,-1,-1,-1,10
40373,4,6,B,47,8,105,-1,-1,19,17,10,-1,-1,60
40374,4,9,B,47,8,105,56,58,19,17,10,60,-1,89
40375,14,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
40376,14,3,A,72,-1,-1,-1,-1,17,69,-1,-1,-1,55
40377,14,4,A,72,55,-1,-1,-1,17,69,-1,-1,-1,8
40378,14,5,B,72,55,8,-1,-1,17,69,-1,-1,-1,113
40379,14,8,A,72,55,8,105,-1,17,69,113,89,-1,56
40380,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
40381,3,2,B,44,-1,-1,-1,-1,59,-1,-1,-1,-1,106
40382,3,6,B,44,61,37,-1,-1,59,106,0,-1,-1,2
40383,3,8,A,44,61,37,13,-1,59,106,0,2,-1,89
40384,3,9,B,44,61,37,13,89,59,106,0,2,-1,53
40385,8,4,A,69,113,-1,-1,-1,59,106,-1,-1,-1,87
40386,8,5,B,69,113,87,-1,-1,59,106,-1,-1,-1,0
40387,8,6,B,69,113,87,-1,-1,59,106,0,-1,-1,77
40388,8,8,A,69,113,87,89,-1,59,106,0,77,-1,60
40389,8,9,B,69,113,87,89,60,59,106,0,77,-1,28
40390,12,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,1
40391,12,4,A,36,72,-1,-1,-1,4,1,-1,-1,-1,74
40392,12,6,B,36,72,74,-1,-1,4,1,2,-1,-1,28
40393,12,8,A,36,72,74,20,-1,4,1,2,28,-1,48
40394,12,9,B,36,72,74,20,48,4,1,2,28,-1,16
40395,0,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,49
40396,0,6,B,75,94,93,-1,-1,95,49,22,-1,-1,70
40397,0,7,A,75,94,93,-1,-1,95,49,22,70,-1,65
40398,0,8,A,75,94,93,65,-1,95,49,22,70,-1,18
40399,0,9,B,75,94,93,65,18,95,49,22,70,-1,8
40400,0,2,B,100,-1,-1,-1,-1,76,-1,-1,-1,-1,0
40401,0,4,A,100,48,-1,-1,-1,76,0,-1,-1,-1,24
40402,0,5,B,100,48,24,-1,-1,76,0,-1,-1,-1,117
40403,0,7,A,100,48,24,-1,-1,76,0,117,90,-1,97
40404,0,9,B,100,48,24,97,46,76,0,117,90,-1,118
40405,9,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,93
40406,9,4,A,72,55,-1,-1,-1,93,18,-1,-1,-1,8
40407,9,5,B,72,55,8,-1,-1,93,18,-1,-1,-1,36
40408,9,7,A,72,55,8,-1,-1,93,18,36,37,-1,105
40409,9,8,A,72,55,8,105,-1,93,18,36,37,-1,109
40410,5,2,B,100,-1,-1,-1,-1,76,-1,-1,-1,-1,0
40411,5,3,A,100,-1,-1,-1,-1,76,0,-1,-1,-1,48
40412,5,6,B,100,48,24,-1,-1,76,0,19,-1,-1,80
40413,5,8,A,100,48,24,22,-1,76,0,19,80,-1,95
40414,5,9,B,100,48,24,22,95,76,0,19,80,-1,68
40415,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
40416,12,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
40417,12,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,24
40418,12,4,A,11,24,-1,-1,-1,101,4,-1,-1,-1,48
40419,12,6,B,11,24,48,-1,-1,101,4,115,-1,-1,42
40420,0,4,A,25,66,-1,-1,-1,45,21,-1,-1,-1,68
40421,0,5,B,25,66,68,-1,-1,45,21,-1,-1,-1,59
40422,0,6,B,25,66,68,-1,-1,45,21,59,-1,-1,80
40423,0,8,A,25,66,68,10,-1,45,21,59,80,-1,17
40424,0,9,B,25,66,68,10,17,45,21,59,80,-1,82
40425,5,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,72
40426,5,5,B,0,72,44,-1,-1,104,46,-1,-1,-1,97
40427,5,6,B,0,72,44,-1,-1,104,46,97,-1,-1,73
40428,5,8,A,0,72,44,65,-1,104,46,97,73,-1,18
40429,5,9,B,0,72,44,65,18,104,46,97,73,-1,8
40430,4,2,B,97,-1,-1,-1,-1,118,-1,-1,-1,-1,40
40431,4,3,A,97,-1,-1,-1,-1,118,40,-1,-1,-1,80
40432,4,4,A,97,80,-1,-1,-1,118,40,-1,-1,-1,31
40433,4,5,B,97,80,31,-1,-1,118,40,-1,-1,-1,114
40434,4,6,B,97,80,31,-1,-1,118,40,114,-1,-1,89
40435,3,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
40436,3,2,B,69,-1,-1,-1,-1,59,-1,-1,-1,-1,106
40437,3,5,B,69,87,113,-1,-1,59,106,-1,-1,-1,0
40438,3,6,B,69,87,113,-1,-1,59,106,0,-1,-1,77
40439,3,7,A,69,87,113,-1,-1,59,106,0,77,-1,89
40440,9,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
40441,9,3,A,97,-1,-1,-1,-1,17,43,-1,-1,-1,108
40442,9,4,A,97,108,-1,-1,-1,17,43,-1,-1,-1,84
40443,9,5,B,97,108,84,-1,-1,17,43,-1,-1,-1,10
40444,9,7,A,97,108,84,-1,-1,17,43,10,60,-1,51
40445,6,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
40446,6,2,B,58,-1,-1,-1,-1,25,-1,-1,-1,-1,10
40447,6,3,A,58,-1,-1,-1,-1,25,10,-1,-1,-1,32
40448,6,7,A,58,32,109,-1,-1,25,10,63,39,-1,50
40449,6,8,A,58,32,109,50,-1,25,10,63,39,-1,51
40450,3,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
40451,3,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
40452,3,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,108
40453,3,7,A,19,108,84,-1,-1,119,16,60,89,-1,5
40454,3,9,B,19,108,84,5,82,119,16,60,89,-1,113
40455,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
40456,9,4,A,72,55,-1,-1,-1,93,17,-1,-1,-1,8
40457,9,5,B,72,55,8,-1,-1,93,17,-1,-1,-1,36
40458,9,6,B,72,55,8,-1,-1,93,17,36,-1,-1,10
40459,9,9,B,72,55,8,109,105,93,17,36,10,-1,14
40460,11,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
40461,11,5,B,8,55,56,-1,-1,6,38,-1,-1,-1,112
40462,11,6,B,8,55,56,-1,-1,6,38,112,-1,-1,88
40463,11,7,A,8,55,56,-1,-1,6,38,112,88,-1,105
40464,11,8,A,8,55,56,105,-1,6,38,112,88,-1,79
40465,12,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,51
40466,12,5,B,61,49,23,-1,-1,4,51,-1,-1,-1,25
40467,12,6,B,61,49,23,-1,-1,4,51,25,-1,-1,52
40468,12,7,A,61,49,23,-1,-1,4,51,25,52,-1,70
40469,12,9,B,61,49,23,70,22,4,51,25,52,-1,16
40470,8,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
40471,8,3,A,44,-1,-1,-1,-1,109,32,-1,-1,-1,63
40472,8,7,A,44,63,11,-1,-1,109,32,0,76,-1,22
40473,8,8,A,44,63,11,22,-1,109,32,0,76,-1,95
40474,8,9,B,44,63,11,22,95,109,32,0,76,-1,68
40475,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
40476,0,4,A,100,19,-1,-1,-1,21,73,-1,-1,-1,66
40477,0,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,7
40478,0,8,A,100,19,66,68,-1,21,73,7,80,-1,65
40479,0,9,B,100,19,66,68,65,21,73,7,80,-1,31
40480,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
40481,14,3,A,22,-1,-1,-1,-1,68,42,-1,-1,-1,105
40482,14,6,B,22,105,8,-1,-1,68,42,74,-1,-1,41
40483,14,8,A,22,105,8,56,-1,68,42,74,41,-1,55
40484,14,9,B,22,105,8,56,55,68,42,74,41,-1,85
40485,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
40486,1,2,B,108,-1,-1,-1,-1,11,-1,-1,-1,-1,37
40487,1,4,A,108,51,-1,-1,-1,11,37,-1,-1,-1,59
40488,1,6,B,108,51,59,-1,-1,11,37,14,-1,-1,13
40489,1,9,B,108,51,59,25,28,11,37,14,13,-1,85
40490,0,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
40491,0,2,B,100,-1,-1,-1,-1,97,-1,-1,-1,-1,46
40492,0,4,A,100,65,-1,-1,-1,97,46,-1,-1,-1,18
40493,0,8,A,100,65,18,94,-1,97,46,8,105,-1,93
40494,0,9,B,100,65,18,94,93,97,46,8,105,-1,55
40495,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31
40496,11,1,B,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,114
40497,11,2,B,31,-1,-1,-1,-1,114,-1,-1,-1,-1,12
40498,11,3,A,31,-1,-1,-1,-1,114,12,-1,-1,-1,28
40499,11,8,A,31,28,54,52,-1,114,12,48,20,-1,100
40500,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
40501,6,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
40502,6,3,A,108,-1,-1,-1,-1,38,111,-1,-1,-1,32
40503,6,4,A,108,32,-1,-1,-1,38,111,-1,-1,-1,109
40504,6,7,A,108,32,109,-1,-1,38,111,64,89,-1,53
40505,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
40506,4,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
40507,4,3,A,22,-1,-1,-1,-1,68,117,-1,-1,-1,55
40508,4,7,A,22,55,8,-1,-1,68,117,90,14,-1,56
40509,4,9,B,22,55,8,56,105,68,117,90,14,-1,10
40510,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61
40511,7,1,B,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40512,7,4,A,61,24,-1,-1,-1,4,101,-1,-1,-1,23
40513,7,6,B,61,24,23,-1,-1,4,101,42,-1,-1,28
40514,7,8,A,61,24,23,70,-1,4,101,42,28,-1,22
40515,12,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
40516,12,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
40517,12,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,45
40518,12,5,B,11,45,98,-1,-1,101,4,-1,-1,-1,68
40519,12,7,A,11,45,98,-1,-1,101,4,68,40,-1,99
40520,12,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40521,12,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
40522,12,4,A,36,95,-1,-1,-1,4,26,-1,-1,-1,49
40523,12,6,B,36,95,49,-1,-1,4,26,117,-1,-1,90
40524,12,9,B,36,95,49,108,32,4,26,117,90,-1,53
40525,3,2,B,69,-1,-1,-1,-1,84,-1,-1,-1,-1,108
40526,3,3,A,69,-1,-1,-1,-1,84,108,-1,-1,-1,113
40527,3,5,B,69,113,87,-1,-1,84,108,-1,-1,-1,100
40528,3,7,A,69,113,87,-1,-1,84,108,100,51,-1,89
40529,3,8,A,69,113,87,89,-1,84,108,100,51,-1,60
40530,2,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
40531,2,5,B,11,45,21,-1,-1,101,4,-1,-1,-1,115
40532,2,6,B,11,45,21,-1,-1,101,4,115,-1,-1,68
40533,2,7,A,11,45,21,-1,-1,101,4,115,68,-1,73
40534,2,9,B,11,45,21,73,97,101,4,115,68,-1,17
40535,7,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
40536,7,5,B,36,95,49,-1,-1,4,26,-1,-1,-1,117
40537,7,7,A,36,95,49,-1,-1,4,26,117,68,-1,23
40538,7,8,A,36,95,49,23,-1,4,26,117,68,-1,70
40539,7,9,B,36,95,49,23,70,4,26,117,68,-1,90
40540,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
40541,12,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
40542,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
40543,12,7,A,111,47,49,-1,-1,26,54,118,117,-1,95
40544,12,9,B,111,47,49,95,73,26,54,118,117,-1,40
40545,14,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
40546,14,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,55
40547,14,4,A,72,55,-1,-1,-1,17,113,-1,-1,-1,8
40548,14,6,B,72,55,8,-1,-1,17,113,89,-1,-1,60
40549,14,9,B,72,55,8,51,29,17,113,89,60,-1,111
40550,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
40551,1,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
40552,1,4,A,108,51,-1,-1,-1,38,111,-1,-1,-1,54
40553,1,6,B,108,51,54,-1,-1,38,111,64,-1,-1,48
40554,1,8,A,108,51,54,2,-1,38,111,64,48,-1,50
40555,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
40556,9,3,A,97,-1,-1,-1,-1,17,69,-1,-1,-1,108
40557,9,6,B,97,108,84,-1,-1,17,69,113,-1,-1,10
40558,9,8,A,97,108,84,5,-1,17,69,113,10,-1,51
40559,9,9,B,97,108,84,5,51,17,69,113,10,-1,60
40560,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
40561,10,4,A,75,117,-1,-1,-1,95,49,-1,-1,-1,94
40562,10,7,A,75,117,94,-1,-1,95,49,6,48,-1,90
40563,10,8,A,75,117,94,90,-1,95,49,6,48,-1,93
40564,10,9,B,75,117,94,90,93,95,49,6,48,-1,59
40565,9,3,A,72,-1,-1,-1,-1,93,66,-1,-1,-1,59
40566,9,4,A,72,59,-1,-1,-1,93,66,-1,-1,-1,55
40567,9,5,B,72,59,55,-1,-1,93,66,-1,-1,-1,37
40568,9,7,A,72,59,55,-1,-1,93,66,37,14,-1,106
40569,9,9,B,72,59,55,106,80,93,66,37,14,-1,85
40570,0,3,A,25,-1,-1,-1,-1,45,21,-1,-1,-1,66
40571,0,5,B,25,66,68,-1,-1,45,21,-1,-1,-1,59
40572,0,7,A,25,66,68,-1,-1,45,21,59,106,-1,119
40573,0,8,A,25,66,68,119,-1,45,21,59,106,-1,92
40574,0,9,B,25,66,68,119,92,45,21,59,106,-1,82
40575,3,3,A,94,-1,-1,-1,-1,84,108,-1,-1,-1,35
40576,3,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,37
40577,3,5,B,94,35,37,-1,-1,84,108,-1,-1,-1,2
40578,3,6,B,94,35,37,-1,-1,84,108,2,-1,-1,1
40579,3,9,B,94,35,37,93,36,84,108,2,1,-1,54
40580,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50
40581,10,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
40582,10,3,A,50,-1,-1,-1,-1,20,74,-1,-1,-1,94
40583,10,6,B,50,94,92,-1,-1,20,74,58,-1,-1,56
40584,10,9,B,50,94,92,38,60,20,74,58,56,-1,75
40585,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
40586,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
40587,11,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,64
40588,11,4,A,108,51,-1,-1,-1,38,64,-1,-1,-1,100
40589,11,8,A,108,51,100,19,-1,38,64,72,48,-1,65
40590,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
40591,8,2,B,44,-1,-1,-1,-1,9,-1,-1,-1,-1,33
