incident_id,actor,action,location,time_period,severity,contributing_factor
6510,VA029,VA008,VL010,VT003,VS004,VC002
6511,VA003,VA018,VL002,VT006,VS002,VC011
6512,VA000,VA016,VL004,VT006,VS004,VC006
6514,VA006,VA002,VL014,VT004,VS001,VC006
6515,VA004,VA006,VL001,VT004,VS001,VC006
6516,VA008,VA010,VL001,VT004,VS004,VC011
6517,VA028,VA015,VL009,VT006,VS003,VC005
6518,VA022,VA006,VL010,VT000,VS000,VC010
6519,VA015,VA010,VL007,VT004,VS000,VC007
6520,VA016,VA000,VL007,VT006,VS004,VC004
6521,VA020,VA013,VL007,VT007,VS003,VC000
6522,VA001,VA018,VL002,VT005,VS004,VC011
6526,VA002,VA002,VL009,VT004,VS000,VC001
6529,VA027,VA008,VL001,VT007,VS001,VC006
6530,VA019,VA011,VL007,VT002,VS004,VC002
6531,VA006,VA019,VL008,VT006,VS002,VC001
6533,VA023,VA010,VL006,VT007,VS003,VC004
6534,VA023,VA014,VL009,VT006,VS001,VC009
6535,VA004,VA013,VL009,VT006,VS000,VC003
6536,VA020,VA000,VL014,VT001,VS002,VC003
6537,VA023,VA001,VL007,VT006,VS001,VC008
6539,VA005,VA005,VL005,VT001,VS002,VC000
6540,VA029,VA000,VL004,VT005,VS001,VC003
6541,VA024,VA001,VL008,VT007,VS003,VC007
6542,VA024,VA015,VL013,VT006,VS001,VC000
6544,VA006,VA007,VL005,VT006,VS000,VC011
6546,VA003,VA010,VL013,VT005,VS001,VC007
6547,VA026,VA003,VL010,VT007,VS002,VC011
6549,VA006,VA013,VL003,VT001,VS000,VC005
6550,VA003,VA001,VL001,VT000,VS002,VC000
6551,VA026,VA010,VL009,VT007,VS001,VC008
6554,VA027,VA008,VL005,VT003,VS002,VC007
6555,VA020,VA003,VL003,VT006,VS003,VC004
6556,VA021,VA013,VL014,VT000,VS004,VC007
6557,VA005,VA007,VL010,VT007,VS000,VC006
6558,VA009,VA016,VL011,VT006,VS003,VC009
6559,VA012,VA010,VL013,VT005,VS002,VC003
6561,VA026,VA018,VL007,VT001,VS004,VC005
6562,VA000,VA007,VL012,VT005,VS003,VC004
6567,VA024,VA015,VL005,VT006,VS000,VC010
6568,VA013,VA015,VL004,VT000,VS002,VC010
6573,VA016,VA000,VL009,VT005,VS002,VC007
6574,VA002,VA012,VL010,VT003,VS003,VC003
6575,VA013,VA007,VL010,VT000,VS004,VC005
6576,VA022,VA013,VL001,VT003,VS004,VC004
6578,VA019,VA007,VL005,VT000,VS003,VC004
6579,VA003,VA013,VL000,VT007,VS004,VC007
6580,VA007,VA007,VL010,VT005,VS000,VC009
6581,VA015,VA018,VL009,VT003,VS001,VC007
6582,VA023,VA004,VL005,VT005,VS004,VC007
6583,VA014,VA002,VL012,VT004,VS000,VC007
6584,VA017,VA012,VL011,VT001,VS002,VC002
6585,VA007,VA012,VL011,VT000,VS002,VC007
6587,VA028,VA003,VL012,VT001,VS002,VC007
6588,VA002,VA014,VL005,VT001,VS002,VC005
6589,VA018,VA002,VL005,VT001,VS003,VC011
6590,VA006,VA005,VL000,VT006,VS003,VC010
6591,VA010,VA000,VL006,VT006,VS001,VC009
6593,VA002,VA012,VL008,VT002,VS001,VC007
6594,VA010,VA007,VL007,VT005,VS003,VC010
6595,VA029,VA018,VL010,VT001,VS000,VC001
6596,VA011,VA015,VL011,VT003,VS003,VC001
6597,VA012,VA015,VL003,VT006,VS003,VC006
6598,VA025,VA006,VL012,VT004,VS001,VC002
6599,VA027,VA010,VL006,VT001,VS003,VC011
6600,VA019,VA009,VL005,VT000,VS003,VC000
6601,VA017,VA005,VL007,VT006,VS001,VC008
6602,VA008,VA005,VL000,VT003,VS003,VC006
6603,VA017,VA016,VL009,VT004,VS001,VC004
6604,VA018,VA002,VL011,VT005,VS004,VC005
6605,VA009,VA008,VL005,VT005,VS000,VC007
6606,VA027,VA011,VL013,VT004,VS003,VC000
6607,VA018,VA007,VL006,VT002,VS002,VC008
6608,VA014,VA017,VL013,VT000,VS000,VC005
6609,VA022,VA002,VL003,VT000,VS000,VC007
6610,VA017,VA004,VL007,VT003,VS003,VC000
6612,VA013,VA009,VL005,VT002,VS000,VC000
6614,VA025,VA003,VL013,VT001,VS003,VC003
6615,VA004,VA016,VL013,VT007,VS004,VC005
6616,VA009,VA003,VL011,VT002,VS003,VC008
6618,VA000,VA018,VL007,VT004,VS004,VC003
6619,VA026,VA010,VL011,VT001,VS000,VC009
6620,VA009,VA006,VL011,VT002,VS003,VC007
6621,VA010,VA008,VL011,VT007,VS000,VC003
6623,VA010,VA012,VL002,VT002,VS004,VC002
6624,VA022,VA000,VL013,VT002,VS001,VC007
6625,VA009,VA010,VL002,VT001,VS003,VC009
6626,VA019,VA010,VL010,VT006,VS003,VC009
6627,VA016,VA012,VL013,VT007,VS001,VC002
6628,VA024,VA004,VL002,VT006,VS002,VC009
6629,VA012,VA016,VL003,VT005,VS002,VC011
6630,VA012,VA018,VL009,VT005,VS004,VC011
6631,VA000,VA004,VL007,VT006,VS002,VC010
6634,VA011,VA008,VL010,VT001,VS002,VC000
6635,VA020,VA000,VL013,VT007,VS001,VC011
6636,VA000,VA009,VL011,VT002,VS004,VC001
6637,VA006,VA011,VL013,VT007,VS002,VC008
6638,VA000,VA002,VL012,VT005,VS004,VC009
6639,VA003,VA008,VL006,VT004,VS000,VC005
6640,VA015,VA016,VL004,VT002,VS001,VC009
6642,VA012,VA001,VL004,VT002,VS000,VC003
6643,VA028,VA005,VL007,VT003,VS002,VC003
6644,VA004,VA017,VL001,VT001,VS003,VC005
6647,VA002,VA013,VL010,VT006,VS002,VC008
6648,VA025,VA013,VL001,VT000,VS004,VC002
6649,VA004,VA019,VL010,VT000,VS000,VC002
6650,VA008,VA012,VL008,VT005,VS001,VC009
6651,VA028,VA010,VL001,VT003,VS001,VC002
6652,VA018,VA012,VL012,VT000,VS000,VC000
6653,VA017,VA012,VL000,VT007,VS004,VC005
6654,VA010,VA014,VL014,VT005,VS000,VC003
6655,VA020,VA015,VL008,VT005,VS004,VC001
6656,VA002,VA003,VL010,VT007,VS002,VC001
6657,VA018,VA010,VL001,VT005,VS001,VC001
6658,VA015,VA007,VL006,VT003,VS000,VC006
6659,VA017,VA006,VL004,VT001,VS002,VC003
6660,VA007,VA016,VL013,VT002,VS004,VC001
6661,VA001,VA003,VL006,VT003,VS002,VC011
6662,VA018,VA009,VL000,VT001,VS002,VC007
6663,VA013,VA016,VL008,VT000,VS002,VC010
6664,VA004,VA001,VL012,VT001,VS000,VC009
6665,VA024,VA000,VL011,VT006,VS003,VC008
6666,VA020,VA008,VL014,VT002,VS000,VC002
6667,VA011,VA000,VL003,VT006,VS000,VC004
6668,VA018,VA007,VL005,VT006,VS004,VC002
6671,VA000,VA003,VL010,VT000,VS000,VC002
6672,VA018,VA016,VL006,VT007,VS004,VC003
6673,VA023,VA013,VL008,VT001,VS001,VC002
6675,VA003,VA019,VL010,VT006,VS003,VC001
6676,VA021,VA018,VL010,VT003,VS002,VC003
6677,VA021,VA005,VL006,VT002,VS003,VC001
6678,VA003,VA013,VL001,VT007,VS003,VC010
6679,VA027,VA003,VL003,VT003,VS001,VC007
6680,VA005,VA010,VL014,VT005,VS003,VC001
6681,VA019,VA005,VL010,VT001,VS003,VC005
6682,VA009,VA006,VL001,VT002,VS000,VC002
6683,VA004,VA007,VL000,VT000,VS001,VC007
6684,VA002,VA019,VL003,VT004,VS002,VC009
6685,VA026,VA004,VL003,VT001,VS003,VC003
6686,VA002,VA002,VL002,VT001,VS003,VC002
6687,VA000,VA009,VL007,VT006,VS003,VC006
6688,VA029,VA006,VL000,VT000,VS000,VC003
6689,VA004,VA009,VL004,VT005,VS003,VC003
6690,VA006,VA002,VL003,VT005,VS000,VC007
6691,VA023,VA000,VL000,VT007,VS003,VC000
6692,VA013,VA016,VL005,VT007,VS001,VC005
6694,VA014,VA001,VL009,VT003,VS000,VC003
6695,VA027,VA010,VL002,VT005,VS002,VC011
6696,VA011,VA009,VL011,VT005,VS003,VC008
6697,VA023,VA019,VL004,VT002,VS002,VC011
6698,VA003,VA012,VL000,VT000,VS000,VC004
6699,VA024,VA019,VL010,VT004,VS000,VC009
6700,VA014,VA016,VL013,VT001,VS001,VC003
6701,VA019,VA011,VL013,VT004,VS000,VC009
6702,VA017,VA006,VL005,VT001,VS002,VC007
6703,VA009,VA014,VL013,VT007,VS001,VC005
6705,VA016,VA015,VL008,VT004,VS000,VC003
6706,VA004,VA003,VL003,VT003,VS000,VC008
6707,VA020,VA014,VL014,VT007,VS000,VC008
6708,VA007,VA012,VL013,VT005,VS003,VC005
6710,VA014,VA010,VL002,VT002,VS001,VC010
6711,VA028,VA006,VL013,VT006,VS003,VC005
6712,VA008,VA013,VL014,VT004,VS003,VC008
6713,VA025,VA003,VL014,VT004,VS002,VC005
6716,VA016,VA016,VL006,VT006,VS001,VC009
6717,VA010,VA013,VL013,VT006,VS002,VC003
6719,VA002,VA005,VL006,VT001,VS002,VC011
6720,VA001,VA009,VL002,VT006,VS000,VC004
6722,VA017,VA004,VL004,VT007,VS001,VC011
6723,VA003,VA010,VL006,VT002,VS000,VC002
6724,VA010,VA008,VL012,VT006,VS004,VC009
6725,VA010,VA019,VL010,VT005,VS000,VC005
6726,VA029,VA008,VL008,VT007,VS002,VC009
6727,VA028,VA013,VL004,VT006,VS004,VC009
6729,VA020,VA016,VL001,VT000,VS000,VC008
6730,VA015,VA009,VL014,VT002,VS003,VC009
6731,VA028,VA012,VL014,VT006,VS004,VC005
6732,VA002,VA006,VL006,VT002,VS004,VC003
6733,VA005,VA012,VL007,VT004,VS003,VC006
6734,VA018,VA001,VL000,VT003,VS004,VC002
6735,VA029,VA002,VL012,VT004,VS003,VC008
6738,VA021,VA018,VL001,VT006,VS000,VC008
6739,VA000,VA002,VL010,VT000,VS004,VC008
6740,VA010,VA000,VL003,VT000,VS002,VC011
6741,VA025,VA005,VL009,VT006,VS004,VC004
6742,VA001,VA003,VL012,VT005,VS002,VC005
6744,VA014,VA010,VL005,VT000,VS003,VC007
6745,VA012,VA005,VL008,VT001,VS004,VC000
6746,VA006,VA007,VL009,VT003,VS001,VC003
6747,VA002,VA005,VL009,VT002,VS000,VC009
6748,VA012,VA009,VL003,VT006,VS000,VC004
6749,VA029,VA013,VL013,VT004,VS000,VC006
6750,VA027,VA009,VL010,VT000,VS000,VC011
6751,VA009,VA005,VL005,VT007,VS002,VC004
6752,VA021,VA018,VL010,VT006,VS003,VC008
6754,VA028,VA009,VL003,VT003,VS000,VC006
6756,VA024,VA014,VL007,VT003,VS001,VC002
6757,VA011,VA007,VL004,VT001,VS002,VC001
6758,VA020,VA012,VL001,VT004,VS003,VC009
6760,VA015,VA015,VL002,VT001,VS000,VC009
6761,VA002,VA012,VL002,VT001,VS003,VC000
6762,VA028,VA006,VL004,VT007,VS003,VC011
6763,VA022,VA000,VL010,VT001,VS000,VC001
6764,VA016,VA014,VL006,VT003,VS002,VC010
6765,VA016,VA004,VL014,VT000,VS003,VC004
6766,VA024,VA006,VL007,VT001,VS001,VC009
6767,VA017,VA010,VL011,VT002,VS001,VC002
6769,VA018,VA003,VL000,VT001,VS000,VC008
6770,VA009,VA001,VL001,VT000,VS001,VC006
6771,VA015,VA003,VL009,VT004,VS001,VC001
6773,VA026,VA015,VL010,VT003,VS003,VC004
6774,VA029,VA010,VL008,VT004,VS001,VC006
6775,VA021,VA002,VL012,VT005,VS001,VC009
6776,VA024,VA003,VL003,VT006,VS001,VC005
6777,VA003,VA006,VL000,VT003,VS003,VC001
6778,VA000,VA012,VL003,VT005,VS001,VC003
6780,VA025,VA017,VL010,VT004,VS003,VC011
6781,VA017,VA008,VL000,VT007,VS003,VC011
6782,VA013,VA001,VL006,VT007,VS001,VC005
6783,VA019,VA000,VL012,VT005,VS000,VC000
6785,VA020,VA012,VL010,VT000,VS004,VC004
6787,VA021,VA015,VL009,VT000,VS001,VC000
6788,VA011,VA006,VL002,VT006,VS003,VC009
6789,VA015,VA002,VL003,VT003,VS001,VC004
6793,VA022,VA002,VL001,VT005,VS004,VC011
6794,VA029,VA018,VL003,VT001,VS001,VC003
6795,VA014,VA018,VL000,VT005,VS004,VC002
6796,VA027,VA000,VL007,VT005,VS004,VC006
6797,VA011,VA011,VL014,VT000,VS003,VC004
6798,VA006,VA011,VL011,VT007,VS004,VC009
6799,VA011,VA016,VL002,VT003,VS003,VC004
6800,VA010,VA018,VL004,VT007,VS004,VC000
6801,VA013,VA001,VL001,VT006,VS001,VC006
6802,VA025,VA009,VL012,VT003,VS004,VC001
6803,VA025,VA017,VL005,VT006,VS000,VC011
6805,VA014,VA017,VL008,VT002,VS003,VC011
6806,VA021,VA014,VL006,VT002,VS000,VC003
6808,VA021,VA015,VL003,VT002,VS001,VC002
6809,VA028,VA004,VL005,VT003,VS003,VC005
6810,VA008,VA010,VL003,VT000,VS003,VC005
6811,VA013,VA004,VL013,VT001,VS000,VC007
6812,VA023,VA003,VL004,VT002,VS002,VC011
6813,VA024,VA009,VL008,VT007,VS002,VC009
6815,VA026,VA004,VL007,VT007,VS003,VC007
6819,VA024,VA011,VL000,VT002,VS001,VC008
6820,VA011,VA000,VL013,VT002,VS004,VC003
6823,VA019,VA017,VL000,VT003,VS002,VC008
6826,VA014,VA008,VL004,VT007,VS001,VC010
6827,VA007,VA005,VL004,VT004,VS001,VC008
6828,VA016,VA002,VL011,VT005,VS003,VC008
6829,VA013,VA004,VL001,VT004,VS003,VC007
6830,VA015,VA003,VL008,VT000,VS000,VC006
6831,VA000,VA016,VL011,VT001,VS000,VC004
6833,VA000,VA008,VL003,VT003,VS003,VC005
6834,VA025,VA017,VL005,VT005,VS003,VC003
6835,VA020,VA017,VL001,VT007,VS004,VC004
6836,VA017,VA017,VL008,VT005,VS002,VC007
6837,VA012,VA000,VL002,VT004,VS004,VC005
6838,VA002,VA009,VL007,VT003,VS000,VC004
6839,VA021,VA005,VL007,VT002,VS002,VC007
6840,VA011,VA004,VL013,VT005,VS003,VC006
6841,VA009,VA002,VL013,VT000,VS001,VC004
6842,VA000,VA004,VL012,VT007,VS002,VC004
6843,VA001,VA002,VL003,VT001,VS001,VC000
6844,VA023,VA014,VL012,VT000,VS000,VC000
6845,VA011,VA001,VL001,VT000,VS002,VC010
6846,VA029,VA018,VL011,VT000,VS000,VC004
6847,VA019,VA004,VL006,VT004,VS001,VC011
6848,VA009,VA009,VL007,VT007,VS002,VC010
6849,VA010,VA012,VL006,VT007,VS000,VC000
6850,VA027,VA004,VL001,VT003,VS000,VC010
6851,VA009,VA003,VL001,VT002,VS002,VC010
6852,VA025,VA005,VL013,VT007,VS002,VC003
6853,VA009,VA014,VL012,VT002,VS001,VC005
6854,VA015,VA019,VL009,VT007,VS002,VC006
6855,VA028,VA014,VL006,VT000,VS000,VC002
6857,VA024,VA008,VL013,VT006,VS003,VC003
6858,VA015,VA011,VL003,VT005,VS004,VC009
6859,VA021,VA000,VL006,VT002,VS004,VC004
6860,VA000,VA002,VL005,VT007,VS001,VC002
6861,VA010,VA007,VL010,VT004,VS004,VC005
6862,VA005,VA007,VL008,VT002,VS003,VC009
6864,VA004,VA015,VL011,VT004,VS000,VC011
6865,VA026,VA018,VL010,VT000,VS000,VC006
6867,VA006,VA013,VL002,VT006,VS001,VC008
6868,VA026,VA005,VL008,VT005,VS003,VC006
6871,VA019,VA000,VL003,VT007,VS003,VC007
6875,VA000,VA008,VL009,VT005,VS004,VC006
6876,VA013,VA015,VL005,VT005,VS003,VC001
6877,VA005,VA007,VL011,VT004,VS000,VC006
6878,VA010,VA003,VL010,VT003,VS000,VC003
6880,VA013,VA005,VL006,VT002,VS002,VC000
6881,VA028,VA011,VL003,VT004,VS003,VC009
6882,VA007,VA015,VL004,VT000,VS000,VC007
6883,VA007,VA005,VL009,VT005,VS000,VC004
6884,VA002,VA019,VL003,VT004,VS000,VC010
6885,VA001,VA006,VL007,VT007,VS001,VC008
6886,VA012,VA006,VL013,VT000,VS001,VC005
6887,VA003,VA003,VL001,VT007,VS002,VC005
6888,VA017,VA010,VL002,VT006,VS000,VC007
6889,VA002,VA007,VL008,VT003,VS004,VC002
6890,VA009,VA014,VL001,VT007,VS004,VC005
6892,VA009,VA003,VL008,VT003,VS003,VC005
6893,VA012,VA016,VL005,VT000,VS000,VC010
6894,VA029,VA005,VL005,VT004,VS003,VC005
6895,VA007,VA007,VL001,VT005,VS002,VC002
6897,VA004,VA010,VL011,VT000,VS003,VC007
6899,VA000,VA018,VL005,VT002,VS000,VC008
6900,VA011,VA003,VL001,VT004,VS000,VC000
6901,VA017,VA010,VL007,VT000,VS001,VC000
6902,VA004,VA011,VL013,VT004,VS002,VC005
6903,VA019,VA017,VL006,VT000,VS003,VC009
6904,VA012,VA007,VL014,VT001,VS000,VC003
6905,VA026,VA002,VL014,VT000,VS004,VC009
6907,VA010,VA011,VL011,VT004,VS001,VC005
6908,VA000,VA018,VL010,VT002,VS000,VC004
6909,VA014,VA005,VL001,VT005,VS001,VC004
6910,VA017,VA019,VL000,VT003,VS001,VC000
6911,VA016,VA019,VL010,VT006,VS001,VC002
6913,VA025,VA003,VL006,VT001,VS003,VC000
6914,VA013,VA004,VL002,VT000,VS001,VC001
6915,VA005,VA019,VL002,VT007,VS003,VC003
6916,VA026,VA006,VL006,VT001,VS002,VC007
6917,VA021,VA010,VL004,VT002,VS001,VC001
6918,VA017,VA014,VL008,VT004,VS003,VC006
6921,VA021,VA018,VL012,VT006,VS004,VC011
6922,VA000,VA008,VL003,VT000,VS000,VC011
6923,VA024,VA001,VL002,VT000,VS004,VC008
6924,VA025,VA003,VL012,VT004,VS000,VC007
6925,VA013,VA016,VL012,VT006,VS002,VC007
6927,VA018,VA013,VL008,VT004,VS003,VC002
6928,VA014,VA016,VL002,VT004,VS002,VC006
6929,VA027,VA011,VL008,VT006,VS003,VC009
6930,VA010,VA012,VL001,VT006,VS000,VC006
6932,VA021,VA014,VL004,VT000,VS003,VC009
6933,VA004,VA017,VL008,VT007,VS003,VC010
6934,VA011,VA002,VL003,VT002,VS000,VC000
6936,VA029,VA017,VL006,VT003,VS001,VC007
6937,VA024,VA008,VL014,VT002,VS002,VC011
6938,VA003,VA019,VL009,VT005,VS003,VC004
6939,VA018,VA001,VL005,VT002,VS002,VC008
6940,VA024,VA004,VL002,VT005,VS001,VC011
6941,VA018,VA011,VL004,VT007,VS000,VC010
6942,VA029,VA019,VL001,VT005,VS002,VC008
6943,VA016,VA012,VL010,VT000,VS003,VC004
6944,VA000,VA011,VL010,VT005,VS001,VC006
6945,VA028,VA015,VL006,VT004,VS001,VC005
6947,VA004,VA007,VL014,VT006,VS001,VC011
6948,VA028,VA002,VL006,VT007,VS002,VC010
6949,VA029,VA015,VL013,VT006,VS002,VC008
6951,VA013,VA008,VL002,VT000,VS004,VC009
6952,VA026,VA009,VL010,VT000,VS001,VC004
6953,VA001,VA014,VL005,VT002,VS001,VC005
6954,VA012,VA008,VL012,VT002,VS002,VC000
6956,VA016,VA009,VL013,VT000,VS000,VC000
6957,VA028,VA012,VL001,VT004,VS003,VC007
6958,VA013,VA016,VL011,VT002,VS001,VC001
6959,VA000,VA011,VL003,VT003,VS001,VC002
6960,VA025,VA005,VL012,VT000,VS003,VC011
6962,VA028,VA006,VL008,VT004,VS001,VC004
6963,VA027,VA008,VL000,VT004,VS001,VC004
6964,VA006,VA012,VL008,VT002,VS001,VC011
6965,VA026,VA002,VL011,VT005,VS004,VC009
6966,VA023,VA008,VL003,VT007,VS001,VC007
6967,VA026,VA008,VL008,VT006,VS003,VC011
6969,VA023,VA018,VL007,VT000,VS004,VC002
6970,VA014,VA011,VL009,VT003,VS001,VC003
6971,VA020,VA001,VL001,VT003,VS000,VC006
6972,VA027,VA015,VL001,VT007,VS003,VC007
6973,VA005,VA002,VL012,VT007,VS004,VC011
6974,VA005,VA003,VL008,VT000,VS003,VC004
6975,VA000,VA014,VL001,VT001,VS001,VC001
6976,VA028,VA014,VL007,VT004,VS003,VC007
6978,VA020,VA012,VL002,VT007,VS002,VC005
6979,VA007,VA012,VL013,VT007,VS002,VC008
6980,VA002,VA014,VL008,VT000,VS003,VC001
6981,VA006,VA008,VL008,VT004,VS002,VC000
6982,VA029,VA019,VL012,VT001,VS001,VC010
6983,VA005,VA018,VL011,VT007,VS003,VC007
6985,VA000,VA003,VL014,VT006,VS003,VC007
6986,VA004,VA002,VL003,VT003,VS004,VC008
6987,VA010,VA011,VL004,VT000,VS004,VC006
6989,VA020,VA008,VL013,VT003,VS000,VC009
6991,VA002,VA007,VL010,VT001,VS004,VC006
6993,VA013,VA007,VL002,VT005,VS003,VC006
6997,VA007,VA002,VL003,VT006,VS001,VC009
6998,VA027,VA012,VL007,VT001,VS002,VC011
6999,VA021,VA001,VL007,VT003,VS002,VC001
7000,VA029,VA019,VL004,VT003,VS000,VC009
7001,VA000,VA014,VL010,VT006,VS000,VC000
7002,VA028,VA009,VL006,VT007,VS003,VC001
7003,VA005,VA009,VL005,VT000,VS001,VC004
7005,VA017,VA014,VL002,VT003,VS000,VC004
7007,VA011,VA007,VL004,VT002,VS002,VC004
7008,VA023,VA005,VL001,VT006,VS004,VC008
7009,VA007,VA011,VL008,VT001,VS000,VC002
7010,VA023,VA015,VL009,VT001,VS001,VC005
7011,VA015,VA007,VL014,VT003,VS002,VC002
7014,VA015,VA011,VL010,VT003,VS003,VC010
7015,VA020,VA000,VL012,VT002,VS002,VC002
7018,VA021,VA014,VL002,VT001,VS002,VC005
7019,VA011,VA007,VL008,VT003,VS002,VC006
7020,VA020,VA008,VL003,VT003,VS002,VC006
7021,VA002,VA019,VL000,VT003,VS002,VC006
7022,VA002,VA003,VL007,VT007,VS000,VC005
7023,VA028,VA008,VL000,VT003,VS003,VC008
7024,VA022,VA003,VL008,VT000,VS004,VC009
7025,VA000,VA019,VL005,VT003,VS000,VC009
7026,VA026,VA005,VL013,VT005,VS003,VC001
7028,VA008,VA006,VL002,VT007,VS002,VC008
7029,VA018,VA001,VL011,VT004,VS004,VC008
7030,VA008,VA000,VL011,VT005,VS004,VC006
7031,VA029,VA013,VL011,VT006,VS001,VC006
7032,VA023,VA014,VL003,VT006,VS000,VC010
7033,VA003,VA018,VL007,VT003,VS003,VC001
7034,VA022,VA001,VL003,VT005,VS001,VC007
7035,VA015,VA002,VL002,VT000,VS002,VC006
7037,VA016,VA006,VL010,VT005,VS002,VC000
7038,VA000,VA015,VL012,VT005,VS004,VC008
7039,VA024,VA006,VL011,VT007,VS003,VC001
7040,VA012,VA000,VL012,VT005,VS003,VC008
7042,VA000,VA015,VL008,VT001,VS003,VC000
7043,VA021,VA004,VL005,VT003,VS001,VC009
7045,VA004,VA011,VL012,VT007,VS000,VC009
7046,VA005,VA003,VL014,VT000,VS000,VC003
7047,VA009,VA006,VL014,VT007,VS000,VC011
7049,VA026,VA018,VL009,VT002,VS003,VC009
7050,VA015,VA000,VL008,VT001,VS003,VC003
7051,VA008,VA010,VL011,VT002,VS003,VC003
7052,VA022,VA019,VL002,VT002,VS000,VC007
7053,VA012,VA007,VL002,VT007,VS003,VC005
7054,VA010,VA012,VL001,VT001,VS004,VC001
7055,VA000,VA014,VL009,VT006,VS000,VC006
7056,VA027,VA007,VL013,VT007,VS004,VC000
7057,VA022,VA008,VL001,VT007,VS003,VC005
7058,VA029,VA007,VL002,VT004,VS002,VC000
7060,VA011,VA009,VL011,VT007,VS001,VC007
7061,VA020,VA016,VL008,VT000,VS003,VC000
7062,VA020,VA003,VL014,VT002,VS004,VC010
7063,VA024,VA003,VL002,VT006,VS001,VC007
7064,VA019,VA011,VL003,VT006,VS000,VC002
7065,VA001,VA002,VL006,VT007,VS003,VC010
7066,VA025,VA003,VL005,VT000,VS002,VC005
7068,VA004,VA012,VL013,VT006,VS001,VC008
7071,VA025,VA017,VL004,VT001,VS000,VC005
7072,VA027,VA009,VL012,VT003,VS001,VC007
7073,VA011,VA019,VL008,VT000,VS002,VC009
7075,VA021,VA004,VL003,VT007,VS000,VC005
7076,VA006,VA014,VL001,VT002,VS000,VC001
7077,VA026,VA012,VL013,VT004,VS001,VC011
7078,VA008,VA008,VL007,VT005,VS004,VC011
7080,VA007,VA009,VL007,VT007,VS000,VC011
7081,VA023,VA004,VL011,VT004,VS004,VC011
7082,VA023,VA008,VL008,VT004,VS003,VC010
7083,VA007,VA009,VL008,VT001,VS003,VC010
7084,VA003,VA018,VL002,VT005,VS002,VC002
7085,VA012,VA008,VL009,VT001,VS000,VC001
7086,VA012,VA017,VL005,VT003,VS004,VC007
7088,VA022,VA003,VL002,VT000,VS004,VC005
7089,VA019,VA018,VL001,VT004,VS002,VC004
7090,VA008,VA015,VL002,VT000,VS000,VC011
7091,VA004,VA005,VL003,VT005,VS003,VC003
7092,VA013,VA009,VL007,VT001,VS003,VC007
7093,VA013,VA005,VL005,VT006,VS004,VC001
7094,VA020,VA006,VL001,VT005,VS004,VC007
7095,VA020,VA018,VL014,VT000,VS003,VC001
7096,VA021,VA005,VL013,VT000,VS003,VC004
7097,VA007,VA016,VL009,VT007,VS000,VC008
7098,VA010,VA015,VL006,VT001,VS000,VC008
7099,VA008,VA009,VL003,VT004,VS003,VC007
7100,VA006,VA002,VL004,VT007,VS002,VC008
7101,VA003,VA007,VL005,VT000,VS002,VC009
7102,VA002,VA018,VL014,VT001,VS003,VC000
7104,VA005,VA006,VL006,VT000,VS004,VC006
7105,VA008,VA005,VL012,VT000,VS000,VC004
7106,VA004,VA019,VL011,VT005,VS000,VC002
7107,VA024,VA016,VL001,VT001,VS004,VC003
7108,VA018,VA013,VL013,VT006,VS000,VC006
7109,VA023,VA004,VL004,VT003,VS003,VC000
7113,VA020,VA000,VL005,VT003,VS003,VC005
7114,VA026,VA007,VL002,VT001,VS002,VC007
7116,VA008,VA007,VL004,VT003,VS000,VC004
7117,VA008,VA001,VL013,VT004,VS002,VC007
7118,VA023,VA008,VL005,VT006,VS000,VC002
7119,VA015,VA000,VL002,VT007,VS002,VC005
7121,VA008,VA007,VL007,VT005,VS004,VC000
7122,VA023,VA018,VL009,VT000,VS004,VC008
7123,VA000,VA006,VL013,VT007,VS003,VC005
7124,VA023,VA016,VL003,VT006,VS001,VC006
7125,VA024,VA011,VL000,VT007,VS002,VC003
7126,VA020,VA015,VL012,VT001,VS003,VC003
7127,VA022,VA000,VL001,VT005,VS001,VC002
7128,VA024,VA006,VL002,VT004,VS002,VC001
7129,VA008,VA000,VL003,VT004,VS004,VC001
7130,VA017,VA004,VL003,VT002,VS002,VC000
7133,VA003,VA012,VL013,VT000,VS000,VC005
7134,VA003,VA010,VL002,VT003,VS001,VC006
7135,VA025,VA002,VL011,VT003,VS003,VC003
7136,VA020,VA018,VL006,VT002,VS004,VC006
7137,VA008,VA005,VL014,VT002,VS000,VC001
7138,VA006,VA017,VL001,VT006,VS000,VC008
7139,VA010,VA015,VL003,VT000,VS002,VC003
7140,VA024,VA006,VL011,VT002,VS003,VC001
7141,VA008,VA009,VL002,VT000,VS004,VC005
7142,VA011,VA012,VL000,VT003,VS000,VC002
7143,VA023,VA014,VL008,VT003,VS002,VC005
7144,VA007,VA007,VL014,VT004,VS002,VC011
7145,VA023,VA005,VL007,VT005,VS001,VC005
7147,VA022,VA014,VL008,VT002,VS000,VC004
7148,VA011,VA017,VL005,VT005,VS003,VC009
7150,VA028,VA008,VL012,VT000,VS000,VC006
7151,VA012,VA008,VL006,VT006,VS002,VC003
7152,VA020,VA017,VL014,VT002,VS001,VC006
7153,VA015,VA019,VL007,VT005,VS002,VC011
7154,VA000,VA003,VL007,VT000,VS003,VC001
7155,VA018,VA001,VL011,VT002,VS001,VC002
7156,VA019,VA010,VL011,VT002,VS004,VC008
