incident_id,actor,action,location,time_period,severity,contributing_factor
7799,VA010,VA003,VL000,VT007,VS002,VC000
7801,VA021,VA018,VL009,VT001,VS002,VC001
7803,VA010,VA012,VL014,VT006,VS004,VC011
7806,VA009,VA010,VL001,VT007,VS000,VC011
7826,VA007,VA018,VL001,VT004,VS000,VC006
7838,VA025,VA001,VL006,VT001,VS000,VC006
7841,VA001,VA002,VL010,VT000,VS002,VC010
7842,VA005,VA010,VL003,VT006,VS003,VC008
7844,VA020,VA013,VL001,VT000,VS000,VC004
7846,VA001,VA012,VL004,VT007,VS003,VC011
7848,VA016,VA006,VL004,VT007,VS004,VC006
7853,VA018,VA013,VL011,VT004,VS002,VC002
7856,VA005,VA016,VL010,VT007,VS003,VC004
7866,VA021,VA006,VL001,VT002,VS003,VC009
7871,VA022,VA004,VL006,VT000,VS001,VC001
7873,VA014,VA000,VL010,VT002,VS002,VC011
7876,VA009,VA000,VL010,VT006,VS000,VC006
7877,VA000,VA007,VL001,VT001,VS001,VC006
7883,VA001,VA010,VL002,VT007,VS003,VC000
7888,VA017,VA019,VL011,VT002,VS001,VC006
7897,VA007,VA001,VL007,VT003,VS004,VC009
7903,VA008,VA003,VL009,VT002,VS003,VC008
7908,VA001,VA017,VL010,VT004,VS000,VC010
7914,VA023,VA000,VL000,VT001,VS003,VC011
7916,VA021,VA019,VL011,VT006,VS003,VC010
7917,VA022,VA016,VL011,VT001,VS004,VC002
7921,VA009,VA009,VL005,VT002,VS002,VC000
7927,VA005,VA019,VL014,VT007,VS004,VC004
7928,VA025,VA002,VL010,VT004,VS001,VC010
7940,VA029,VA008,VL001,VT005,VS000,VC001
7948,VA014,VA001,VL003,VT001,VS002,VC004
7951,VA000,VA019,VL013,VT005,VS003,VC005
7952,VA013,VA004,VL006,VT000,VS001,VC001
7957,VA008,VA007,VL010,VT001,VS002,VC002
7965,VA015,VA002,VL001,VT000,VS001,VC011
7966,VA029,VA016,VL004,VT005,VS003,VC002
7970,VA028,VA012,VL001,VT004,VS002,VC007
7972,VA005,VA007,VL010,VT004,VS000,VC002
7987,VA002,VA000,VL000,VT000,VS000,VC007
7991,VA026,VA013,VL001,VT003,VS000,VC004
7994,VA023,VA004,VL012,VT005,VS002,VC000
7995,VA012,VA014,VL009,VT005,VS001,VC006
