user_id,pref_cat_1,pref_cat_2,pref_cat_3,budget_low,budget_high,pref_1,pref_2,pref_3
1614,19,12,14,3,3,-1.088,1.117,-1.248
1615,12,5,19,1,2,-0.918,-0.4,0.937
1616,7,9,19,2,5,1.477,-0.373,-1.328
1617,2,14,0,2,4,-0.558,-0.129,0.157
1618,13,14,19,1,4,-0.022,0.72,-2.286
1619,15,5,18,1,5,2.541,-0.829,-1.068
1620,6,1,12,2,2,0.029,-0.433,0.38
1621,17,1,8,1,5,-0.222,1.0,-0.455
1622,9,4,13,2,3,0.113,0.857,-0.72
1623,2,1,5,2,5,-0.093,1.983,-0.756
1624,7,0,6,3,5,1.524,0.801,-0.209
1625,17,3,14,3,4,1.736,-0.096,-0.568
1626,5,7,0,2,3,0.123,-1.194,1.175
1627,1,12,4,1,1,0.154,-1.9,0.374
1628,7,11,8,2,3,-1.511,0.44,-0.135
1629,19,1,2,2,3,-0.579,1.111,0.004
1630,15,12,17,3,5,-1.005,0.693,2.328
1631,11,18,12,2,5,-0.565,0.985,1.712
1632,4,1,6,1,5,1.92,-0.064,1.62
1633,12,19,9,2,2,1.438,-0.263,0.612
1634,0,6,13,3,3,-1.271,0.413,0.03
1635,9,12,7,1,1,-0.548,1.754,-1.266
1636,8,15,12,2,5,-0.468,0.489,1.73
1637,7,4,3,2,4,1.851,1.057,0.366
1638,12,13,2,3,4,-0.733,0.948,-2.307
1639,15,2,11,2,3,0.334,-0.44,1.104
1640,0,3,4,3,5,-0.325,-0.133,-1.409
1641,11,0,14,2,4,-0.084,0.333,-1.059
1642,19,10,9,2,2,0.42,-1.259,1.254
1643,13,16,1,3,5,-1.126,-0.173,-1.281
1644,2,4,12,2,5,-0.165,-1.411,1.047
1645,6,2,12,2,5,1.332,0.056,0.295
1646,0,4,6,2,3,-1.625,0.926,0.729
1647,8,6,0,1,2,1.026,0.496,-0.609
1648,15,2,7,2,3,1.039,-0.531,0.972
1649,10,11,15,2,4,0.534,-0.602,-0.654
1650,4,18,16,3,4,0.6,-1.629,0.054
1651,13,15,8,2,4,1.836,-1.605,0.011
1652,12,1,9,2,2,0.571,-1.137,0.393
1653,7,14,4,1,5,-0.583,-1.031,-0.038
1654,12,13,10,2,2,0.066,1.395,1.398
1655,10,1,13,2,5,-0.469,0.642,0.933
1656,0,10,11,1,3,0.185,2.047,-2.517
1657,18,6,12,2,3,0.129,-0.312,1.337
1658,5,10,19,3,4,-1.631,-1.085,0.334
1659,0,4,17,2,5,0.245,1.858,-1.412
1660,4,1,0,2,3,0.813,0.169,0.836
1661,11,18,2,1,2,-1.254,0.7,-0.558
1662,1,18,2,1,5,2.262,0.003,0.524
1663,15,3,8,3,4,-2.067,-0.914,-0.811
1664,19,9,4,1,4,-0.61,-0.48,-0.963
1665,3,15,7,3,4,-1.217,1.916,0.391
1666,5,15,14,2,4,-0.424,1.506,-1.475
1667,7,9,10,1,2,1.056,-1.513,0.375
1668,1,2,19,3,3,2.134,2.849,1.125
1669,9,10,18,3,3,1.141,-0.209,-1.048
1670,3,17,9,3,3,1.158,-0.891,-0.655
1671,11,2,1,1,3,0.75,-1.407,1.17
1672,14,12,10,2,3,0.664,-1.515,-0.388
1673,18,5,0,1,3,-1.413,-0.997,0.583
1674,10,4,1,1,2,-1.166,-0.094,-0.117
1675,5,13,1,1,3,0.662,-0.431,-1.742
1676,11,10,0,1,4,0.357,-2.615,0.169
1677,16,8,19,2,3,0.54,-2.245,0.972
1678,1,14,17,2,5,0.864,0.248,-1.173
1679,2,15,13,2,3,0.772,1.68,-0.882
1680,7,14,8,2,2,0.605,-1.357,-0.88
1681,0,16,7,1,2,-0.48,1.043,-0.324
1682,12,0,13,1,1,0.258,-0.757,0.495
1683,13,0,16,3,5,-1.156,0.405,-1.663
1684,1,15,6,3,5,-1.646,-0.562,1.4
1685,12,17,10,1,5,-1.799,-0.094,-0.141
1686,13,2,10,3,3,0.193,-0.067,1.14
1687,8,5,9,3,4,1.212,-1.876,1.1
1688,6,5,11,1,3,-0.457,1.164,-0.359
1689,4,3,0,1,1,-0.114,0.319,-1.75
1690,8,5,3,2,4,1.232,1.178,0.206
1691,3,15,8,1,3,-1.1,0.226,-0.906
1692,12,6,17,2,2,1.179,-0.739,1.674
1693,2,5,4,2,3,-0.326,-1.515,-0.212
1694,6,15,11,1,3,1.074,-1.412,-1.653
1695,12,6,5,1,5,0.748,-1.119,-1.31
1696,2,7,15,3,4,-1.089,0.933,0.092
1697,14,6,0,3,4,0.278,1.47,0.159
1698,11,10,13,3,3,1.954,-0.378,1.655
1699,19,16,17,1,5,0.982,0.768,0.88
1700,17,10,3,3,3,0.321,-1.389,0.031
1701,13,9,1,1,1,1.241,1.371,-0.553
1702,4,8,12,1,3,-0.552,0.87,1.098
1703,2,15,9,3,4,0.554,-0.192,0.127
1704,9,10,5,3,3,1.579,-1.692,-1.559
1705,11,3,18,2,4,-1.177,-0.214,0.467
1706,18,6,2,1,1,-0.318,1.893,-1.187
1707,2,17,18,2,4,-0.387,0.821,0.6
1708,1,9,13,1,3,-0.039,0.325,2.215
1709,18,0,3,2,2,1.021,-0.929,0.182
1710,17,3,8,1,5,1.972,-0.786,0.014
1711,5,18,3,3,3,0.902,-1.587,0.3
1712,4,5,16,1,4,1.216,0.04,-0.26
1713,6,15,17,1,1,1.76,-1.246,0.589
1714,12,6,16,2,4,1.769,2.037,-1.116
1715,8,7,3,3,4,0.693,-0.043,1.363
1716,0,3,12,3,3,-0.031,-1.533,-1.627
1717,18,3,7,1,1,-0.85,0.091,0.753
1718,1,2,12,1,2,-0.081,0.482,0.687
1719,3,0,13,1,3,0.012,0.151,0.538
1720,3,11,10,2,5,-0.813,-1.273,-0.629
1721,4,6,12,2,3,0.234,1.352,-1.441
1722,7,15,18,2,5,0.075,0.024,-0.347
1723,1,14,16,2,3,0.081,-1.766,1.069
1724,4,9,8,1,4,0.135,-1.124,0.029
1725,14,11,9,3,3,-0.366,-1.45,0.478
1726,8,15,12,2,3,-1.066,0.132,1.165
1727,15,12,7,3,5,1.296,-0.351,-0.435
1728,8,11,16,2,2,-0.2,1.452,0.507
1729,0,2,3,1,3,-1.577,-0.01,0.748
1730,17,18,16,1,4,0.081,-0.012,0.861
1731,17,13,10,1,4,-0.229,0.167,0.449
1732,9,13,8,3,4,-1.206,-0.726,-1.228
1733,18,19,11,1,4,-2.228,-0.651,0.116
1734,7,10,1,2,4,-0.731,0.133,-0.36
1735,17,0,2,1,5,0.622,0.576,-0.441
1736,1,6,14,2,2,2.42,1.82,-1.519
1737,7,6,18,2,2,-0.478,0.149,0.035
1738,18,13,3,2,5,0.347,-0.276,1.22
1739,2,8,17,3,5,-0.636,0.688,-0.281
1740,15,8,17,1,1,1.037,-0.519,1.78
1741,10,3,2,3,5,-0.087,0.17,1.298
1742,0,13,11,2,5,-0.562,-0.207,-0.196
1743,18,0,8,1,2,-2.803,0.321,-0.656
1744,1,5,6,1,2,0.747,0.823,-0.377
1745,4,1,3,3,5,-0.608,0.399,1.347
1746,9,13,4,3,3,0.295,-0.509,-0.442
1747,1,17,5,3,4,0.425,1.32,1.072
1748,6,2,4,2,2,-1.422,0.619,0.795
1749,17,16,10,2,3,1.367,0.638,-1.182
1750,18,6,14,2,3,-1.364,-1.142,-0.142
1751,6,0,19,2,4,0.763,-0.878,0.873
1752,2,18,3,3,3,0.587,-0.422,-0.751
1753,3,17,15,2,3,-2.326,0.595,0.205
1754,7,4,19,1,5,0.788,-0.974,1.112
1755,2,10,16,3,3,0.559,-0.054,0.897
1756,4,5,1,2,5,0.399,-0.548,0.23
1757,2,16,4,3,4,-0.667,1.439,0.693
1758,17,2,10,2,3,-1.313,-2.851,-0.136
1759,0,19,18,3,3,0.221,0.519,0.301
1760,18,2,19,3,3,-1.796,0.218,-1.966
1761,11,1,0,3,3,0.793,0.864,-0.063
1762,3,16,9,2,4,0.678,1.058,0.888
1763,17,15,9,2,2,1.19,1.091,1.513
1764,9,16,1,2,5,-1.167,0.231,-0.294
1765,1,0,8,1,4,0.061,-0.515,0.755
1766,11,16,8,3,3,-1.065,0.722,0.051
1767,8,16,7,2,4,0.566,-0.505,-0.811
1768,5,18,12,3,3,-0.268,-0.092,-1.003
1769,7,13,17,2,4,0.193,0.042,-0.18
1770,19,16,5,1,1,1.67,0.67,1.802
1771,8,16,3,3,5,-0.874,-0.056,-0.777
1772,8,5,17,2,5,0.553,-0.516,0.55
1773,6,16,2,2,4,1.494,0.073,1.493
1774,4,12,9,3,3,-1.426,-0.196,-0.427
1775,9,5,0,1,4,-0.743,0.022,-0.528
1776,16,13,6,1,3,0.739,-0.186,-0.28
1777,12,9,19,1,3,0.068,0.912,-0.321
1778,9,1,5,2,3,-0.173,-0.944,-0.62
1779,6,0,2,2,5,-0.174,-0.629,1.657
1780,9,16,18,3,3,0.224,-1.605,-0.863
1781,16,19,5,2,4,0.938,-0.082,-0.531
1782,19,1,10,1,3,-0.133,-0.317,0.445
1783,6,19,11,1,5,-0.589,-0.042,0.869
1784,3,12,7,1,1,1.331,0.845,-1.076
1785,3,17,1,3,3,0.314,0.024,0.437
1786,6,15,19,1,4,-2.391,-3.044,0.991
1787,1,2,18,3,5,0.249,-2.554,0.053
1788,12,3,14,3,4,0.288,-1.57,-0.128
1789,5,6,0,1,5,-0.02,1.36,1.079
1790,3,17,4,3,5,0.666,-0.343,-0.811
1791,15,8,9,3,3,0.788,2.117,-0.538
1792,0,6,12,2,4,0.23,0.258,-0.144
1793,3,16,9,1,5,0.356,-0.19,0.7
1794,16,15,10,1,5,2.18,2.612,0.625
1795,5,6,16,1,1,1.727,0.05,0.8
1796,10,13,2,1,3,1.41,-0.623,0.521
1797,16,17,13,3,3,-0.652,0.677,-1.238
1798,10,7,15,2,5,-1.625,0.699,1.473
1799,3,4,13,1,1,0.442,1.913,-0.704
1800,1,16,6,2,5,-1.095,0.819,0.705
1801,12,4,14,1,3,-1.543,0.644,-0.253
1802,5,6,8,2,4,1.004,0.341,-1.018
1803,3,15,18,2,3,-0.333,-2.08,-1.983
1804,8,9,1,1,2,-0.423,1.199,0.789
1805,6,10,9,1,4,-2.792,1.438,-1.676
1806,16,4,13,1,2,0.099,0.963,-0.054
1807,11,14,0,3,3,-0.327,-3.156,-0.147
1808,18,2,9,2,3,1.453,-0.629,-0.735
1809,5,12,13,3,5,0.223,0.72,-1.886
1810,9,17,14,1,5,-0.349,1.188,-0.657
1811,18,7,4,2,2,0.734,-0.474,1.654
1812,9,18,6,1,2,1.486,1.203,0.249
1813,4,13,12,3,5,-0.665,0.325,-0.082
1814,19,0,17,2,3,-0.401,0.299,0.232
1815,0,14,5,3,3,-2.669,-0.874,2.228
1816,7,16,19,2,4,-1.255,-1.732,-1.452
1817,17,0,9,1,3,-0.185,2.024,-0.519
1818,3,4,13,2,2,-1.852,-0.592,0.804
1819,11,17,4,2,4,1.067,1.053,0.701
1820,18,12,11,2,2,0.62,-0.323,-1.683
1821,3,4,6,3,4,-0.689,-2.527,-1.219
1822,3,8,6,2,5,-0.717,-0.191,0.247
1823,16,8,1,1,2,-0.826,-0.705,0.096
1824,0,16,13,3,4,0.829,-0.546,0.498
1825,12,16,6,1,1,-0.005,-0.901,-1.599
1826,10,0,1,1,4,-1.355,-0.239,-0.152
1827,19,2,10,1,4,0.819,-0.523,0.342
1828,16,6,14,3,4,-0.224,-0.23,-0.964
1829,8,0,15,2,5,1.048,-0.81,-0.579
1830,1,14,4,3,4,0.084,-1.027,0.372
1831,0,17,2,3,4,0.396,-0.293,-1.847
1832,12,1,5,3,5,0.339,-0.153,0.037
1833,16,17,8,1,2,-0.211,0.35,1.043
1834,2,4,10,2,3,0.653,2.127,-0.913
1835,2,14,0,1,2,0.652,-0.177,-0.364
1836,5,0,12,1,2,0.002,-0.737,-1.483
1837,4,14,15,3,5,-0.124,0.961,-0.143
1838,6,19,14,1,5,-0.227,0.75,2.429
1839,18,10,1,1,4,0.775,-0.081,0.285
1840,3,13,8,2,2,0.057,0.675,-0.0
1841,15,17,3,1,4,0.463,-0.067,-1.175
1842,16,5,18,1,1,0.719,-1.234,1.529
1843,18,17,5,1,2,-1.469,-0.161,2.304
1844,13,5,17,2,5,0.327,-1.488,-1.558
1845,7,17,19,1,5,0.64,0.668,1.357
1846,10,13,0,2,3,-0.982,-0.48,-0.082
1847,18,17,13,2,2,-1.162,-1.486,0.446
1848,12,15,7,2,3,0.113,-0.136,0.089
1849,4,2,5,1,2,-0.967,-0.614,-0.647
1850,5,2,12,3,5,-1.155,1.293,-1.056
1851,3,8,12,3,3,-0.265,-0.134,-1.209
1852,5,2,4,2,5,1.645,-0.325,1.226
1853,17,8,7,2,4,-0.357,0.419,-1.969
1854,5,4,1,2,2,1.463,-0.461,0.243
1855,13,8,16,2,3,1.905,-0.406,1.302
1856,19,16,17,3,3,-0.491,-0.652,-1.199
1857,14,1,19,1,3,0.374,0.65,-0.338
1858,17,12,14,2,5,0.57,1.615,-0.127
1859,19,14,8,2,2,-0.192,0.353,-0.082
1860,14,15,17,2,5,-1.904,-0.514,-0.956
1861,15,4,18,2,3,-0.484,-1.663,0.064
1862,17,10,16,1,4,-0.939,-1.188,0.253
1863,8,0,11,2,5,-0.925,-0.125,-0.889
1864,14,18,1,1,1,1.058,1.866,0.744
1865,11,8,18,1,5,1.48,-1.051,0.835
1866,6,4,11,3,4,0.296,0.692,1.447
1867,18,8,12,1,2,-0.454,-2.063,-0.616
1868,18,3,10,2,3,-0.102,1.515,0.555
1869,10,15,5,2,5,-0.324,0.647,1.138
1870,12,18,7,3,3,-0.757,1.14,-0.181
1871,16,3,17,3,4,-0.428,-0.155,0.167
1872,15,16,8,2,4,0.875,0.086,-1.505
1873,8,7,0,1,3,0.116,-0.35,-0.364
1874,16,18,2,1,4,-0.488,-0.35,0.594
1875,10,18,7,2,2,1.796,0.816,0.49
1876,12,9,2,2,4,-0.852,0.255,-0.224
1877,5,11,6,2,5,0.421,-0.34,-2.429
1878,3,7,13,2,4,2.431,0.719,-0.191
1879,3,9,2,1,3,1.927,0.433,0.882
1880,16,3,19,2,2,-1.499,-1.164,0.006
1881,11,4,7,3,5,-0.116,-1.595,-0.606
1882,12,5,4,2,5,-2.156,1.256,0.869
1883,13,14,17,2,4,-0.998,-0.182,0.578
1884,15,10,16,2,4,-0.88,-0.234,-2.196
1885,10,9,5,3,3,-1.362,-0.464,1.3
1886,3,2,13,2,2,1.28,1.473,0.219
1887,9,11,7,3,5,-0.199,0.281,-0.269
1888,7,4,3,2,4,0.096,0.045,-0.14
1889,6,13,17,3,3,0.221,-0.339,-0.744
1890,9,16,18,3,4,-1.048,0.914,-0.116
1891,7,13,14,3,4,-0.546,-0.159,-0.817
1892,13,4,0,1,3,1.641,-2.383,-0.644
1893,9,6,2,3,3,-2.149,0.21,-0.579
1894,17,3,4,1,1,0.958,0.974,1.041
1895,9,2,1,2,2,-0.994,0.911,-0.798
1896,13,8,15,1,2,-0.226,-1.092,0.594
1897,15,12,16,3,3,0.091,-0.317,-0.537
1898,5,11,15,2,4,-0.175,2.686,-0.727
1899,4,12,19,3,3,-0.299,-0.634,1.235
1900,16,14,12,3,5,0.026,0.464,1.905
1901,14,3,15,1,1,0.66,-0.671,0.185
1902,14,6,5,1,3,0.241,0.528,2.106
1903,6,13,5,1,4,-0.609,0.447,-1.393
1904,18,2,9,1,5,-0.698,-0.23,0.729
1905,7,18,17,1,3,1.26,-0.806,-0.295
1906,13,3,15,3,5,-1.606,0.38,-0.593
1907,12,9,7,1,5,0.026,-0.994,1.739
1908,18,15,3,1,4,-1.544,-1.176,-0.064
1909,18,5,14,1,2,-0.036,0.707,0.257
1910,19,14,16,2,2,0.35,1.529,0.225
1911,17,16,7,1,2,-0.497,1.476,0.263
1912,3,4,11,2,2,-0.589,-0.183,0.584
1913,17,15,14,3,5,-0.525,-1.296,-0.048
1914,11,6,19,3,5,-0.459,0.574,-2.217
1915,1,6,0,2,4,-0.495,0.085,0.987
1916,2,18,10,1,4,1.736,0.77,0.357
1917,18,2,0,1,5,0.587,1.133,1.987
1918,18,11,0,1,3,0.255,0.764,0.807
1919,1,6,0,3,4,-0.883,0.415,-0.02
1920,18,15,2,3,3,0.193,0.249,0.335
1921,6,5,3,3,5,0.466,0.995,-0.255
1922,4,1,3,3,5,-0.23,-0.44,-0.348
1923,5,1,3,3,5,0.316,0.53,0.108
1924,10,16,14,1,2,1.479,-0.748,0.187
1925,6,13,12,2,3,0.813,-1.432,-0.331
1926,14,9,16,1,2,0.073,-0.811,0.661
1927,17,12,16,1,3,0.483,0.835,-1.011
1928,10,4,18,3,4,-0.132,0.131,0.291
1929,11,19,12,1,1,-0.588,0.237,-0.653
1930,18,11,4,3,5,-0.186,0.004,2.159
1931,3,4,8,1,4,1.51,1.16,-0.5
1932,17,11,12,2,3,0.055,0.228,1.953
1933,4,0,19,2,2,-0.752,-0.837,0.444
1934,5,15,7,3,4,-0.105,0.594,-0.791
1935,2,13,18,3,3,-0.738,-0.45,0.276
1936,9,16,3,2,4,-0.139,1.993,0.713
1937,0,7,9,1,2,-1.341,0.172,0.066
1938,11,12,15,3,5,-1.001,0.315,0.32
1939,11,14,19,2,4,-1.359,-0.549,0.279
1940,7,8,15,1,2,0.394,-0.65,-0.443
1941,17,1,3,3,3,0.195,0.226,0.056
1942,13,17,7,1,4,-1.365,1.01,0.502
1943,16,1,17,1,5,0.318,1.318,0.926
1944,11,14,3,1,5,1.566,0.304,1.541
1945,14,2,6,3,3,-0.252,-0.389,0.252
1946,1,14,7,2,2,1.796,-0.357,-0.622
1947,8,15,9,1,4,2.574,0.709,1.39
1948,0,19,13,1,3,-1.201,-0.242,-0.647
1949,13,8,15,1,2,0.831,0.076,0.072
1950,6,19,12,1,4,1.684,-0.899,0.824
1951,4,2,11,3,3,-0.685,-1.862,-0.29
1952,15,0,1,1,3,-0.863,0.603,-0.333
1953,18,0,2,1,1,0.831,-1.09,0.377
1954,14,3,8,1,1,-0.005,-0.781,0.151
1955,17,2,8,3,3,1.703,-0.59,1.362
1956,2,10,5,1,3,-0.907,-0.756,0.299
1957,19,15,12,3,5,-0.786,1.424,-0.092
1958,2,6,14,3,4,-0.726,-1.683,-0.942
1959,9,3,13,2,2,0.86,0.686,0.925
1960,1,15,18,3,4,0.021,1.885,0.082
1961,6,16,9,3,5,-1.069,2.807,-1.733
1962,14,0,2,3,4,0.54,0.914,1.465
1963,0,6,14,1,5,-0.11,-2.1,0.529
1964,5,3,2,2,2,0.796,-1.236,-0.762
1965,8,3,17,1,2,-1.188,-1.06,1.138
1966,19,18,16,3,5,1.305,-1.151,-0.534
1967,3,2,14,1,5,0.179,-1.331,-0.031
1968,9,16,0,1,5,1.907,-0.926,-0.182
1969,3,14,11,3,5,0.514,-0.057,-0.726
1970,14,16,11,2,2,-0.346,-0.087,1.23
1971,13,15,10,2,2,0.2,0.299,-0.554
1972,6,12,2,2,5,1.213,0.786,0.506
1973,15,18,8,1,5,0.295,-0.614,-1.124
1974,16,4,14,3,4,-3.285,-1.768,1.031
1975,1,8,19,3,4,-0.483,0.065,0.497
1976,2,18,13,1,3,-1.048,0.516,-0.715
1977,15,9,17,3,3,-0.242,-0.487,0.843
1978,3,14,12,1,3,-1.325,-1.602,1.392
1979,9,12,18,3,3,-0.696,-0.434,-2.301
1980,13,0,8,2,4,0.627,0.883,0.52
1981,12,4,5,2,3,0.745,0.467,-0.909
1982,17,19,4,1,5,2.487,-0.512,0.141
1983,12,17,16,1,5,-0.774,1.035,0.273
1984,8,12,15,1,5,-1.233,0.442,-1.245
1985,2,19,9,1,2,0.635,0.49,-0.004
1986,7,11,5,1,4,0.539,0.435,-0.401
1987,10,5,7,1,3,-2.082,-0.518,1.078
1988,12,10,0,1,3,0.672,-0.448,-0.18
1989,3,19,13,2,2,0.529,1.079,-1.106
1990,8,0,13,2,2,-1.613,0.307,1.843
1991,2,16,4,3,4,-1.401,-1.081,-0.73
1992,17,1,19,3,5,1.012,0.018,0.28
1993,8,2,14,2,5,-0.486,-3.254,-0.348
1994,7,10,5,2,5,1.188,-0.409,-0.925
1995,7,18,12,3,5,-0.831,-0.823,-0.265
1996,16,12,9,3,3,-0.622,1.178,1.788
1997,1,3,18,3,3,-0.239,-0.26,-1.486
1998,1,15,11,1,4,0.231,-0.194,0.858
1999,13,1,7,3,5,0.742,0.022,-1.273
2000,12,6,13,2,3,-1.331,0.836,0.846
2001,8,10,11,3,3,0.854,-0.09,0.086
2002,0,18,9,1,3,-1.294,-0.25,0.36
2003,12,19,8,3,5,0.752,-0.804,-0.695
2004,13,1,10,2,4,0.975,1.575,0.79
2005,11,15,14,2,2,-0.363,-1.575,-0.756
2006,9,10,7,1,5,0.082,-0.228,1.342
2007,11,8,12,2,3,1.445,0.389,-0.506
2008,13,10,9,1,1,-0.718,0.546,-0.561
2009,1,0,13,1,2,-0.453,0.423,0.389
2010,5,14,13,2,5,-0.2,0.499,-0.15
2011,0,3,2,1,3,0.342,-0.117,-0.444
2012,11,16,8,3,5,-2.028,-2.433,2.165
2013,17,0,3,2,5,0.083,-1.16,0.138
2014,17,4,6,1,2,-1.827,-0.972,-1.455
2015,0,8,14,1,4,1.795,0.517,-1.888
2016,13,2,4,3,3,0.29,-0.161,-0.709
2017,15,10,7,2,4,-0.13,-0.534,-1.526
2018,17,1,14,3,4,1.401,-0.234,-0.531
2019,16,5,9,1,1,0.577,-0.727,-1.358
2020,7,16,10,2,4,0.812,-2.676,-0.029
2021,13,8,9,3,4,0.251,-0.246,1.095
2022,4,6,2,1,2,0.544,-0.198,-0.251
2023,17,15,2,2,5,-1.06,0.82,-0.586
2024,6,7,9,3,5,-0.262,-0.543,0.315
2025,17,19,12,3,3,0.571,0.905,-1.934
2026,11,0,17,1,1,-0.775,-0.615,0.006
2027,10,6,1,2,3,0.292,-0.57,1.119
2028,4,8,7,2,3,0.113,-0.105,1.25
2029,3,16,2,3,4,-1.554,-1.104,0.433
2030,16,2,13,2,3,-0.138,0.754,-0.455
2031,8,13,1,3,3,-0.827,0.869,-1.863
2032,2,15,6,2,2,1.515,0.149,0.064
2033,10,7,3,1,5,-1.794,-1.138,0.319
2034,8,17,12,3,5,-2.617,-1.423,-1.705
2035,19,1,9,2,5,-0.3,-0.47,-0.254
2036,15,3,8,2,3,-0.017,0.727,0.735
2037,19,17,12,3,4,-1.849,0.242,0.475
2038,6,17,7,3,4,0.382,0.625,-0.425
2039,3,17,15,1,4,-0.193,0.512,-0.282
2040,18,6,5,3,5,1.401,-0.723,-0.647
2041,4,3,1,1,1,-0.242,0.246,0.571
2042,0,19,2,3,5,-0.804,0.701,1.65
2043,16,17,15,3,4,1.447,0.909,0.872
2044,9,6,11,2,2,-0.538,2.167,0.118
2045,10,7,2,3,5,1.264,0.056,-1.756
2046,8,13,17,3,3,0.291,0.809,0.89
2047,3,1,0,1,1,-0.992,-1.609,0.445
2048,5,0,11,2,4,1.273,-0.392,-0.364
2049,0,1,13,2,5,0.151,-0.388,0.207
2050,0,12,11,2,2,-0.398,-1.509,1.859
2051,9,0,14,3,4,-1.503,1.114,0.815
2052,18,8,15,1,5,-0.717,-0.634,-0.609
2053,13,17,6,2,3,-0.249,-1.158,1.116
2054,18,12,5,2,5,0.267,-1.196,-1.238
2055,16,18,3,2,5,-0.317,0.077,-0.381
2056,0,11,13,1,3,-0.385,0.116,-0.933
2057,19,7,4,1,1,0.275,1.387,1.528
2058,11,14,16,3,5,0.313,-0.561,2.747
2059,17,0,11,1,1,0.254,0.201,-0.925
2060,16,10,3,2,5,-1.508,0.418,-0.26
2061,9,12,5,1,1,-0.479,-1.725,-0.464
2062,17,4,8,1,5,-0.235,-0.988,0.51
2063,5,4,15,2,2,0.599,-1.734,0.572
2064,8,11,19,1,1,0.41,-0.826,-0.313
2065,1,10,13,3,3,1.111,1.313,0.024
2066,4,11,15,1,5,1.618,0.184,0.931
2067,10,13,8,1,4,0.391,0.885,1.652
2068,8,15,5,3,3,1.202,-0.665,1.582
2069,8,0,1,1,4,-1.353,-2.392,-0.305
2070,16,5,18,3,4,-0.152,-0.726,0.684
2071,12,17,11,1,4,0.788,1.608,0.707
2072,17,1,2,1,5,-0.031,0.033,0.488
2073,3,2,10,1,4,1.004,1.799,1.002
2074,11,7,14,1,5,0.196,0.226,-1.771
2075,18,10,0,1,4,0.427,-0.063,1.552
2076,2,16,9,3,5,-0.388,0.737,0.205
2077,18,16,14,2,3,-0.511,0.683,-0.772
2078,4,8,18,2,2,-1.39,0.841,1.717
2079,16,4,15,1,3,-0.449,0.155,-0.385
2080,2,1,8,2,2,0.982,1.42,-0.523
2081,5,2,14,2,3,-0.871,1.721,-0.319
2082,11,14,8,3,3,-1.168,1.91,-0.31
2083,8,17,13,1,4,0.169,-1.261,0.429
2084,7,8,9,3,5,0.287,0.801,0.796
2085,12,9,19,1,5,1.609,0.862,0.265
2086,14,19,8,3,3,-0.856,0.677,-0.209
2087,12,5,6,3,3,0.351,-0.018,-0.139
2088,1,17,10,2,2,1.358,0.372,-0.086
2089,19,3,7,1,1,0.22,1.114,-0.023
2090,16,12,3,3,5,0.886,0.107,-0.666
2091,12,1,5,1,1,2.295,-1.158,0.775
2092,7,10,8,3,3,-1.462,-3.243,1.16
2093,5,14,10,3,4,-0.924,0.243,-0.252
2094,5,13,1,1,3,0.533,0.446,-0.121
2095,11,18,8,2,4,-0.624,0.798,0.163
2096,15,3,14,3,3,0.625,-0.925,-2.194
2097,18,11,0,1,1,-0.724,2.717,0.848
2098,9,6,19,3,3,0.618,2.042,0.593
2099,4,1,6,2,2,0.546,-1.548,-0.063
2100,9,2,18,3,4,-1.533,-1.569,2.932
2101,10,5,17,2,4,-0.844,0.047,-0.746
2102,11,18,10,1,1,-0.247,0.293,2.399
2103,18,19,0,3,3,0.938,-0.847,0.634
2104,17,1,2,3,4,-0.234,-1.115,1.483
2105,7,15,16,2,3,0.422,-0.521,-2.448
2106,6,18,9,2,4,0.132,-0.155,-0.865
2107,5,10,18,1,2,0.692,0.492,0.783
2108,0,2,15,1,4,-0.204,0.487,-0.636
2109,14,17,8,1,5,0.518,0.596,0.241
2110,18,4,7,1,3,-0.218,0.391,1.752
2111,18,1,13,3,3,0.168,-0.066,0.083
2112,17,19,13,3,4,0.025,0.573,0.353
2113,12,14,7,1,5,-0.247,0.73,-0.358
2114,10,14,19,3,5,0.311,-1.212,-0.574
2115,5,2,19,3,5,1.157,-0.873,-0.582
2116,5,12,1,1,2,-1.577,0.879,0.056
2117,4,14,11,2,3,0.118,0.983,0.522
2118,14,0,4,1,4,1.352,1.185,0.39
2119,17,0,5,1,4,-0.599,-0.186,-0.578
2120,19,5,2,2,2,-2.172,-0.306,-0.259
2121,18,3,13,1,1,-1.501,-0.689,-0.014
2122,11,10,17,3,3,-0.254,-2.046,-1.013
2123,15,5,3,2,2,-0.469,-0.426,-1.611
2124,10,7,15,3,5,-0.554,-0.424,-0.927
2125,4,16,15,1,5,-0.285,-0.417,2.517
2126,9,1,3,3,3,0.824,1.458,0.174
2127,17,6,9,3,3,0.284,-1.348,-1.353
2128,7,4,18,1,3,0.686,0.427,1.454
2129,4,16,3,1,4,-0.115,2.471,-0.408
2130,18,6,0,3,3,-0.146,-1.623,0.986
2131,1,8,4,1,2,1.019,0.733,0.786
2132,11,4,3,1,3,-0.058,-0.285,0.089
2133,2,13,10,1,4,-0.522,-0.014,0.662
2134,1,11,7,2,5,-0.975,0.253,-1.185
2135,7,4,2,3,3,-0.696,-1.77,-2.493
2136,2,13,19,2,4,-0.987,0.949,0.377
2137,16,6,3,1,3,-0.452,0.034,2.593
2138,17,8,2,3,4,-0.445,0.359,1.758
2139,3,13,15,1,5,0.983,0.958,0.351
