query_id,user_id,time_slot,device_code,day_type,referral_code,session_length,entry_point,candidates,chosen_item_id
17788,365,1,3,1,6,89,1,457|635|722|490|439|516|670|603|12|126,635
17789,64,4,1,2,9,37,2,68|686|306|787|33|578|311|302|90|304,304
17790,395,1,3,1,6,40,2,182|428|719|616|647|157|695|613|514|147,514
17791,274,1,2,2,6,90,0,73|582|190|700|716|793|670|123|36|376,36
17792,191,5,2,0,9,9,3,153|222|181|131|169|612|400|262|769|479,262
17793,389,0,3,2,0,19,3,573|780|165|695|233|442|608|399|327|293,327
17794,274,5,1,0,1,70,0,479|375|235|307|712|651|136|514|770|681,307
17795,350,3,3,0,4,43,4,328|723|643|487|466|765|797|647|761|438,438
17796,288,5,0,2,7,90,2,434|284|746|206|633|634|583|723|714|251,434
17797,233,4,1,0,6,85,1,135|329|251|259|337|486|491|713|343|353,713
17798,108,5,0,0,5,64,1,18|761|271|540|41|695|398|475|550|54,18
17799,247,2,1,0,6,108,3,450|439|620|244|635|157|600|686|414|117,450
17800,209,3,1,2,8,96,0,624|741|665|265|103|176|771|325|633|229,624
17801,392,3,2,2,3,4,3,149|660|532|434|752|51|699|127|95|307,307
17802,300,4,3,0,7,44,2,150|494|105|700|541|763|5|118|474|393,118
17803,78,4,0,2,6,103,3,479|212|292|503|659|210|656|792|722|98,656
17804,124,4,0,0,5,29,0,697|446|203|291|222|19|265|388|6|277,6
17805,314,4,2,2,7,55,1,624|633|682|386|469|551|399|234|771|619,633
17806,373,1,1,2,0,9,1,428|486|372|418|386|180|290|302|688|23,372
17807,63,5,2,2,7,87,3,524|738|40|338|195|505|252|788|644|282,252
17808,374,3,2,2,0,43,0,451|423|627|710|9|134|160|307|535|411,134
17809,360,2,1,2,3,111,2,372|678|4|633|573|746|490|602|493|702,633
17810,148,0,0,2,0,106,0,10|374|513|108|734|574|191|77|535|138,374
17811,54,2,2,2,0,53,1,241|40|541|612|625|515|534|732|189|352,352
17812,141,0,3,0,6,90,2,319|738|377|185|350|720|192|300|394|65,377
17813,169,2,3,0,9,64,2,565|292|79|311|376|343|193|435|393|540,540
17814,142,3,2,2,2,67,4,238|120|316|135|578|218|102|416|423|627,578
17815,72,2,2,1,7,77,3,100|291|322|109|613|770|605|275|142|23,291
17816,390,2,2,1,8,15,2,436|377|16|677|792|307|43|781|332|262,677
17817,313,0,2,2,3,33,3,150|752|662|371|56|506|52|698|156|680,752
17818,18,0,0,0,5,108,4,204|410|776|110|266|262|19|186|155|397,266
17819,331,1,2,0,6,54,0,444|797|84|188|712|411|270|606|49|182,49
17820,200,1,2,0,3,71,3,111|726|536|704|477|696|92|504|598|650,696
17821,213,2,2,2,6,96,1,313|344|713|224|354|123|458|118|712|120,458
17822,303,1,2,2,9,1,0,256|450|695|741|144|738|635|16|328|242,16
17823,343,3,1,0,8,32,0,407|402|612|567|12|76|667|575|147|728,612
17824,307,1,3,0,2,57,0,262|307|187|717|101|360|625|32|694|390,390
17825,115,1,2,2,6,109,3,32|63|343|83|377|186|539|385|660|617,617
17826,7,3,1,0,9,24,4,197|455|308|599|391|663|300|222|257|302,257
17827,320,2,1,2,1,55,4,763|515|435|748|598|184|199|129|623|736,184
17828,355,2,2,2,3,115,2,10|468|523|701|120|577|107|78|182|431,431
17829,164,5,2,1,0,81,1,744|136|73|91|385|525|244|787|343|70,343
17830,87,0,1,1,7,83,4,730|705|202|37|435|192|289|467|533|129,129
17831,153,1,0,1,4,81,2,240|113|181|372|141|292|613|438|109|140,372
17832,163,0,1,2,6,84,1,143|393|762|440|3|190|326|46|743|442,326
17833,67,5,2,0,7,22,2,188|528|789|539|173|415|409|129|424|784,424
17834,284,1,1,0,7,30,3,488|390|238|740|481|505|127|97|536|442,97
17835,307,1,1,1,9,89,0,319|230|636|487|562|62|369|696|400|5,230
17836,68,3,2,0,0,38,0,274|455|249|764|688|167|368|549|265|666,167
17837,371,4,2,0,3,38,1,653|779|562|600|474|214|54|776|157|6,214
17838,271,0,1,2,2,56,1,445|348|100|542|629|328|727|657|646|616,616
17839,3,3,0,1,2,119,1,557|56|105|249|26|12|7|76|644|764,105
17840,371,2,3,2,8,103,1,408|738|740|12|482|741|730|531|654|792,482
17841,78,4,1,0,7,89,4,15|265|166|141|505|102|77|570|600|217,217
17842,211,0,2,0,4,50,1,2|252|719|723|516|521|288|731|566|677,516
17843,158,0,1,2,8,19,0,8|123|551|233|73|538|51|244|496|480,51
17844,72,5,2,2,5,110,4,409|577|466|526|477|175|313|771|552|723,723
17845,40,2,3,2,6,32,3,236|214|4|38|128|570|82|658|785|249,249
17846,70,0,2,2,2,70,2,721|248|140|218|188|68|461|559|634|583,461
17847,1,4,0,1,7,59,4,113|91|302|193|713|177|615|351|256|343,113
17848,111,1,0,0,7,116,4,3|479|398|107|49|389|312|473|121|793,479
17849,63,5,0,0,9,103,4,142|524|439|155|262|557|375|670|313|50,375
17850,360,4,1,2,0,7,0,240|358|397|126|363|31|545|719|780|554,397
17851,21,0,1,1,4,69,3,250|69|763|482|100|685|157|319|748|757,157
17852,4,0,3,1,0,56,0,181|430|90|533|337|25|455|297|418|12,430
17853,294,0,1,0,6,40,3,715|600|616|751|416|448|648|388|463|794,616
17854,0,0,3,1,4,28,4,208|110|450|638|618|137|437|181|533|758,208
17855,155,5,1,2,0,117,0,717|493|113|602|434|20|11|538|423|50,113
17856,368,4,1,1,0,34,1,745|203|739|266|49|660|78|552|401|273,660
17857,343,0,0,1,9,14,1,686|585|328|572|476|784|322|713|423|392,784
17858,169,5,1,0,3,87,3,127|415|651|225|262|260|289|291|278|531,291
17859,181,4,0,0,7,19,0,571|192|122|408|187|178|634|446|714|766,446
17860,52,5,0,0,3,58,4,702|90|551|54|233|338|592|28|376|185,551
17861,60,0,1,0,9,21,0,234|789|770|299|194|326|196|463|640|691,194
17862,305,1,3,2,4,102,0,551|234|794|610|307|625|666|490|631|620,307
17863,82,3,0,0,2,11,2,15|586|45|465|776|657|276|553|124|677,586
17864,142,4,2,0,0,6,0,256|134|304|262|473|724|709|605|78|533,134
17865,122,1,3,0,5,109,3,519|364|564|144|487|795|365|782|256|376,519
17866,140,4,0,1,4,20,1,362|98|372|625|239|473|108|728|265|526,372
17867,27,0,0,0,8,38,2,44|721|714|313|642|724|146|411|749|320,411
17868,373,0,3,2,2,80,0,378|12|208|563|666|633|458|511|184|209,209
17869,101,5,0,1,2,93,2,120|318|281|227|515|382|41|330|721|356,41
17870,120,2,0,2,9,55,1,793|458|496|618|185|95|138|627|767|396,618
17871,192,1,0,1,0,14,4,714|392|767|692|573|662|601|261|638|796,638
17872,338,2,0,2,1,98,0,598|139|249|58|34|540|188|287|679|10,139
17873,175,5,0,2,4,80,0,633|122|328|766|11|53|36|41|351|601,633
17874,297,4,1,2,9,49,3,726|559|345|37|539|778|9|658|519|552,726
17875,372,1,0,2,0,108,3,296|368|488|300|608|51|674|605|639|53,608
17876,28,0,1,0,0,111,4,740|749|184|362|738|272|538|284|514|402,514
17877,79,0,1,0,2,114,2,126|233|374|348|288|341|546|251|74|32,374
17878,227,2,3,2,7,114,0,120|190|686|350|788|467|713|759|143|769,143
17879,60,1,2,1,3,36,3,548|571|149|48|11|413|587|499|185|135,185
17880,255,4,2,0,6,73,1,47|52|698|332|209|491|308|464|429|605,52
17881,284,2,2,1,0,42,0,379|294|545|695|253|6|202|444|692|612,612
17882,312,0,3,0,4,100,3,587|288|367|666|39|362|167|10|734|222,288
17883,271,1,1,2,2,31,3,180|193|514|470|161|724|746|610|568|637,724
17884,306,4,1,1,3,21,4,677|575|433|105|599|143|236|69|539|269,105
17885,88,5,2,1,6,104,1,112|725|116|519|94|229|296|454|325|617,519
17886,286,2,1,0,7,115,1,195|267|554|534|787|798|387|614|749|573,787
17887,201,5,3,1,2,35,4,254|308|570|199|582|49|495|637|587|533,587
17888,5,0,2,1,8,105,3,221|626|543|694|397|277|367|196|23|686,277
17889,26,5,2,1,1,24,1,481|578|698|85|263|46|176|21|743|83,698
17890,363,2,1,0,6,5,4,446|167|337|737|308|711|300|477|288|468,468
17891,177,0,1,1,4,89,3,736|746|505|296|516|253|165|500|460|797,505
17892,333,4,0,1,6,119,2,614|327|742|576|428|403|512|213|647|580,742
17893,143,0,0,1,1,100,0,66|524|134|165|358|289|697|136|433|188,134
17894,360,3,2,2,9,40,1,185|764|755|265|181|419|310|404|382|514,514
17895,342,4,2,1,9,55,0,642|147|739|37|475|491|719|234|686|411,719
17896,239,2,0,1,6,6,3,189|579|405|267|134|192|730|551|358|207,189
17897,239,5,0,2,1,115,1,450|226|308|661|344|468|348|10|71|147,10
17898,390,3,2,0,3,13,2,116|364|265|138|735|30|286|659|16|706,16
17899,84,4,0,2,7,16,3,454|224|166|408|364|727|536|762|185|604,536
17900,160,1,2,0,7,27,0,527|348|302|331|57|410|343|132|673|245,673
17901,390,3,3,1,0,56,0,65|221|368|524|783|242|167|349|589|616,783
17902,60,2,1,0,0,58,2,558|59|349|612|310|762|235|176|244|613,612
17903,133,3,1,2,3,75,3,58|56|203|352|285|665|102|624|679|673,352
17904,372,0,3,1,9,1,2,713|395|15|349|709|326|567|689|380|284,15
17905,279,2,3,0,2,18,4,214|497|188|414|619|269|228|128|102|10,10
17906,332,4,2,2,8,112,1,254|348|125|785|39|645|445|656|570|291,656
17907,141,1,1,1,8,74,2,488|755|674|184|675|363|271|645|352|472,352
17908,171,4,0,2,4,13,3,645|442|123|708|118|293|185|53|796|792,708
17909,56,0,1,1,0,4,3,199|544|181|36|73|509|479|503|752|285,181
17910,158,2,0,1,2,90,3,67|542|678|666|535|128|51|4|622|65,4
17911,181,2,0,0,6,90,2,602|111|176|619|91|461|465|793|680|633,111
17912,117,5,3,0,5,64,1,239|410|409|404|785|185|221|98|302|455,785
17913,153,4,2,1,6,59,4,126|162|612|186|495|661|339|533|138|181,186
17914,379,5,0,0,7,28,0,256|460|713|798|281|771|554|712|509|553,771
17915,258,0,1,0,3,82,0,449|629|428|289|596|348|129|646|362|41,428
17916,53,1,1,0,2,24,1,713|550|214|423|308|1|433|246|416|15,15
17917,123,5,0,1,6,119,2,253|677|91|662|201|709|288|490|224|522,201
17918,128,1,2,0,2,16,1,47|608|784|18|797|799|526|583|642|275,642
17919,211,3,1,1,5,108,4,213|34|559|348|684|282|705|51|351|56,684
17920,283,1,1,0,0,20,0,319|791|457|402|638|216|670|378|755|662,755
17921,124,5,3,2,8,26,1,284|493|563|566|313|428|341|202|105|778,493
17922,290,1,2,2,1,114,3,77|52|283|789|147|625|409|375|690|55,52
17923,119,0,2,2,5,34,2,601|571|603|610|705|232|44|362|665|173,362
17924,63,0,0,2,0,116,2,664|511|788|181|681|665|290|405|134|136,134
17925,168,4,0,0,8,24,0,515|162|744|38|679|675|779|566|612|497,38
17926,29,5,2,0,8,32,4,304|70|48|568|94|41|242|692|247|194,247
17927,20,0,1,0,7,71,4,452|40|799|538|731|594|228|479|775|167,538
17928,231,4,1,0,9,53,1,8|222|235|22|296|203|759|706|277|554,277
17929,328,2,0,2,4,18,4,49|488|378|292|284|573|673|558|514|788,573
17930,331,1,0,1,4,51,4,282|349|571|296|612|95|763|544|535|359,763
17931,123,4,2,2,8,47,2,532|471|390|40|89|535|618|372|65|209,209
17932,23,2,2,0,8,54,1,276|144|214|339|648|353|574|792|63|286,648
17933,39,4,3,0,6,81,4,693|655|272|536|67|261|605|620|557|785,536
17934,372,0,1,1,3,61,1,469|85|681|749|591|134|194|90|599|437,134
17935,169,2,3,0,8,54,2,89|21|657|796|426|393|433|732|734|644,393
17936,106,0,1,2,6,92,4,201|578|435|468|622|612|343|143|15|423,15
17937,21,0,2,1,4,13,4,224|481|79|308|315|480|476|145|579|752,308
17938,258,1,1,1,2,9,1,383|160|343|686|268|176|381|508|162|776,343
17939,330,3,3,0,7,10,1,772|321|129|411|303|553|86|504|158|198,504
17940,1,4,3,0,8,50,1,676|392|95|43|541|221|741|646|554|83,676
17941,76,4,2,2,0,28,3,139|442|639|352|796|189|152|543|505|763,442
17942,341,2,3,2,7,115,4,505|168|291|109|799|257|679|711|408|219,505
17943,81,0,0,2,2,113,1,23|383|40|528|765|447|540|290|198|378,383
17944,188,3,2,2,9,94,3,310|317|37|618|134|25|144|186|307|399,134
17945,152,2,1,2,9,48,2,108|404|238|778|84|657|405|551|199|193,404
17946,121,2,0,2,2,62,0,121|508|179|156|165|755|695|95|67|115,67
17947,3,5,1,1,3,23,4,193|526|576|109|687|201|537|658|264|312,576
17948,327,1,3,0,7,87,1,614|312|338|395|306|341|51|754|298|539,341
17949,312,5,1,1,6,16,1,35|15|630|402|215|495|749|616|629|746,15
17950,52,2,3,1,8,7,4,139|13|582|455|573|721|793|490|661|241,793
17951,78,0,2,2,2,51,2,49|409|740|417|287|158|774|458|300|189,458
17952,193,5,1,2,6,61,4,178|493|598|3|339|5|557|764|287|750,339
17953,234,2,2,1,3,87,0,328|774|456|405|103|227|212|194|554|244,194
17954,213,1,3,2,7,49,2,562|221|171|765|516|46|497|680|226|654,765
17955,109,1,3,0,2,60,0,241|2|523|763|382|573|450|522|114|656,522
17956,318,2,0,0,1,10,0,372|679|483|601|788|643|290|799|76|112,601
17957,173,3,1,0,9,17,3,300|313|18|214|327|700|776|64|508|455,313
17958,67,2,0,1,7,106,2,144|405|727|755|610|100|237|778|665|546,610
17959,130,1,3,0,4,112,4,443|349|587|757|454|516|326|680|656|553,349
17960,49,3,1,0,9,83,1,156|721|75|594|266|181|187|370|251|588,181
17961,285,3,3,1,2,88,3,181|259|258|362|244|95|49|633|435|619,181
17962,272,5,2,1,1,31,2,525|746|102|732|66|542|486|421|9|190,486
17963,353,2,0,2,4,103,0,43|762|479|455|123|241|551|371|486|466,466
17964,349,2,2,1,8,101,3,662|687|258|501|676|249|731|100|417|658,687
17965,300,3,1,1,6,92,0,475|763|796|753|473|671|273|530|189|351,763
17966,119,4,2,2,5,27,1,499|524|217|362|10|544|129|223|630|586,586
17967,166,0,3,0,9,51,4,647|43|387|749|313|456|67|249|454|214,249
17968,68,4,3,1,7,46,3,761|55|193|775|21|712|40|357|567|254,357
17969,387,2,1,1,7,92,2,748|148|458|516|185|188|409|448|539|786,409
17970,376,0,3,0,5,3,2,622|411|789|551|634|794|230|493|319|259,493
17971,45,1,1,2,6,86,4,587|22|288|241|341|423|28|777|746|719,587
17972,343,1,0,1,9,116,0,52|59|110|424|454|311|387|244|626|433,52
17973,330,4,1,0,0,81,3,644|111|247|134|682|188|608|545|575|6,134
17974,294,5,1,0,4,72,1,796|576|783|134|195|253|653|5|571|439,134
17975,281,3,3,0,5,26,0,797|279|105|491|52|405|188|485|181|508,52
17976,143,3,1,1,8,91,0,302|724|718|435|687|778|478|126|490|656,656
17977,276,2,2,2,0,115,4,143|349|87|589|644|129|278|612|154|134,612
17978,275,4,0,1,1,53,3,73|132|578|195|756|275|439|143|554|407,578
17979,152,2,3,0,2,32,1,246|208|376|362|638|107|708|660|589|753,107
17980,161,2,3,2,7,84,2,332|121|585|455|223|220|662|404|291|724,662
17981,300,3,3,0,6,64,4,408|139|118|535|490|321|224|403|658|282,224
17982,3,1,3,0,8,53,4,98|540|294|433|412|779|64|91|69|47,294
17983,291,2,1,1,1,16,3,375|294|157|150|4|257|105|772|640|81,257
17984,333,0,2,1,2,81,1,641|40|345|736|718|675|432|681|361|515,40
17985,291,4,1,2,4,66,0,557|490|58|736|192|620|442|152|280|306,280
17986,80,0,3,0,9,1,0,95|543|444|514|377|665|291|624|487|370,514
17987,12,0,2,2,4,38,0,433|567|768|503|93|192|735|156|706|486,486
17988,136,3,0,1,1,71,0,79|102|310|165|93|668|356|716|262|354,102
17989,108,1,3,0,8,17,0,323|209|504|598|303|421|643|164|258|539,323
17990,135,3,1,0,6,75,0,754|189|571|126|705|83|52|417|393|118,126
17991,296,0,3,2,5,35,3,85|266|329|120|404|599|630|165|248|316,85
17992,273,0,0,2,8,55,4,455|564|332|724|719|720|97|147|214|477,214
17993,229,0,3,0,2,25,0,727|148|38|298|427|17|616|482|679|431,431
17994,166,0,0,0,3,23,0,677|171|466|793|786|167|367|576|714|514,677
17995,297,5,1,0,7,89,1,761|316|502|84|261|216|162|797|222|777,777
17996,50,0,2,1,0,75,3,419|719|332|491|521|711|162|430|777|337,491
17997,238,4,0,0,1,77,0,209|600|607|245|662|629|553|168|350|570,662
17998,163,4,1,0,2,102,1,558|185|375|536|193|77|776|655|752|529,536
17999,32,2,0,2,8,59,1,469|562|446|267|298|297|313|515|91|714,446
18000,242,5,1,1,1,55,0,393|443|14|740|294|735|623|473|786|38,473
18001,186,5,3,2,1,41,0,251|277|95|39|633|296|766|107|710|643,107
18002,380,0,0,2,2,63,2,36|60|618|19|436|750|321|167|409|684,167
18003,315,4,1,2,5,14,0,776|661|647|81|658|793|125|496|300|235,647
18004,160,1,1,2,8,31,1,43|222|28|573|557|686|73|111|332|495,73
18005,244,4,1,1,2,105,3,769|256|37|578|624|339|431|658|228|442,37
18006,148,3,0,0,7,40,0,503|473|653|227|399|102|1|87|351|660,102
18007,234,0,1,1,5,94,1,542|61|754|141|322|503|191|577|22|558,22
18008,55,5,1,2,6,113,0,723|350|13|624|220|531|154|619|296|476,350
18009,200,0,2,2,9,111,0,57|44|65|657|285|209|452|572|673|549,572
18010,163,4,3,2,8,23,3,64|423|192|194|592|610|494|247|491|119,247
18011,239,5,0,0,1,99,4,742|364|606|573|733|587|677|458|279|127,587
18012,324,1,3,0,6,67,0,248|252|262|379|793|375|265|626|56|194,265
18013,168,3,1,1,2,3,3,675|458|229|186|251|304|52|285|718|758,52
18014,105,3,3,1,9,65,1,319|510|346|576|570|551|690|35|371|723,576
18015,151,2,2,2,9,111,4,192|433|113|119|30|686|104|394|73|36,394
18016,68,1,0,2,5,102,4,214|714|660|303|774|750|468|656|388|144,214
18017,4,4,2,1,1,38,4,378|304|126|533|552|359|680|325|310|500,126
18018,233,0,0,1,7,53,3,631|399|574|514|352|244|671|134|633|213,399
18019,314,3,2,2,3,92,1,399|93|341|14|73|102|624|635|42|472,399
18020,207,5,0,0,7,38,2,196|20|508|205|458|542|92|4|273|51,458
18021,355,5,2,2,8,21,2,185|535|29|233|142|199|182|442|313|387,182
18022,322,1,0,1,6,19,3,254|242|636|701|675|624|25|759|372|532,675
18023,265,2,2,1,2,17,3,295|17|40|605|262|681|61|415|676|291,291
18024,130,0,3,1,5,81,2,535|255|288|584|128|708|36|147|613|704,36
18025,222,0,2,2,4,69,3,737|136|64|410|497|382|383|409|133|514,133
18026,0,1,0,2,8,86,1,389|740|427|516|56|426|656|511|547|570,570
18027,333,2,1,0,6,43,1,478|377|40|54|409|136|368|463|665|466,409
18028,89,1,0,1,8,81,2,453|522|237|349|312|783|532|51|214|192,783
18029,274,3,2,1,8,32,4,136|370|242|169|765|106|44|147|2|252,106
18030,215,0,1,1,8,4,2,127|724|486|277|727|498|753|134|224|763,134
18031,282,0,3,1,2,24,1,763|259|504|20|793|224|669|198|551|307,551
18032,81,0,0,1,0,110,0,195|600|572|394|725|405|321|397|640|743,572
18033,172,5,2,2,6,54,2,644|656|228|750|566|430|89|52|323|22,656
18034,320,0,1,2,5,46,2,651|535|682|647|708|379|288|226|477|233,477
18035,397,2,1,2,9,60,0,638|249|238|343|140|440|58|698|775|108,108
18036,319,5,2,0,4,69,3,310|122|375|414|83|118|305|735|434|328,434
18037,372,4,3,2,8,71,0,152|539|150|269|379|83|351|142|795|657,351
18038,187,0,3,2,3,37,4,253|772|89|382|455|235|348|167|410|741,455
18039,211,5,2,2,0,84,2,291|390|415|347|387|85|68|190|732|49,68
18040,232,5,3,0,1,44,0,477|472|78|426|409|372|630|587|49|308,409
18041,21,0,0,2,3,81,1,740|33|481|768|118|51|355|645|732|12,732
18042,78,4,2,1,2,96,4,179|334|738|770|341|541|703|39|624|760,624
18043,377,2,0,0,3,57,2,791|627|462|334|190|277|179|421|245|211,277
18044,63,2,0,1,4,18,4,663|431|391|612|59|624|621|233|538|122,233
18045,298,5,3,0,3,113,0,455|532|219|118|40|323|371|409|222|181,323
18046,39,0,0,0,0,45,0,77|240|51|165|562|222|265|416|432|261,51
18047,354,1,2,1,5,51,3,362|706|488|708|134|374|18|369|102|388,134
18048,377,5,2,1,0,100,0,194|436|505|497|56|777|129|358|402|795,358
18049,279,2,2,0,7,73,1,717|709|415|645|52|73|265|238|557|315,52
18050,291,3,3,1,3,17,3,610|359|407|294|97|679|274|236|477|265,610
18051,55,3,1,1,5,115,0,256|115|368|795|16|305|282|340|332|736,332
18052,312,0,0,0,1,72,3,715|482|147|12|766|370|700|154|193|491,193
18053,307,1,3,2,1,117,2,473|529|121|713|670|146|349|541|640|504,541
18054,381,1,2,2,7,96,3,91|69|177|720|554|387|539|445|279|397,554
18055,142,2,2,1,7,26,4,302|441|641|352|514|38|643|676|234|459,38
18056,355,2,2,0,9,84,2,266|634|705|647|443|114|789|689|188|184,188
18057,191,3,2,2,5,85,4,664|379|698|539|458|699|680|85|277|536,85
18058,72,1,2,1,4,78,3,147|493|377|610|578|587|366|531|478|328,377
18059,151,3,1,1,2,106,4,402|166|151|235|526|138|616|100|784|578,402
18060,163,2,0,0,0,68,0,404|445|509|516|598|625|783|373|43|302,445
18061,60,5,1,1,2,114,2,40|756|114|262|482|160|61|284|409|399,284
18062,39,2,1,0,5,40,1,52|137|296|780|466|13|351|202|222|97,52
18063,274,3,0,0,0,70,2,299|79|347|790|410|221|635|650|589|294,635
18064,370,0,2,1,0,60,2,102|348|314|261|550|778|219|541|610|210,348
18065,38,5,0,1,6,4,2,5|253|473|708|25|571|193|359|368|34,708
18066,339,4,1,1,2,22,3,70|102|402|188|95|126|108|638|498|348,70
18067,114,0,3,2,8,27,0,644|324|762|64|699|20|730|85|188|192,188
18068,344,4,0,0,8,115,2,528|263|213|113|513|68|446|546|532|573,113
18069,169,4,1,2,0,18,1,454|466|12|722|696|412|157|783|224|369,454
18070,268,4,1,2,4,51,2,739|660|748|50|252|493|399|262|608|799,660
18071,58,2,0,1,7,101,2,61|309|267|633|365|188|468|261|72|398,188
18072,309,0,1,1,0,67,2,269|433|246|631|279|232|230|490|82|579,82
18073,197,3,3,0,1,112,3,752|393|313|332|367|778|16|348|264|615,348
18074,108,3,3,0,4,41,0,19|193|197|514|732|556|488|373|720|380,732
18075,59,2,0,0,7,71,2,740|520|654|473|561|193|69|240|414|602,240
18076,85,0,1,0,4,75,4,272|49|279|19|302|431|326|6|454|671,49
18077,256,2,3,1,2,105,4,217|571|794|393|150|373|519|238|209|10,373
18078,336,3,3,2,5,109,2,654|755|105|686|265|196|770|330|291|477,196
18079,196,5,2,0,4,45,4,380|134|530|326|109|277|460|649|724|262,134
18080,265,4,3,2,6,89,2,420|113|149|761|671|477|63|91|418|434,113
18081,288,2,1,0,6,29,4,11|263|277|505|304|335|487|717|567|102,277
18082,251,2,0,1,1,22,2,562|734|135|790|240|708|721|170|236|501,135
18083,123,3,3,0,5,75,4,315|193|55|329|532|611|749|550|701|498,498
18084,91,3,3,0,7,37,3,230|732|5|604|216|342|533|394|450|579,342
18085,152,1,2,2,6,115,3,130|179|15|527|217|327|501|745|555|368,327
18086,356,2,2,1,9,80,3,209|621|783|727|769|532|10|540|563|719,769
18087,285,4,2,1,7,95,3,306|110|208|448|234|160|658|394|551|691,691
18088,318,2,2,1,8,60,3,656|758|127|663|56|466|416|550|725|418,656
18089,380,2,1,0,3,79,3,635|332|297|146|535|56|126|35|662|784,662
18090,247,1,1,1,6,102,1,348|597|700|339|627|16|260|489|430|771,348
18091,22,0,2,1,9,35,1,714|685|67|465|404|446|168|84|113|24,446
18092,355,5,1,0,9,85,3,549|733|794|359|278|496|156|185|180|797,549
18093,118,2,0,0,1,56,0,309|196|238|570|572|498|456|247|324|304,247
18094,238,5,3,1,6,66,2,208|515|686|794|13|6|475|45|169|268,475
18095,14,5,1,1,5,109,3,236|212|528|128|423|798|723|134|358|37,128
18096,89,1,3,0,4,13,0,659|329|742|300|193|592|512|604|724|783,724
18097,232,5,0,2,6,98,2,666|526|504|3|326|610|496|124|662|482,3
18098,204,3,2,0,4,87,1,784|719|270|118|488|504|413|158|224|768,488
18099,157,4,3,0,2,86,1,442|557|463|270|153|587|656|701|20|636,656
18100,260,4,2,1,9,4,4,189|121|83|456|393|641|270|482|45|72,121
18101,66,5,1,2,8,45,0,179|676|67|728|543|624|138|95|598|299,95
18102,134,0,0,1,2,3,4,70|686|744|215|770|387|617|331|103|713,770
18103,200,0,3,1,2,75,0,272|685|551|268|2|103|153|252|332|616,268
18104,43,3,2,2,8,10,3,277|38|293|421|289|568|707|15|618|55,15
18105,229,2,0,0,0,11,2,266|496|150|735|746|402|396|455|431|552,455
18106,133,1,1,2,0,59,0,190|293|763|131|574|236|742|249|477|366,236
18107,163,1,3,1,5,82,3,763|620|107|533|722|406|454|233|124|729,233
18108,378,1,3,1,0,45,0,277|567|771|397|624|238|194|65|54|513,277
18109,283,3,0,2,5,68,0,519|708|221|65|135|702|45|85|629|531,708
18110,242,4,0,1,3,110,0,699|101|484|686|598|579|230|96|391|610,230
18111,205,1,0,1,6,68,3,157|718|616|636|578|97|531|372|134|140,134
18112,219,1,2,0,4,11,2,264|522|313|748|240|100|372|743|448|11,100
18113,25,0,3,2,4,42,3,384|231|404|127|43|698|566|339|172|307,307
18114,49,3,2,2,9,83,2,752|235|328|392|160|116|366|559|743|323,559
18115,22,4,3,2,8,25,0,515|289|123|47|249|742|746|77|646|127,127
18116,373,2,1,0,4,63,0,610|475|99|792|570|645|507|498|707|224,570
18117,369,2,3,1,5,75,1,404|267|552|66|756|403|619|227|454|45,267
18118,311,4,0,0,7,52,3,327|499|569|484|299|248|732|15|165|549,327
18119,61,4,2,2,2,28,2,170|788|339|523|286|54|783|521|149|508,54
18120,24,1,3,2,9,82,4,83|387|160|161|612|63|296|292|158|388,612
18121,368,2,1,2,3,101,4,134|148|782|665|8|107|669|535|458|763,458
18122,298,3,2,1,4,106,2,789|607|398|123|309|579|90|73|426|475,475
18123,22,3,0,2,6,19,0,308|322|508|656|198|85|573|616|695|457,308
18124,139,1,0,0,4,27,3,23|221|332|740|376|686|549|777|139|557,221
18125,148,0,1,0,6,105,1,215|340|128|538|267|244|762|243|120|41,41
18126,34,4,1,1,4,119,4,578|143|602|289|327|187|266|181|192|304,143
18127,268,1,2,1,4,116,3,214|197|308|467|458|427|249|33|411|469,458
18128,288,5,1,0,3,8,1,759|770|21|397|356|656|575|744|386|787,759
18129,31,3,3,1,5,77,1,188|186|475|350|768|434|138|370|266|315,188
18130,365,5,1,1,4,27,4,306|20|415|194|360|244|479|580|432|215,415
18131,44,2,1,1,0,68,3,185|725|411|264|516|472|29|70|656|388,516
18132,196,3,0,2,6,40,4,722|249|22|40|399|460|494|696|666|326,249
18133,379,1,1,0,4,94,4,694|25|427|320|61|484|580|634|146|167,634
18134,180,1,1,1,3,110,1,479|211|127|41|714|508|782|142|123|632,123
18135,356,0,2,2,5,27,1,149|697|546|771|711|459|646|370|114|624,771
18136,313,3,0,0,9,47,4,186|154|717|473|685|172|307|183|387|370,307
18137,309,1,1,2,8,8,1,200|6|97|641|303|484|277|631|176|272,277
18138,234,3,3,1,1,7,3,625|243|216|434|362|52|444|668|53|705,625
18139,392,0,0,1,8,88,1,402|233|617|245|98|301|113|799|734|578,113
18140,242,5,3,2,7,41,3,252|584|37|32|669|52|754|367|86|624,52
18141,206,1,1,2,4,111,4,283|307|199|227|499|326|765|362|586|506,362
18142,258,0,3,0,8,36,3,324|266|784|247|628|430|85|732|459|111,85
18143,190,1,2,2,2,97,4,279|10|266|52|339|87|763|327|458|83,52
18144,238,1,0,1,0,65,4,5|273|617|383|498|583|38|343|515|493,343
