situation_id,map_id,pick_turn,picking_team,team_a_pick_1,team_a_pick_2,team_a_pick_3,team_a_pick_4,team_a_pick_5,team_b_pick_1,team_b_pick_2,team_b_pick_3,team_b_pick_4,team_b_pick_5,best_pick
42632,1,6,B,106,0,2,-1,-1,13,89,37,-1,-1,85
6349,13,9,B,94,35,37,89,113,84,108,2,51,-1,54
44295,9,1,B,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
40455,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
18815,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47
16130,1,3,A,108,-1,-1,-1,-1,38,88,-1,-1,-1,51
25319,4,9,B,22,105,8,56,55,68,42,74,41,-1,10
21554,8,8,A,19,108,84,80,-1,119,16,38,88,-1,82
30281,6,2,B,31,-1,-1,-1,-1,114,-1,-1,-1,-1,12
32237,6,3,A,108,-1,-1,-1,-1,38,88,-1,-1,-1,51
12992,13,7,A,44,61,37,-1,-1,59,106,0,2,-1,13
9970,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
32251,1,6,B,108,51,100,-1,-1,38,111,64,-1,-1,89
25367,1,6,B,108,51,25,-1,-1,38,88,70,-1,-1,22
33887,10,4,A,75,53,-1,-1,-1,95,87,-1,-1,-1,76
42031,6,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
40236,10,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
9229,3,9,B,19,108,84,5,51,119,16,10,39,-1,64
43369,2,9,B,86,73,21,49,45,4,52,16,40,-1,68
1101,4,5,B,72,55,8,-1,-1,68,17,-1,-1,-1,10
20115,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
19332,9,5,B,22,6,55,-1,-1,68,117,-1,-1,-1,90
13011,3,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
4441,4,3,A,22,-1,-1,-1,-1,68,42,-1,-1,-1,105
19064,2,8,A,11,24,48,108,-1,101,4,115,42,-1,84
13300,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50
19450,7,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
1957,10,4,A,50,94,-1,-1,-1,20,72,-1,-1,-1,16
17180,0,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,77
22397,4,5,B,97,108,84,-1,-1,17,69,-1,-1,-1,113
42064,4,9,B,24,82,6,59,80,117,90,63,11,-1,14
43189,9,8,A,97,80,31,0,-1,118,40,89,113,-1,54
33485,6,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
6729,12,8,A,11,45,21,73,-1,101,4,115,68,-1,49
5578,5,5,B,25,66,68,-1,-1,70,22,-1,-1,-1,55
36126,4,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
43426,2,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
43851,7,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
40418,12,4,A,11,24,-1,-1,-1,101,4,-1,-1,-1,48
20270,13,1,B,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,84
19912,8,6,B,19,108,84,-1,-1,119,16,38,-1,-1,88
29767,11,3,A,8,-1,-1,-1,-1,32,109,-1,-1,-1,56
19409,7,8,A,11,24,48,108,-1,101,4,115,42,-1,84
33280,11,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,114
7517,2,7,A,11,98,99,-1,-1,101,2,69,40,-1,45
37112,13,7,A,19,108,84,-1,-1,119,16,88,38,-1,80
2699,5,7,A,50,73,21,-1,-1,20,77,66,69,-1,59
19721,3,2,B,44,-1,-1,-1,-1,59,-1,-1,-1,-1,106
22300,14,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,118
9002,2,5,B,111,47,99,-1,-1,54,26,-1,-1,-1,17
5458,10,6,B,50,94,92,-1,-1,20,74,108,-1,-1,32
42142,0,5,B,100,22,95,-1,-1,76,0,-1,-1,-1,68
14082,0,2,B,25,-1,-1,-1,-1,70,-1,-1,-1,-1,22
613,2,5,B,61,49,23,-1,-1,4,51,-1,-1,-1,25
4126,0,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,76
3011,12,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,98
14520,6,3,A,33,-1,-1,-1,-1,108,11,-1,-1,-1,9
225,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
43644,6,8,A,8,54,2,101,-1,114,85,48,11,-1,50
2354,13,8,A,69,87,113,89,-1,59,106,0,77,-1,60
8301,10,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
22791,10,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
35611,6,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,64
31344,5,9,B,100,48,24,95,96,76,0,53,90,-1,117
17886,7,2,B,111,-1,-1,-1,-1,54,-1,-1,-1,-1,26
9143,6,4,A,58,54,-1,-1,-1,63,114,-1,-1,-1,2
43079,14,9,B,97,80,31,54,0,118,40,114,89,-1,17
42462,11,4,A,58,4,-1,-1,-1,36,114,-1,-1,-1,75
1526,2,5,B,61,24,23,-1,-1,4,26,-1,-1,-1,15
37163,11,7,A,108,51,25,-1,-1,38,88,70,22,-1,15
34567,0,4,A,100,19,-1,-1,-1,21,73,-1,-1,-1,68
11061,1,2,B,8,-1,-1,-1,-1,6,-1,-1,-1,-1,112
10321,12,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,99
40971,1,2,B,8,-1,-1,-1,-1,38,-1,-1,-1,-1,88
19178,3,7,A,69,87,113,-1,-1,59,106,0,77,-1,89
5983,6,8,A,108,51,25,15,-1,38,88,70,22,-1,90
41601,12,5,B,111,47,99,-1,-1,26,54,-1,-1,-1,17
27015,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
34456,6,4,A,33,9,-1,-1,-1,108,11,-1,-1,-1,105
14726,2,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
7413,3,8,A,19,108,84,80,-1,119,16,88,38,-1,82
16976,2,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
16143,6,7,A,108,51,75,-1,-1,38,88,70,22,-1,15
42408,6,7,A,33,85,114,-1,-1,55,8,54,2,-1,36
27260,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
15285,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
27714,1,9,B,8,56,55,79,0,6,112,113,89,-1,85
17530,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47
5380,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
21863,1,5,B,8,54,2,-1,-1,85,114,-1,-1,-1,48
30644,10,9,B,50,94,16,93,18,20,72,34,31,-1,55
7184,13,7,A,94,35,113,-1,-1,84,108,51,5,-1,89
3965,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69
22573,1,7,A,108,51,100,-1,-1,38,111,64,89,-1,102
19410,0,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
6844,4,8,A,72,55,8,105,-1,18,93,36,37,-1,109
28433,5,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,80
23262,10,2,B,100,-1,-1,-1,-1,21,-1,-1,-1,-1,45
14923,7,8,A,36,95,49,23,-1,4,26,117,90,-1,21
18225,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
43026,11,2,B,58,-1,-1,-1,-1,25,-1,-1,-1,-1,10
3484,6,9,B,83,110,86,89,13,108,84,52,50,-1,25
11408,2,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
33109,0,9,B,25,66,68,117,90,70,22,55,109,-1,6
3415,1,2,B,58,-1,-1,-1,-1,63,-1,-1,-1,-1,112
36123,8,6,B,44,61,37,-1,-1,59,106,0,-1,-1,53
34614,9,9,B,47,58,32,109,75,19,17,113,89,-1,60
169,14,9,B,72,55,8,56,105,17,69,113,89,-1,87
3034,1,8,A,8,55,56,54,-1,32,108,85,114,-1,58
23560,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
29449,12,9,B,111,47,74,45,48,54,26,17,43,-1,19
36278,4,4,A,72,55,-1,-1,-1,17,113,-1,-1,-1,8
5428,6,7,A,8,64,89,-1,-1,6,32,53,25,-1,60
38579,9,8,A,22,55,8,56,-1,68,117,90,36,-1,109
39702,1,3,A,108,-1,-1,-1,-1,113,89,-1,-1,-1,51
34236,2,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
37003,12,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
33956,6,3,A,108,-1,-1,-1,-1,38,64,-1,-1,-1,51
30723,2,7,A,111,47,74,-1,-1,26,54,17,43,-1,108
11447,12,5,B,36,95,49,-1,-1,4,26,-1,-1,-1,117
25155,5,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,94
44804,2,9,B,61,24,23,70,22,4,101,115,119,-1,15
18839,5,7,A,25,66,68,-1,-1,45,21,59,106,-1,119
14491,7,4,A,11,98,-1,-1,-1,101,4,-1,-1,-1,99
21192,13,3,A,69,-1,-1,-1,-1,59,106,-1,-1,-1,87
11145,8,3,A,119,-1,-1,-1,-1,84,108,-1,-1,-1,36
37607,6,5,B,83,110,86,-1,-1,108,84,-1,-1,-1,51
16521,5,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
21513,12,8,A,111,47,24,95,-1,26,54,103,17,-1,48
44245,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
15760,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94
25358,10,6,B,75,51,28,-1,-1,95,87,49,-1,-1,48
29525,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
978,6,3,A,58,-1,-1,-1,-1,63,110,-1,-1,-1,54
35005,12,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
15354,5,9,B,100,19,66,65,62,21,73,80,31,-1,7
41611,3,3,A,44,-1,-1,-1,-1,109,32,-1,-1,-1,11
40791,13,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,109
44555,8,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
9483,7,5,B,111,47,24,-1,-1,26,54,-1,-1,-1,117
22568,7,6,B,111,47,49,-1,-1,54,26,118,-1,-1,40
7048,5,8,A,25,66,68,119,-1,45,21,59,80,-1,91
25688,5,5,B,50,94,93,-1,-1,20,72,-1,-1,-1,55
9754,6,7,A,108,51,100,-1,-1,113,87,97,95,-1,18
14937,1,7,A,58,54,2,-1,-1,114,63,99,98,-1,1
5459,10,9,B,50,94,92,38,60,20,74,108,32,-1,51
20236,1,3,A,108,-1,-1,-1,-1,38,111,-1,-1,-1,51
17421,9,4,A,72,55,-1,-1,-1,17,69,-1,-1,-1,8
42223,1,5,B,33,9,30,-1,-1,108,84,-1,-1,-1,87
44594,3,9,B,19,108,84,51,5,119,16,10,39,-1,64
37959,11,8,A,107,113,75,4,-1,83,89,13,110,-1,26
5171,14,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
37692,10,5,B,50,94,16,-1,-1,20,72,-1,-1,-1,58
15342,7,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
12102,4,6,B,72,20,58,-1,-1,17,113,69,-1,-1,65
11008,0,6,B,0,76,53,-1,-1,104,46,20,-1,-1,97
18032,11,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,64
25980,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58
4022,6,7,A,58,75,54,-1,-1,35,112,98,99,-1,2
6864,4,9,B,72,59,55,106,80,93,66,37,14,-1,85
35045,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
7874,7,9,B,36,49,95,73,21,4,1,117,16,-1,68
19074,0,7,A,75,68,119,-1,-1,21,45,28,95,-1,117
14800,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
28869,3,7,A,44,61,37,-1,-1,59,106,0,53,-1,24
9742,9,5,B,22,55,8,-1,-1,68,117,-1,-1,-1,90
17651,2,3,A,86,-1,-1,-1,-1,4,101,-1,-1,-1,73
6927,1,4,A,108,51,-1,-1,-1,38,88,-1,-1,-1,25
792,8,2,B,94,-1,-1,-1,-1,56,-1,-1,-1,-1,58
25664,2,8,A,11,45,21,73,-1,101,4,115,68,-1,97
16197,14,6,B,72,55,8,-1,-1,17,69,113,-1,-1,89
6827,8,6,B,44,61,37,-1,-1,59,106,0,-1,-1,2
27071,10,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,76
24357,14,4,A,72,55,-1,-1,-1,17,69,-1,-1,-1,8
34373,12,6,B,111,47,46,-1,-1,26,54,17,-1,-1,19
23754,12,9,B,11,24,48,108,84,101,4,115,42,-1,38
746,13,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1933,12,7,A,11,45,98,-1,-1,101,4,115,68,-1,99
17838,1,8,A,108,51,77,50,-1,110,86,73,97,-1,28
27277,10,6,B,25,66,68,-1,-1,45,21,59,-1,-1,106
22565,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
30489,7,8,A,36,72,74,20,-1,4,1,2,28,-1,48
18178,4,8,A,22,70,6,109,-1,68,74,90,117,-1,55
17584,3,7,A,19,108,84,-1,-1,119,16,110,86,-1,100
3669,12,9,B,36,95,49,108,32,4,26,117,90,-1,53
1333,14,7,A,47,58,32,-1,-1,19,17,113,89,-1,109
1244,0,9,B,100,48,24,95,46,76,0,53,90,-1,117
40568,9,7,A,72,59,55,-1,-1,93,66,37,14,-1,106
18668,9,7,A,72,55,8,-1,-1,17,69,113,89,-1,56
32524,12,8,A,111,47,49,95,-1,26,54,118,40,-1,48
42274,10,8,A,0,72,44,65,-1,104,46,97,73,-1,18
1776,10,3,A,75,-1,-1,-1,-1,21,45,-1,-1,-1,68
35044,4,9,B,72,55,8,51,29,17,113,89,60,-1,10
4629,1,9,B,6,53,25,79,28,64,89,60,113,-1,97
24893,4,8,A,96,7,83,100,-1,17,69,113,10,-1,30
24101,2,4,A,36,95,-1,-1,-1,4,26,-1,-1,-1,49
25293,4,4,A,72,55,-1,-1,-1,17,113,-1,-1,-1,8
26667,14,4,A,72,55,-1,-1,-1,93,17,-1,-1,-1,8
26436,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
30872,9,5,B,97,80,55,-1,-1,118,40,-1,-1,-1,89
33228,1,7,A,58,54,2,-1,-1,35,112,98,99,-1,1
12562,3,5,B,94,35,63,-1,-1,34,31,-1,-1,-1,80
28598,4,7,A,72,20,58,-1,-1,17,113,69,65,-1,56
32149,6,7,A,8,100,77,-1,-1,89,113,60,87,-1,28
15287,11,7,A,108,51,75,-1,-1,38,88,70,22,-1,15
25756,10,3,A,25,-1,-1,-1,-1,45,21,-1,-1,-1,66
381,6,4,A,8,54,-1,-1,-1,110,86,-1,-1,-1,2
7319,2,9,B,36,74,72,20,48,4,1,2,28,-1,16
508,0,8,A,50,16,119,94,-1,70,23,6,82,-1,18
43469,11,8,A,58,75,4,52,-1,63,89,23,70,-1,25
9868,6,6,B,58,75,54,-1,-1,35,112,98,-1,-1,99
35190,7,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
27254,0,8,A,25,66,68,39,-1,70,22,55,56,-1,10
477,6,7,A,108,51,100,-1,-1,38,64,48,97,-1,19
13457,9,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
25612,4,3,A,47,-1,-1,-1,-1,19,17,-1,-1,-1,83
15465,14,2,B,49,-1,-1,-1,-1,94,-1,-1,-1,-1,93
9819,6,7,A,58,4,75,-1,-1,36,114,72,45,-1,26
30019,11,9,B,108,51,25,15,19,38,88,70,22,-1,6
16057,13,6,B,119,38,111,-1,-1,84,108,32,-1,-1,100
28429,5,5,B,75,117,68,-1,-1,95,49,-1,-1,-1,6
44701,14,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
23999,5,4,A,25,66,-1,-1,-1,45,21,-1,-1,-1,68
17652,2,4,A,86,73,-1,-1,-1,4,101,-1,-1,-1,21
3824,7,9,B,36,74,72,45,48,4,1,2,28,-1,16
44486,7,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,99
1586,9,2,B,47,-1,-1,-1,-1,19,-1,-1,-1,-1,17
8198,5,8,A,0,94,93,117,-1,95,49,22,70,-1,90
8039,4,8,A,72,55,8,51,-1,17,113,89,60,-1,29
19127,4,6,B,72,55,8,-1,-1,93,17,36,-1,-1,85
40670,4,2,B,22,-1,-1,-1,-1,68,-1,-1,-1,-1,42
21615,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
16824,5,8,A,25,66,68,119,-1,45,21,59,80,-1,91
38022,7,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
26638,6,5,B,33,85,89,-1,-1,55,8,-1,-1,-1,56
43121,5,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,70
42121,0,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,72
32054,13,8,A,44,11,63,22,-1,109,32,0,76,-1,98
28862,3,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,113
3569,13,9,B,94,35,113,112,89,84,108,5,51,-1,2
6537,9,7,A,47,105,8,-1,-1,19,17,10,60,-1,56
32622,6,3,A,8,-1,-1,-1,-1,6,112,-1,-1,-1,56
9950,2,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
32045,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
33309,6,9,B,108,51,54,0,2,38,111,64,48,-1,97
22699,9,9,B,22,55,8,109,56,68,74,85,36,-1,114
11075,14,1,B,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
18914,2,5,B,61,24,23,-1,-1,4,101,-1,-1,-1,15
19406,7,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
36659,9,9,B,97,108,84,5,51,17,69,113,60,-1,89
24367,9,2,B,97,-1,-1,-1,-1,17,-1,-1,-1,-1,69
37355,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
888,6,6,B,108,51,75,-1,-1,38,88,70,-1,-1,22
8441,10,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,72
16895,0,1,B,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
7649,2,7,A,111,47,24,-1,-1,26,54,103,17,-1,48
37316,4,4,A,47,58,-1,-1,-1,19,17,-1,-1,-1,32
26702,2,4,A,111,47,-1,-1,-1,54,26,-1,-1,-1,49
41269,12,8,A,111,47,49,95,-1,26,54,118,40,-1,48
6653,11,7,A,33,36,85,-1,-1,55,8,105,56,-1,114
32022,13,4,A,19,80,-1,-1,-1,119,16,-1,-1,-1,82
17541,14,4,A,72,55,-1,-1,-1,17,113,-1,-1,-1,8
14912,8,5,B,44,11,63,-1,-1,109,32,-1,-1,-1,0
37620,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
23654,11,9,B,33,9,105,101,2,108,11,87,37,-1,89
21319,13,6,B,44,61,64,-1,-1,59,106,0,-1,-1,2
2668,11,7,A,8,105,2,-1,-1,64,88,38,110,-1,54
30248,2,5,B,61,49,23,-1,-1,4,51,-1,-1,-1,25
7551,5,1,B,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,104
39634,13,6,B,44,63,11,-1,-1,109,32,101,-1,-1,0
34098,1,7,A,83,110,86,-1,-1,108,84,50,77,-1,73
39372,6,4,A,108,0,-1,-1,-1,113,89,-1,-1,-1,76
18165,8,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
42720,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
12417,1,3,A,108,-1,-1,-1,-1,110,86,-1,-1,-1,51
24737,5,7,A,100,48,24,-1,-1,76,0,103,44,-1,95
3037,9,5,B,47,108,84,-1,-1,19,17,-1,-1,-1,113
3143,2,3,A,61,-1,-1,-1,-1,51,4,-1,-1,-1,49
39052,6,3,A,108,-1,-1,-1,-1,38,36,-1,-1,-1,51
3325,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
30006,13,3,A,19,-1,-1,-1,-1,7,119,-1,-1,-1,88
8854,8,9,B,44,61,37,24,13,59,106,0,2,-1,103
31168,8,8,A,119,110,86,73,-1,84,108,100,51,-1,97
36299,14,9,B,97,108,84,5,51,17,69,113,60,-1,89
21655,3,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
34670,8,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
31993,4,6,B,22,44,56,-1,-1,68,74,66,-1,-1,42
15667,2,7,A,61,49,23,-1,-1,4,51,65,40,-1,70
1254,1,9,B,58,75,54,2,1,35,112,98,99,-1,46
26493,12,7,A,11,23,70,-1,-1,101,4,115,91,-1,22
32973,4,7,A,72,55,8,-1,-1,17,113,89,60,-1,51
558,4,8,A,72,55,8,51,-1,17,113,89,60,-1,29
7496,11,4,A,8,54,-1,-1,-1,6,112,-1,-1,-1,2
30877,4,5,B,72,55,8,-1,-1,17,113,-1,-1,-1,89
10817,10,2,B,25,-1,-1,-1,-1,70,-1,-1,-1,-1,22
40264,8,8,A,119,110,86,14,-1,84,108,100,51,-1,13
1854,14,9,B,72,55,8,56,105,17,69,113,89,-1,87
31974,11,9,B,108,51,75,15,65,38,88,70,22,-1,6
3682,10,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,94
8086,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
13961,6,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
14947,10,4,A,25,66,-1,-1,-1,70,22,-1,-1,-1,68
23693,2,7,A,61,24,23,-1,-1,4,26,42,119,-1,70
41158,8,6,B,94,35,37,-1,-1,84,108,2,-1,-1,1
36098,0,4,A,75,119,-1,-1,-1,21,45,-1,-1,-1,68
37030,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
42239,4,9,B,47,83,30,76,29,19,17,60,10,-1,38
34763,6,6,B,8,105,56,-1,-1,6,112,38,-1,-1,64
33131,4,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
4333,6,6,B,8,105,56,-1,-1,32,108,64,-1,-1,11
12930,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
4601,7,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
16732,8,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
12813,3,6,B,19,80,82,-1,-1,119,16,110,-1,-1,86
41306,2,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,45
40910,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
8268,1,6,B,58,75,77,-1,-1,10,14,13,-1,-1,72
18220,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
18630,11,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
40073,6,5,B,108,51,100,-1,-1,38,111,-1,-1,-1,64
26658,8,7,A,44,11,63,-1,-1,109,32,105,8,-1,89
14949,10,8,A,25,66,68,117,-1,70,22,55,109,-1,90
13758,9,7,A,22,6,55,-1,-1,68,117,90,11,-1,59
33322,13,6,B,119,110,86,-1,-1,105,8,56,-1,-1,79
43318,10,6,B,104,118,40,-1,-1,20,72,55,-1,-1,58
3900,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
543,13,7,A,69,87,113,-1,-1,9,33,100,101,-1,89
43441,4,3,A,72,-1,-1,-1,-1,118,40,-1,-1,-1,55
27677,6,4,A,108,51,-1,-1,-1,37,11,-1,-1,-1,59
44722,5,3,A,50,-1,-1,-1,-1,20,77,-1,-1,-1,73
23921,13,5,B,44,61,37,-1,-1,59,106,-1,-1,-1,0
10819,10,7,A,25,66,68,-1,-1,70,22,55,109,-1,117
16236,11,2,B,8,-1,-1,-1,-1,88,-1,-1,-1,-1,38
33995,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
14236,12,1,B,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
16919,13,8,A,44,61,37,13,-1,59,106,0,2,-1,89
10607,6,7,A,8,100,54,-1,-1,89,113,97,46,-1,65
12455,14,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
7084,7,9,B,111,47,49,73,95,26,54,118,117,-1,40
26472,13,6,B,44,63,11,-1,-1,109,32,101,-1,-1,0
823,12,8,A,11,98,99,45,-1,101,4,2,40,-1,21
28714,8,7,A,19,108,84,-1,-1,119,16,38,88,-1,80
17580,3,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
44949,11,8,A,84,108,5,51,-1,113,89,60,64,-1,27
44443,4,8,A,72,55,8,56,-1,17,69,113,87,-1,58
6348,13,7,A,94,35,37,-1,-1,84,108,2,51,-1,89
12621,6,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,111
33274,9,9,B,97,108,84,5,51,17,69,113,60,-1,89
27954,10,9,B,75,68,119,117,40,45,21,28,95,-1,84
17328,12,8,A,11,45,21,73,-1,101,4,68,115,-1,49
32988,13,6,B,19,108,84,-1,-1,119,16,88,-1,-1,38
25397,3,3,A,44,-1,-1,-1,-1,59,106,-1,-1,-1,61
34126,7,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
34916,11,5,B,108,51,25,-1,-1,38,88,-1,-1,-1,70
22065,13,2,B,19,-1,-1,-1,-1,7,-1,-1,-1,-1,39
6274,0,9,B,100,19,68,119,16,21,45,109,32,-1,84
14733,8,4,A,19,80,-1,-1,-1,119,16,-1,-1,-1,82
35104,6,4,A,58,75,-1,-1,-1,63,89,-1,-1,-1,54
42401,13,6,B,44,63,11,-1,-1,109,32,0,-1,-1,76
13487,7,4,A,36,95,-1,-1,-1,4,26,-1,-1,-1,49
16782,7,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
17661,2,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,45
33088,10,8,A,50,94,93,36,-1,20,72,55,58,-1,37
26770,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
34145,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
13003,10,8,A,25,66,68,119,-1,45,21,59,80,-1,91
18054,12,9,B,111,47,99,98,46,26,54,17,19,-1,65
28827,5,2,B,75,-1,-1,-1,-1,21,-1,-1,-1,-1,45
605,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
43496,5,3,A,0,-1,-1,-1,-1,104,46,-1,-1,-1,72
16745,6,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,85
9217,12,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,46
22561,4,4,A,72,55,-1,-1,-1,17,113,-1,-1,-1,8
31680,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
3870,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
12796,1,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,89
17635,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
6577,14,6,B,22,55,6,-1,-1,68,74,36,-1,-1,85
29417,0,4,A,25,66,-1,-1,-1,70,22,-1,-1,-1,68
12217,6,4,A,108,51,-1,-1,-1,38,111,-1,-1,-1,100
29293,13,5,B,44,11,63,-1,-1,109,32,-1,-1,-1,0
1264,2,8,A,37,20,96,24,-1,53,76,0,94,-1,48
3024,1,8,A,58,4,75,54,-1,36,114,72,45,-1,2
