image_id,blank_row,blank_col,prop_0,prop_1,prop_2,prop_3,prop_4,difficulty,has_conditional,is_noisy
7327,0,1,5,3,2,0,0,3,0,0
7328,1,2,1,5,1,0,1,3,1,0
7329,1,0,0,5,1,0,1,3,0,0
7330,2,1,5,5,0,0,1,3,0,0
7331,0,2,0,0,0,0,0,3,0,0
7332,0,3,0,0,0,0,0,3,1,0
7333,1,1,5,1,0,1,0,2,0,0
7334,1,0,1,0,1,2,0,3,0,0
7335,2,2,3,4,1,0,1,3,0,0
7336,1,3,3,5,0,2,1,2,0,0
7337,1,3,1,1,1,1,1,3,1,0
7338,2,3,0,3,0,2,0,3,0,0
7339,1,0,0,5,2,2,0,3,1,0
7340,2,3,5,2,0,1,1,3,0,1
7341,0,0,0,3,0,1,0,3,0,0
7342,0,2,3,0,1,0,0,3,0,0
7343,1,1,0,0,0,1,1,3,0,1
7344,2,3,4,5,0,0,1,3,1,0
7345,0,3,1,4,2,1,1,3,0,1
7346,1,3,4,3,0,0,1,2,0,0
7347,0,0,3,4,2,0,0,2,0,1
7348,2,2,1,5,1,1,1,3,0,1
7349,1,0,3,2,1,0,0,3,0,0
7350,0,0,5,3,2,2,0,3,0,1
7351,1,2,5,2,2,1,1,3,0,0
7352,2,0,4,2,1,1,0,3,0,0
7353,2,1,3,1,2,2,1,3,0,0
7354,0,3,2,3,2,1,0,3,0,0
7355,2,0,3,2,0,2,0,2,0,0
7356,0,2,1,5,2,1,1,3,1,0
7357,2,3,2,4,0,1,0,1,0,0
7358,1,2,1,5,2,0,1,3,1,0
7359,0,0,2,4,0,2,0,3,0,0
7360,2,1,5,1,0,0,1,3,1,0
7361,0,3,3,2,1,1,1,3,0,0
7362,1,0,0,1,1,0,1,3,0,0
7363,1,2,4,1,0,2,1,3,1,0
7364,0,1,5,4,1,1,0,3,0,0
7365,0,1,3,3,2,0,0,3,1,0
7366,2,0,5,5,0,2,1,3,1,0
7367,2,3,5,0,2,2,1,1,0,0
7368,0,0,2,1,0,1,1,3,0,0
7369,1,1,2,5,0,1,0,3,0,0
7370,2,3,2,3,0,0,0,3,0,0
7371,1,0,3,3,1,1,0,3,1,0
7372,2,1,4,2,1,1,0,2,0,0
7373,2,0,3,1,1,1,1,3,0,0
7374,2,3,5,1,0,2,1,3,1,0
7375,2,1,1,3,1,0,0,2,0,0
7376,2,1,0,1,1,0,1,2,0,0
7377,2,1,4,4,0,2,1,3,1,0
7378,1,3,5,5,2,0,1,3,0,0
7379,2,3,3,0,1,2,0,3,1,0
7380,1,3,3,5,0,2,1,3,0,0
7381,0,2,0,2,2,1,0,3,0,0
7382,1,2,3,4,2,1,1,3,0,0
7383,1,1,3,1,1,2,1,3,0,0
7384,1,0,0,4,1,1,1,3,1,1
7385,0,3,5,5,0,2,1,3,1,0
7386,2,1,3,3,0,0,1,3,0,0
7387,1,2,2,4,0,2,1,3,1,0
7388,1,0,4,3,2,0,0,2,0,0
7389,1,1,2,5,1,1,0,1,0,0
7390,2,1,4,4,0,1,0,3,1,0
7391,0,2,5,3,2,2,0,3,0,0
7392,2,2,0,2,0,0,1,3,0,0
7393,1,3,5,1,1,1,0,3,1,1
7394,2,2,5,2,2,1,1,2,0,1
7395,0,1,0,4,1,2,0,3,0,0
7396,0,1,1,3,2,0,1,3,1,0
7397,1,0,4,0,0,1,0,3,0,0
7398,0,0,3,4,0,0,0,2,0,0
7399,1,3,1,2,1,0,0,3,0,0
7400,0,2,1,3,0,0,0,3,1,0
7401,0,1,4,4,1,1,1,2,0,0
7402,2,1,3,5,0,1,0,3,1,0
7403,0,3,4,4,2,2,0,3,1,0
7404,0,3,0,2,0,1,1,3,1,0
7405,0,2,1,0,2,2,0,3,0,0
7406,2,2,5,4,1,2,1,1,0,0
7407,1,1,1,4,1,2,1,3,0,0
7408,0,3,5,2,2,0,0,1,0,0
7409,1,0,5,1,1,2,1,2,0,0
7410,0,3,5,3,0,1,0,3,0,0
7411,0,3,5,5,0,0,1,2,0,0
7412,1,2,5,3,1,0,0,2,0,0
7413,0,3,4,1,1,2,1,2,0,0
7414,0,2,0,0,2,0,0,3,0,1
7415,2,1,2,4,1,0,0,3,1,0
7416,0,0,2,0,2,1,0,3,0,0
7417,0,1,0,4,2,0,1,2,0,0
7418,0,3,5,3,0,1,1,3,0,1
7419,0,0,5,0,2,1,1,2,0,0
7420,0,0,5,4,1,1,1,1,0,0
7421,1,0,2,4,0,2,0,3,1,0
7422,2,1,4,5,2,2,1,3,1,0
7423,0,2,0,1,2,1,0,3,0,0
7424,0,0,4,2,2,2,1,2,0,0
7425,1,0,5,1,2,0,1,3,0,0
7426,1,1,4,1,0,1,0,1,0,0
7427,1,0,5,5,0,2,0,3,1,0
7428,1,1,1,5,2,1,1,2,0,0
7429,0,1,0,2,1,0,0,3,1,0
7430,2,0,3,5,2,0,0,1,0,0
7431,2,0,4,4,0,0,1,3,0,0
7432,1,1,0,5,2,2,1,3,1,0
7433,0,0,1,4,0,1,0,3,1,1
7434,0,1,5,1,2,0,1,3,1,1
7435,0,3,4,5,0,2,0,3,0,0
7436,0,2,3,1,1,1,0,3,0,0
7437,2,1,2,3,0,0,0,3,1,0
7438,1,1,3,3,2,1,0,3,1,0
7439,2,3,0,0,1,0,1,3,1,0
7440,2,3,3,3,2,1,1,2,0,1
7441,2,1,1,2,1,1,0,2,0,1
7442,1,1,5,2,1,1,1,2,0,0
7443,2,2,0,2,1,0,0,3,1,0
7444,2,2,0,2,0,2,1,1,0,0
7445,0,3,5,3,1,1,1,2,0,0
7446,0,1,5,3,0,2,1,3,1,0
7447,2,3,1,5,1,0,0,3,0,0
7448,0,3,3,3,2,2,1,3,1,0
7449,0,2,3,5,2,1,0,2,0,0
7450,0,3,3,3,0,0,1,3,0,0
7451,1,0,3,3,0,2,1,2,0,0
7452,0,2,5,1,1,1,0,3,1,0
7453,0,1,2,3,0,1,1,3,0,0
7454,2,2,5,0,1,0,0,2,0,0
7455,2,1,2,5,2,1,0,2,0,1
7456,2,1,5,1,1,0,0,1,0,1
7457,1,0,2,2,0,0,1,3,0,0
7458,1,0,2,4,0,2,0,3,0,0
7459,1,0,0,2,0,1,1,2,0,0
7460,0,3,5,0,0,1,0,3,0,0
7461,1,0,2,3,2,2,0,2,0,0
7462,1,3,3,2,2,2,1,2,0,0
7463,2,2,3,0,1,0,1,3,1,0
7464,2,1,3,2,0,2,1,3,0,1
7465,0,0,2,4,2,0,1,2,0,0
7466,0,1,0,5,2,0,1,1,0,0
7467,2,0,2,4,1,1,0,3,1,0
7468,2,2,4,1,1,1,0,1,0,0
7469,2,1,0,0,1,2,0,1,0,0
7470,0,3,2,0,1,1,0,3,0,0
7471,1,0,2,3,0,1,0,3,0,0
7472,2,2,3,2,0,2,1,3,0,1
7473,1,0,1,2,2,2,0,3,0,0
7474,1,2,4,3,0,0,0,3,1,0
7475,2,2,4,0,0,0,0,3,0,0
7476,2,1,1,4,0,0,1,2,0,0
7477,2,2,4,5,2,0,0,2,0,1
7478,2,3,4,4,0,0,1,3,0,1
7479,0,2,1,5,2,0,1,3,1,1
7480,2,3,5,4,0,2,1,3,0,0
7481,0,0,3,1,0,0,1,3,0,0
7482,1,3,0,3,0,0,0,3,0,0
7483,2,2,5,5,2,2,0,3,0,0
7484,0,1,1,1,0,2,0,1,0,0
7485,0,1,0,4,0,0,1,3,1,0
7486,2,2,4,4,2,0,0,3,0,0
7487,1,0,1,0,0,1,1,3,1,0
7488,2,0,3,5,1,0,0,3,0,0
7489,0,3,4,4,0,1,0,3,0,0
7490,1,0,0,3,2,0,1,3,1,0
7491,1,3,4,0,1,0,0,3,0,1
7492,2,0,3,0,1,1,0,3,1,0
7493,1,3,4,3,2,0,0,3,0,1
7494,0,1,1,2,1,0,1,3,1,1
7495,2,2,1,3,0,2,0,3,0,0
7496,0,0,4,2,1,1,0,3,1,0
7497,1,2,5,3,1,2,1,3,1,0
7498,0,3,3,2,2,2,0,3,1,0
7499,2,0,1,5,0,0,1,3,1,0
7500,1,2,5,2,2,1,0,2,0,0
7501,2,0,3,3,2,2,1,3,0,0
7502,2,0,0,3,1,2,1,2,0,0
7503,2,1,1,0,1,2,1,3,0,0
7504,2,2,5,1,0,1,1,3,0,0
7505,0,0,4,5,2,1,0,3,1,0
7506,0,2,2,2,0,2,1,3,0,0
7507,2,3,4,4,1,0,0,1,0,1
7508,2,2,5,4,1,2,1,3,0,0
7509,1,1,1,3,2,0,0,3,1,0
7510,1,1,1,5,1,2,1,3,0,0
7511,0,1,3,2,1,2,0,3,0,0
7512,1,0,2,4,0,2,0,1,0,0
7513,0,0,2,1,2,1,0,3,0,0
7514,1,3,3,2,0,2,0,3,0,0
7515,1,3,3,3,1,2,0,3,1,0
7516,1,2,0,2,1,1,1,3,0,0
7517,2,2,2,0,1,2,0,3,1,0
7518,0,1,3,2,0,2,0,2,0,0
7519,1,2,1,3,1,2,1,3,1,0
7520,2,1,5,2,2,1,1,3,0,0
7521,2,0,5,4,0,1,0,2,0,0
7522,0,3,5,2,2,1,0,3,0,1
7523,2,2,2,2,2,0,0,3,0,0
7524,0,3,2,2,1,0,1,1,0,0
7525,0,2,2,2,1,0,1,3,0,0
7526,2,2,1,1,0,2,1,2,0,1
7527,2,3,1,1,0,2,1,3,0,0
7528,1,0,4,1,0,2,1,3,0,0
7529,0,1,3,5,0,2,0,3,0,1
7530,1,0,1,0,2,0,0,3,0,0
7531,1,0,3,4,0,1,1,3,0,0
7532,1,1,1,4,1,2,1,3,0,0
7533,0,2,0,1,0,0,0,2,0,0
7534,1,3,1,5,2,1,1,3,0,0
7535,1,1,2,2,1,1,1,3,1,1
7536,0,3,0,0,0,0,1,3,0,0
7537,1,1,3,1,1,2,0,3,1,0
7538,0,1,0,3,1,0,0,3,0,0
7539,1,0,3,2,0,2,0,3,0,0
7540,2,1,4,4,0,2,0,3,0,1
7541,1,0,5,4,2,2,1,3,0,0
7542,0,3,2,3,0,0,1,3,1,0
7543,1,2,2,3,0,1,1,1,0,0
7544,2,2,0,0,2,1,1,3,0,0
7545,1,1,2,1,0,2,0,3,0,0
7546,1,3,2,4,2,0,0,3,0,0
7547,2,1,3,0,1,1,1,1,0,0
7548,2,1,2,0,2,1,1,2,0,0
7549,1,0,2,5,0,1,1,3,0,0
7550,1,2,4,5,1,1,0,3,0,0
7551,2,3,3,1,2,0,0,3,0,0
7552,1,2,0,5,2,2,0,3,1,0
7553,1,3,0,4,1,0,0,3,0,0
7554,0,0,4,2,1,2,0,1,0,0
7555,2,0,4,0,0,0,1,3,1,1
7556,1,1,0,4,1,2,1,2,0,0
7557,1,2,0,3,0,0,1,3,1,0
7558,1,0,2,3,1,0,1,3,1,0
7559,2,1,0,3,1,0,0,2,0,0
7560,0,2,2,1,0,0,0,3,0,1
7561,0,2,2,3,1,1,1,2,0,0
7562,2,3,5,2,2,2,1,3,1,0
7563,1,0,4,0,1,2,0,3,0,0
7564,0,3,1,3,2,1,1,3,0,0
7565,2,3,1,2,0,2,1,3,1,1
7566,2,2,3,4,1,1,1,1,0,0
7567,1,1,0,1,1,0,0,3,1,0
7568,1,0,0,0,1,1,1,3,0,0
7569,0,1,0,4,0,0,1,3,0,0
7570,0,1,3,4,0,1,1,3,1,0
7571,2,3,5,1,1,2,0,1,0,0
7572,2,1,4,4,0,2,1,3,0,0
7573,2,0,4,1,0,2,1,3,0,0
7574,2,0,4,2,0,2,1,3,0,0
7575,1,1,1,4,2,1,0,2,0,0
7576,2,2,4,2,0,0,1,3,0,0
7577,2,2,5,2,0,0,0,3,0,0
7578,2,3,2,4,2,2,0,2,0,1
7579,1,3,2,1,0,0,0,3,0,0
7580,0,1,5,1,2,2,1,2,0,0
7581,2,0,3,5,1,0,1,3,1,0
7582,2,2,2,4,2,0,0,3,1,0
7583,2,2,2,0,2,0,1,3,1,0
7584,2,1,4,0,2,0,1,3,1,0
7585,0,3,3,5,0,1,0,1,0,0
7586,0,2,5,3,2,2,1,3,0,0
7587,1,0,0,2,2,0,0,3,0,0
7588,2,2,0,2,1,2,0,3,1,0
7589,2,3,2,4,1,0,1,2,0,0
7590,0,2,5,4,2,1,1,3,1,0
7591,2,0,1,1,1,1,0,3,0,1
7592,2,3,4,2,1,1,0,1,0,0
7593,1,0,2,3,2,0,1,2,0,0
7594,2,1,4,1,1,1,1,3,0,0
7595,1,2,0,5,2,2,1,3,0,0
7596,0,1,2,1,2,0,1,3,0,0
7597,1,1,3,1,1,1,1,3,0,0
7598,2,2,3,2,2,1,1,3,0,0
7599,1,0,4,0,0,2,1,2,0,0
7600,1,0,5,3,0,0,1,3,1,0
7601,0,2,0,1,1,0,0,3,0,0
7602,1,0,5,5,0,1,0,3,0,0
7603,0,2,2,3,2,1,1,3,0,0
7604,0,1,1,4,1,2,1,3,0,0
7605,2,1,4,4,2,0,0,3,0,0
7606,2,3,1,3,2,2,0,3,0,0
7607,1,0,2,3,1,1,0,2,0,1
7608,2,3,1,0,2,0,0,2,0,0
7609,0,2,1,5,2,2,1,2,0,0
7610,2,1,5,1,1,2,0,1,0,0
7611,2,2,3,2,1,0,0,2,0,0
7612,2,1,4,3,0,1,1,3,0,0
7613,0,2,2,3,2,2,1,2,0,0
7614,1,3,5,4,1,2,1,3,0,0
7615,1,2,0,1,1,1,0,3,0,1
7616,1,3,1,3,2,1,0,2,0,0
7617,1,3,0,2,0,1,0,3,0,1
7618,0,1,1,5,0,2,1,3,0,0
7619,0,3,1,2,2,1,1,3,0,0
7620,2,2,3,5,1,1,1,3,0,0
7621,2,2,5,1,1,0,0,2,0,1
7622,1,3,0,2,2,2,1,3,0,1
7623,1,0,3,0,1,2,1,3,1,0
7624,2,1,0,3,2,0,1,3,0,0
7625,2,3,3,2,2,2,1,3,0,0
7626,2,1,3,1,1,1,0,3,0,0
7627,1,0,1,5,2,2,0,3,1,0
7628,0,1,2,5,0,2,0,3,0,1
7629,2,2,3,4,0,0,1,3,1,0
7630,1,2,0,5,0,1,0,3,0,0
7631,1,3,1,0,2,1,0,3,0,1
7632,0,3,2,1,2,0,1,3,0,0
7633,1,0,1,3,1,0,1,2,0,0
7634,1,2,4,2,2,0,1,3,0,0
7635,1,1,4,5,2,1,1,2,0,0
7636,1,1,0,5,0,2,1,3,0,0
7637,0,2,2,5,0,1,1,3,0,0
7638,1,3,1,2,0,2,1,3,1,0
7639,0,1,3,2,2,2,0,3,0,0
7640,1,1,1,2,1,1,0,2,0,0
7641,2,3,1,4,2,1,0,2,0,1
7642,2,0,3,4,2,1,0,2,0,0
7643,2,3,1,1,2,0,1,3,0,0
7644,1,3,5,0,0,1,1,3,0,0
7645,2,2,3,3,2,2,1,3,0,0
7646,1,1,2,4,1,2,1,3,0,0
7647,1,1,5,3,2,2,0,3,1,0
7648,0,0,3,1,0,1,1,1,0,0
7649,1,1,1,2,1,0,1,3,1,0
7650,2,3,3,2,1,0,0,2,0,0
7651,2,2,5,2,0,2,0,3,0,1
7652,0,2,5,0,0,1,0,3,0,0
7653,2,2,3,2,1,1,1,2,0,0
7654,0,1,1,0,0,0,1,3,0,0
7655,0,3,3,5,2,1,0,2,0,0
7656,1,1,4,3,0,1,1,3,1,0
7657,0,1,4,0,1,0,1,1,0,0
7658,1,0,3,5,2,1,0,3,1,0
7659,2,3,4,2,1,2,1,3,0,0
7660,0,1,0,2,2,0,1,3,0,0
7661,2,3,1,1,1,2,0,2,0,0
7662,0,3,1,5,1,2,1,3,1,0
7663,1,0,1,0,1,2,0,3,0,0
7664,1,2,3,5,2,2,0,3,1,0
7665,2,1,2,2,2,0,1,3,0,1
7666,2,0,2,3,1,0,1,3,0,0
7667,1,0,5,5,0,0,1,1,0,0
7668,1,2,4,3,0,0,1,3,1,0
7669,2,2,1,0,2,0,1,3,1,0
7670,2,0,1,3,1,2,0,3,0,0
7671,2,3,5,0,1,1,0,1,0,0
7672,2,1,1,2,0,2,0,2,0,0
7673,0,0,0,3,2,1,1,1,0,0
7674,2,3,5,3,0,0,1,3,1,0
7675,1,1,4,5,2,2,1,2,0,0
7676,0,0,5,5,1,0,1,3,0,0
7677,1,1,5,4,1,1,1,3,0,0
7678,0,2,1,1,1,0,0,3,1,0
7679,1,1,2,2,2,2,0,2,0,0
7680,0,1,3,0,2,0,1,2,0,0
7681,0,1,3,1,0,2,0,3,0,0
7682,0,2,3,0,2,2,0,1,0,0
7683,0,2,4,2,1,1,1,2,0,0
7684,2,2,4,1,1,1,0,3,0,0
7685,1,3,3,4,1,2,1,3,1,1
7686,0,3,0,0,1,2,1,3,1,0
7687,1,1,3,0,2,1,0,3,0,0
7688,2,1,2,4,0,2,1,3,0,1
7689,2,1,1,1,1,2,1,3,0,0
7690,1,1,1,3,2,1,1,2,0,0
7691,1,0,3,1,2,2,1,3,0,0
7692,0,3,3,1,0,1,0,3,0,0
7693,1,3,1,4,0,0,1,3,1,0
7694,0,3,2,1,0,1,1,2,0,0
7695,0,3,3,2,1,1,1,3,0,0
7696,1,2,5,4,1,1,0,2,0,0
7697,1,2,0,1,1,2,1,3,0,0
7698,1,2,2,4,1,0,1,3,0,1
7699,2,2,5,1,2,0,1,3,1,1
7700,2,2,1,2,0,2,1,2,0,0
7701,0,1,5,4,1,2,0,3,0,0
7702,1,3,4,1,1,1,1,2,0,0
7703,0,3,0,0,2,1,0,1,0,0
7704,2,3,3,5,2,2,0,3,0,0
7705,1,1,2,0,2,1,1,3,0,1
7706,0,3,2,0,0,0,1,2,0,0
7707,2,1,4,4,0,2,0,2,0,0
7708,1,3,0,1,0,2,1,3,0,0
7709,0,0,2,3,1,0,0,3,0,0
7710,2,3,1,5,0,0,0,3,0,0
7711,0,3,1,2,0,2,1,3,0,1
7712,0,0,5,3,0,1,1,3,0,0
7713,0,0,2,5,2,1,0,3,0,0
7714,0,0,4,5,0,1,1,3,0,0
7715,1,3,0,4,1,2,1,2,0,0
7716,1,3,5,0,0,1,1,3,1,0
7717,2,2,2,5,2,2,1,3,1,0
7718,2,3,0,4,2,2,1,3,0,0
7719,0,0,5,5,2,1,1,3,0,1
7720,2,1,5,1,1,0,0,3,0,0
7721,2,3,0,3,2,0,1,2,0,0
7722,2,0,4,2,2,0,0,3,1,0
7723,2,1,4,3,1,2,1,3,0,0
7724,2,0,4,3,2,1,0,3,1,0
7725,0,2,5,4,1,2,1,2,0,0
7726,1,3,0,3,0,0,0,3,0,0
7727,0,1,3,2,0,2,1,1,0,0
7728,0,0,3,2,0,0,0,3,1,0
7729,1,0,2,2,1,1,1,2,0,0
7730,2,3,5,3,1,1,0,2,0,0
7731,0,1,4,2,1,2,0,3,0,0
7732,2,2,4,1,1,0,0,3,1,0
7733,2,3,3,4,1,1,1,2,0,0
7734,1,0,3,3,0,1,1,3,0,0
7735,0,1,3,2,0,0,0,1,0,0
7736,0,0,5,3,2,0,0,1,0,0
7737,1,3,5,2,2,0,1,3,0,0
7738,0,3,1,3,1,1,1,3,1,0
7739,1,2,0,1,1,1,1,3,1,0
7740,0,3,3,3,2,0,0,3,0,1
7741,2,2,4,1,2,2,1,3,0,0
7742,0,2,0,1,1,0,1,3,1,1
7743,2,0,2,2,0,2,0,2,0,0
7744,2,2,1,1,2,2,1,3,1,0
7745,2,0,2,5,2,1,0,2,0,0
7746,2,0,3,5,1,0,0,1,0,0
7747,1,2,2,0,0,0,0,3,0,0
7748,0,3,0,4,0,1,0,3,0,0
7749,1,3,1,3,0,2,0,2,0,0
7750,0,3,4,0,2,0,1,3,1,1
7751,2,2,5,4,2,1,0,3,0,0
7752,0,0,2,4,0,2,0,1,0,0
7753,0,1,3,0,1,1,1,3,0,0
7754,0,2,3,0,1,1,0,2,0,0
7755,0,2,0,1,1,0,0,3,0,0
7756,2,2,3,4,2,1,1,3,0,1
7757,2,0,0,5,0,2,0,3,0,0
7758,2,2,4,0,2,0,0,2,0,0
7759,2,0,3,1,0,0,1,3,0,0
7760,2,0,4,3,1,2,1,3,1,0
7761,1,1,0,4,1,2,1,3,0,0
7762,1,3,1,3,0,1,1,3,0,0
7763,2,1,4,3,0,2,0,3,0,0
7764,0,0,1,4,0,2,1,3,0,0
7765,1,2,1,0,0,1,0,2,0,0
7766,1,1,4,0,1,2,1,3,0,0
7767,2,1,5,3,2,2,0,3,0,0
7768,1,3,2,1,2,2,0,2,0,1
7769,0,1,0,3,0,0,0,3,1,0
7770,2,3,5,1,1,2,1,1,0,0
7771,1,2,2,3,2,0,0,3,0,0
7772,0,2,5,1,1,0,0,3,1,0
7773,1,2,1,2,0,0,1,2,0,0
7774,2,3,2,5,1,1,0,3,0,0
7775,1,0,1,4,0,1,0,2,0,1
7776,0,0,5,1,0,2,1,3,1,0
7777,1,3,5,1,0,2,1,3,0,0
7778,1,2,2,5,0,0,0,3,0,0
7779,0,1,0,5,2,2,0,3,0,1
7780,1,2,1,5,1,0,0,2,0,0
7781,2,3,5,3,0,2,1,3,0,0
7782,2,2,4,4,1,2,1,3,0,0
7783,1,0,5,3,1,1,0,3,1,0
7784,2,0,1,3,0,1,0,3,1,0
7785,1,0,4,5,0,0,1,3,0,0
7786,2,2,4,3,1,1,0,3,0,0
7787,1,0,4,2,1,2,1,3,1,0
7788,0,0,3,4,1,2,0,3,1,0
7789,1,0,2,1,2,1,1,3,0,0
7790,1,2,1,0,2,1,0,2,0,0
7791,1,0,0,2,1,0,0,3,1,0
7792,2,2,1,2,1,2,0,3,1,1
7793,2,2,1,2,2,0,1,3,0,0
7794,1,2,5,2,1,1,1,1,0,0
7795,2,0,0,1,2,1,0,3,0,0
7796,1,2,1,0,1,0,0,3,0,0
7797,2,3,5,2,2,2,1,3,0,0
7798,0,1,4,5,0,1,0,2,0,0
7799,2,0,3,3,0,2,1,2,0,0
7800,1,2,4,5,1,2,0,3,1,1
7801,2,1,4,4,0,1,1,3,0,0
7802,1,2,3,3,1,2,1,2,0,0
7803,0,3,2,1,1,2,1,3,1,0
7804,2,1,0,3,2,2,0,3,1,0
7805,1,0,4,0,0,2,0,3,0,1
7806,1,3,5,0,1,0,0,3,0,0
7807,2,0,2,2,2,2,1,3,0,0
7808,0,1,2,2,0,2,0,3,0,0
7809,2,0,2,1,1,1,0,3,0,1
7810,1,2,5,0,1,0,1,2,0,0
7811,1,1,4,0,1,0,0,1,0,0
7812,2,0,4,3,1,0,1,3,0,1
7813,0,0,5,0,1,0,0,3,0,1
7814,1,3,1,2,2,1,0,3,0,0
7815,2,3,5,0,1,0,1,3,1,0
7816,2,3,2,1,2,1,1,3,0,0
7817,0,1,2,5,1,1,1,3,0,0
7818,0,1,4,0,2,1,0,2,0,0
7819,2,3,1,0,0,1,0,3,0,0
7820,2,0,2,2,0,0,0,3,1,0
7821,1,0,3,2,2,0,0,3,0,0
7822,2,0,4,1,0,1,1,3,1,0
7823,1,2,4,1,2,0,1,3,0,0
7824,1,1,5,2,0,1,0,3,1,1
7825,2,1,0,3,0,2,1,3,0,0
7826,2,0,1,3,1,0,0,3,1,0
7827,0,3,0,2,1,1,0,2,0,0
7828,1,0,4,4,1,0,1,3,1,0
7829,1,2,0,5,1,2,1,3,0,0
7830,1,0,0,0,0,0,0,1,0,0
7831,0,2,1,5,0,2,1,2,0,0
7832,2,1,5,0,1,1,0,2,0,0
7833,1,3,2,5,2,2,1,3,0,0
7834,1,1,4,3,1,0,1,2,0,0
7835,2,1,4,1,0,0,0,3,0,0
7836,0,0,1,4,0,1,1,2,0,0
7837,2,0,1,1,1,2,1,3,0,0
7838,2,2,2,4,2,0,0,3,0,0
7839,1,2,2,3,2,2,0,3,0,0
7840,1,3,1,5,2,1,1,3,0,0
7841,0,1,3,4,0,1,1,2,0,0
7842,2,0,2,2,0,1,0,3,0,0
7843,0,3,2,0,0,1,1,3,0,0
7844,0,0,1,5,0,2,1,3,0,0
7845,2,2,5,1,2,2,1,3,0,0
7846,2,1,2,1,1,1,1,3,1,0
7847,2,3,5,2,2,2,1,3,0,0
7848,2,2,0,4,2,2,1,3,0,1
7849,1,0,2,0,2,2,0,3,0,0
7850,2,3,0,2,2,1,0,1,0,0
7851,0,2,0,3,0,1,0,3,0,0
7852,2,1,3,2,2,0,0,3,0,0
7853,1,3,4,4,0,2,0,3,1,1
7854,0,2,0,2,1,0,0,3,0,0
7855,1,2,2,0,2,1,1,3,0,1
7856,0,0,3,3,2,1,0,3,1,0
7857,0,0,4,0,0,0,0,2,0,0
7858,2,2,2,3,2,1,0,3,0,0
7859,2,1,0,1,2,1,0,3,1,0
7860,0,1,4,5,1,2,1,3,0,0
7861,2,1,2,1,0,1,0,3,0,0
7862,2,2,2,2,2,1,0,3,0,0
7863,2,1,1,2,2,1,0,3,0,0
7864,2,0,2,5,2,2,0,3,0,0
7865,2,2,0,0,1,0,1,3,1,0
7866,2,3,5,3,2,0,1,2,0,1
7867,2,1,5,5,2,0,0,3,1,0
7868,2,1,5,3,1,2,0,3,1,1
7869,0,0,0,5,1,0,1,2,0,0
7870,2,1,0,4,1,0,1,3,1,0
7871,1,1,4,0,2,0,1,2,0,0
7872,1,3,3,0,0,2,0,3,1,0
7873,2,2,3,2,0,2,1,3,0,1
7874,1,3,1,2,0,1,0,3,0,0
7875,0,1,5,4,1,2,0,3,0,0
7876,1,3,4,4,1,0,0,2,0,0
7877,2,1,1,2,0,1,0,3,0,0
7878,1,1,0,2,2,1,0,3,0,0
7879,0,1,4,5,1,1,0,2,0,0
7880,0,1,1,5,1,2,0,3,0,0
7881,1,3,2,3,1,0,0,3,0,0
7882,1,0,5,1,2,0,0,3,1,0
7883,2,2,3,2,1,0,1,3,1,0
7884,0,2,5,0,2,2,1,3,1,0
7885,0,1,1,0,0,0,1,2,0,0
7886,0,1,2,2,0,1,0,3,0,0
7887,1,1,3,3,2,2,1,2,0,0
7888,0,3,2,2,0,1,0,3,0,0
7889,1,2,0,1,0,0,1,3,0,0
7890,2,0,5,2,1,0,1,3,0,1
7891,0,2,4,0,1,0,1,3,1,0
7892,2,1,4,4,0,2,1,2,0,0
7893,1,3,2,4,2,2,1,3,0,0
7894,2,1,4,4,0,2,1,3,0,0
7895,0,1,4,2,2,0,1,3,1,0
7896,2,0,3,1,1,2,1,3,0,0
7897,2,3,2,2,2,2,1,3,0,0
7898,2,2,3,1,1,1,0,2,0,0
7899,0,2,5,0,0,1,1,3,0,0
7900,0,3,0,5,0,1,0,3,0,0
7901,1,1,2,3,0,0,0,3,0,0
7902,1,0,4,4,0,0,1,3,0,0
7903,1,1,2,3,1,1,1,3,1,0
7904,1,0,4,1,1,2,0,3,0,0
7905,0,0,4,3,0,2,0,2,0,0
7906,0,1,2,1,0,1,0,2,0,0
7907,1,0,1,1,0,0,0,1,0,0
7908,2,3,5,4,2,1,1,3,1,0
7909,1,0,2,4,1,2,0,2,0,0
7910,2,2,0,4,0,2,0,3,0,0
7911,2,3,3,3,1,2,1,2,0,0
7912,2,3,5,4,1,0,1,3,0,0
7913,0,1,5,1,2,0,1,3,0,0
7914,1,0,0,3,0,0,1,2,0,0
7915,1,0,1,3,0,1,0,3,1,1
7916,1,3,3,0,2,0,0,3,0,0
7917,0,3,1,0,1,2,1,1,0,0
7918,2,1,3,5,0,0,1,3,0,0
7919,2,3,5,1,1,0,0,3,0,0
7920,1,1,0,0,2,1,1,3,1,0
7921,1,1,0,5,1,0,0,3,0,0
7922,0,3,2,1,2,2,1,2,0,0
7923,1,1,5,2,0,2,0,1,0,0
7924,0,2,1,4,2,2,1,3,0,0
7925,1,1,5,3,1,0,0,3,0,0
7926,0,3,0,4,0,2,0,3,0,0
7927,1,3,3,3,1,2,1,3,1,0
7928,2,1,0,4,0,1,1,3,0,0
7929,1,3,3,5,1,2,1,3,0,0
7930,1,0,2,4,0,0,1,3,0,0
7931,0,3,3,0,1,2,0,3,1,0
7932,2,2,0,2,0,2,1,3,0,0
