sample_id,source,target
19415,vum kutviffo FUT SG DAT IND ACT,kutviffanrulka
7953,te pavebne PRS SG DAT SBJ PAS,pavebnekenefse
27167,lug fezvibol FUT PL ACC IMP PAS,vezvibolrulonavdo
8118,re podupge HAB PL DAT SBJ CAU,podupgezirenketikse
14120,reg koflu PRF PL NOM IMP CAU,koflunashontovdo
19351,taf gena PRF DU GEN IND ACT,genanashavun
19731,go pegre PST DU GEN IMP MID,pegretegvinlamdo
17530,gaf dufa PRS DU ACC IND PAS,dufavotnaf
13948,tot sumo HAB DU NOM IND PAS,sumoturvanaf
18321,gis mavifap PRS DU NOM IND ACT,mavifapava
12076,rus butuf FUT DU DAT SBJ PAS,putufrulvakanufsa
11179,var tufgepe PST SG GEN SBJ MID,tufgepetekinlamsa
22147,fo fiz PRF DU ACC SBJ PAS,fizzeneshevetnefse
5914,ror fukufep PRS SG DAT IND MID,fukufepekelim
16840,gis reve FUT PL ACC SBJ CAU,reverilenetterikse
25668,nar kurovan PRS SG NOM IMP CAU,kurovanatogdo
5397,be pada PRS DU DAT IMP ACT,padavakado
22189,gi keris PRF SG NOM SBJ MID,kerisleshelumsa
20816,fiz biva FUT PL DAT IMP PAS,biverulonkanuvdo
16480,di difuto HAB PL GEN SBJ MID,difutozuronunlemse
3130,ma mafmad PST DU GEN IMP PAS,mafmattogvunnavdo
8015,ruk dike FUT SG NOM IND PAS,dikerilnif
6780,saf nipna FUT SG ACC SBJ CAU,nipnarulottaruksa
12123,sa vuvilras PRS SG GEN SBJ ACT,vuvilrasunsa
6618,be tosmagi PST SG GEN IND MID,tosmagisekinlam
2627,taf kebbeni FUT PL GEN IMP PAS,kebbenirileninnivde
10559,ros zufnunoz FUT DU ACC IND MID,zufnunozrulvotlem
2239,kut dokta PST DU DAT SBJ PAS,doktatolvakanafsa
544,li veksel PRS SG ACC IND PAS,vekseletnef
9399,sa liddu PRS PL ACC IND CAU,liddonotog
11219,zun leba PST DU NOM IMP CAU,lebantogvatogdo
13939,tot favo FUT DU GEN IND PAS,favorulvunnuf
2389,le duf PST DU DAT SBJ PAS,dufsogvakanafsa
4261,si kosmi HAB PL ACC SBJ MID,kosmizirenetlimse
25332,seb dota PRS DU DAT SBJ ACT,dotavakasa
15903,vi temet HAB PL DAT SBJ MID,temedzirenkelimse
22033,vum vivida PRF PL GEN IND PAS,uvividannashonunmaf
10583,mes nolli PRF PL NOM IND ACT,nollineshen
13579,soz virus FUT DU NOM IMP ACT,virusrulvado
19815,mis vafve FUT PL DAT IMP ACT,vafvernlenkede
1054,fid fumbegba PRS SG NOM IMP CAU,fumbegbatogdo
23160,ma fafraf HAB SG DAT SBJ MID,fafravdurkalemse
5591,deg givo PRS PL NOM SBJ ACT,bivonsa
25653,zef fufzivu PRS DU DAT SBJ ACT,fufzivavakasa
27108,vim vototi PRF DU DAT IMP MID,vototenneshevekelumdo
29780,mo babdugka PRS PL NOM IMP PAS,babdugkonnavdo
4268,som kogzi PST DU DAT SBJ PAS,kogzentegvekemifse
26566,mun lisusu PRS DU NOM IND MID,lisusanavalem
20615,ru gek PRS SG ACC IND CAU,gekettig
29925,lug gasup PRS DU ACC IMP PAS,gasupavotnavdo
25866,rug puz PRF PL DAT SBJ MID,puznashonkalumsa
25066,no tomise PST SG ACC IND PAS,tomiseteketniv
29457,kit baka PRS PL GEN IMP CAU,bakonuntogdo
4535,kig vapno PST SG GEN IND MID,vapnotokunlam
10546,zef likbovos HAB PL ACC SBJ PAS,likbovosturonotnafsa
27647,te roza HAB SG NOM IND PAS,rozazurnaf
12674,sod luna PRS DU DAT SBJ MID,lunavakalemse
2397,sa faguvu HAB SG GEN IND ACT,uaguvudurun
4184,ve zufnunoz HAB SG ACC IMP ACT,zufnunozzuroddo
2576,lam lemu PST SG ACC IND PAS,lemantokotmav
2373,ro femkogo PRF PL ACC IND ACT,femkogonashonot
23981,deg pebu HAB SG DAT IND PAS,pebudurkanaf
24554,ki voro PST DU ACC SBJ PAS,vorosogvotnafsa
23649,deg kunto FUT SG ACC IND CAU,guntorulottarug
24769,zef gidon PST SG GEN IMP ACT,gidontokundo
24987,ba kovezbe PST PL GEN IND ACT,kovezbitekin
29665,no likbovos PRF SG ACC SBJ CAU,likbovosnashottofsa
14104,zu fatu HAB DU NOM SBJ MID,fatudurralemse
11236,deg mosu HAB SG NOM IND MID,memadurlem
2515,ru dufkur PRS PL NOM IND CAU,dufkurontog
4262,ruk kumro HAB PL ACC SBJ CAU,kumroturonottoksa
22815,dip lumfu PRS SG DAT IND ACT,luofaka
21224,gu miruvdu HAB DU GEN IND ACT,miruvdudurvun
16799,gig lonse PST PL NOM IMP ACT,lonsetekende
15150,soz tibipep PRS DU ACC IMP ACT,tibipepevedde
5778,mes kovu FUT DU GEN SBJ CAU,kovurulvuntaruksa
20108,mo deke PST PL GEN SBJ CAU,deketekenintikse
3695,nar ziba PRF PL GEN IND PAS,uzibanashonunnaf
17094,gi temet FUT DU DAT SBJ ACT,temetrilvekese
24499,ma ludera FUT SG NOM SBJ CAU,luderarultaruksa
29196,lu lisusu PRS SG GEN IMP PAS,lisusunnavdo
11720,reg vupda PST SG GEN SBJ ACT,vupdatokunsa
4503,be bat PRF DU GEN IMP CAU,battalashavuntovdo
5873,se pada FUT PL NOM SBJ ACT,padarulonsa
26627,kak zepofma PRS PL NOM SBJ ACT,zepofmonsa
19544,ban bini PRS PL ACC IMP CAU,bineneneiigde
23495,vim sazov PRS PL ACC SBJ ACT,sazovanonotsa
1495,se nolli FUT DU DAT IMP PAS,nollirilvekenivde
24755,pom miletut PST SG DAT IND CAU,miletutantokkatog
13960,vi dibifov FUT PL DAT SBJ MID,dibifovrulonkalemse
4091,pom bere PRF SG GEN IND ACT,barenneshin
24250,vu pegve PRF DU GEN IMP PAS,pegveneshevinnevde
2888,fo pamudo PRS DU NOM IND CAU,pamudavatog
29490,gis dukotbuv PRS SG NOM IMP MID,dukotbuvalemde
4928,pom valiki PRF DU NOM SBJ CAU,valikenneshevetifse
17907,tep puvgi PST PL ACC IMP ACT,pdvgitekenedde
17182,rug repnabi FUT PL ACC SBJ PAS,repnabirilonifse
5206,dip dufa PRF SG DAT SBJ CAU,dufanashakatofsa
27189,zer gibor PRF SG NOM IND PAS,gibornashanaf
17790,ka kovu PST SG DAT IND PAS,kovuaokkanav
3319,pil fammi PRF DU ACC SBJ ACT,fammineshevetse
3574,rus delpuzo FUT DU GEN SBJ PAS,delpuzorulvunnufsa
916,gar zafo PRS PL DAT IND MID,zafonkalem
16911,kig sigon HAB SG GEN IMP CAU,sigonduruntogdo
23005,zer vegbun HAB PL ACC SBJ PAS,vegbunduronotnafsa
11136,vum pada PRS DU GEN IMP MID,sadanavunlemde
9697,ni lebvi PRS PL GEN SBJ ACT,lebveninse
28488,pef rifortam PRF DU GEN IMP PAS,rifortamnashavunnavdo
6264,si dukotbuv PRS DU NOM IMP MID,dukotbuvavalemde
25894,soz pone PRF PL DAT IND PAS,poneneshenkenef
12419,rug supkur PRS DU NOM SBJ PAS,supkuravanafsa
4019,gaf votu PRS SG ACC SBJ CAU,votottoksa
15456,kut pobboso FUT DU NOM IND ACT,bobbosorulva
17158,fid lake PRS SG ACC IMP CAU,lakettigde
20468,gig zufpe FUT DU NOM SBJ CAU,zufperilvetrikse
18015,ro mori FUT PL ACC IND PAS,moririloniv
20758,le nolli PST DU ACC IMP MID,nollisezvetlamdo
6429,ka bomu PRF DU NOM IMP MID,bomunashavalumdo
18938,vaz tosmagi PRS SG ACC IND PAS,tosmagetnef
22496,vus vifeta PRS SG GEN IMP CAU,vifetuntogdo
2750,te nuro PRF DU GEN IND ACT,nurolashavun
24008,deg rifortam PRS PL ACC IND PAS,rifortamonotnaf
25691,saf votu PST DU DAT IMP PAS,votutogvakanavdo
24358,fiz kumsen HAB SG GEN IND PAS,kumsendirinnef
16450,gis keto HAB SG ACC SBJ MID,ketoturotlemse
23274,mun fosu HAB PL ACC IND MID,fosanduronotlem
20735,to kozata PRF SG NOM IND CAU,kozatanashatkv
598,tep bilu PRS SG DAT IND PAS,bilakanaf
4001,rus temet PST DU NOM IMP PAS,temettegvenivde
10097,kig rifpo FUT PL DAT IMP MID,rifporulonkalemde
19905,ra sazsonu FUT PL DAT IMP ACT,sazsonurulonkado
22043,ror kob HAB SG NOM SBJ ACT,kobdursa
21531,si bitadel PST PL DAT IMP PAS,bitadelsekenkenivde
5672,mar dunsu FUT DU GEN IMP MID,dunsurulvunlemde
6217,pom pegve PST DU ACC IND CAU,pegventegvettig
26447,vum zoli PRF DU GEN IMP PAS,zolenneshevinmevde
17248,le lake FUT SG GEN IND CAU,lakerilinterig
29646,ko koda PRS DU DAT SBJ PAS,kodavakanafsa
15471,taf fariv FUT PL ACC IMP ACT,farivrilenedde
5080,ma vemo PST SG ACC SBJ PAS,vemotokotnafsa
15390,gi buvikzub PST SG DAT SBJ MID,buvikzupsokkalamsa
26351,tep tubeli HAB DU DAT SBJ ACT,tubelitirvekese
27541,pik tefta PRS PL ACC SBJ MID,teftonotlemse
21682,ban dibifov PST PL GEN IND MID,dibifovantokonunlam
11036,taf gena PRS DU DAT IMP ACT,genavakado
11936,bo dongobu PRF DU NOM IMP PAS,dongobunashavanavdo
1446,gis dokpen PST DU DAT IND ACT,dokpentegveke
19947,reg sofigaf PRS PL NOM IMP PAS,sofigafonnavdo
21681,gu ropbumvu FUT PL DAT SBJ ACT,ropbumvurulonkasa
9611,ros zefu HAB SG NOM IMP MID,zefuturlemde
15856,reg ziba FUT PL GEN IMP MID,zibarulonunlemde
12128,kak nimami HAB PL ACC IND ACT,nimamitiret
22627,tep dukotbuv HAB DU NOM IND PAS,dukotbufturvanaf
14379,se temet PRF PL ACC SBJ CAU,temetleshenettifse
7309,reg pada FUT SG NOM SBJ PAS,upadarulnufsa
7034,gid zapadi HAB SG ACC IMP CAU,zapadidirettigde
29791,soz deflup PRS SG ACC IMP CAU,deflupottogdo
2837,ban vupda PRF DU ACC IND ACT,vupdannashavot
21034,fu zeffobu PRF DU ACC IND PAS,zeffobunashavotnaf
3218,fu dopga PST DU DAT IND MID,dopgatogvakalam
11324,di mevti PRF DU ACC SBJ ACT,mevtileshevetse
18166,vo nuneb PRF PL GEN IND CAU,nunebneshenintiv
22906,dip vadso FUT DU NOM SBJ PAS,vadsorulvanufsa
23127,gak nologi PST SG GEN SBJ CAU,nologitekintikse
27348,sa rone PRF SG NOM SBJ PAS,roneneshenefse
4695,gis bargu FUT PL NOM SBJ ACT,bargurulonsa
5241,na fal PST SG GEN IMP ACT,faltokusdo
11545,tep fane PRF DU NOM IND MID,faneneshevelum
26761,kit bargu FUT SG DAT IND CAU,bamgurulkatrug
9950,fid bere PST PL NOM IMP CAU,biritekentigde
7338,ror bini PRS SG GEN SBJ ACT,bininse
23341,pef nutne PST DU GEN SBJ MID,nutnitegvinlamsa
25952,li tepo FUT PL ACC IMP ACT,teporulonoddo
6806,lug kogzi PST DU GEN IMP CAU,kogzetegvintigde
29247,to purimu PST SG GEN SBJ MID,purimutokunlamsa
27147,va nuneb FUT SG DAT IND CAU,nunebrilketrig
4482,nar zapadi HAB DU NOM IMP MID,zapadidirvelimde
10415,gig fumbegba HAB SG DAT IMP MID,fumbegbadurkalemde
18848,gig zabeb PRS PL DAT IMP CAU,zabebenketigde
26344,tel buku PRF DU GEN IND MID,bukunashavunlum
24005,fe fonesel PST SG ACC SBJ ACT,foneselseketse
27045,vud gumedpi HAB DU DAT IMP MID,gumedpidirvekelimde
4483,fu gemiz HAB PL DAT SBJ MID,gemizdirenkelimse
23031,mis mosu HAB PL GEN IMP MID,mematuronunlemde
15225,mo dokpen PRS DU NOM IMP PAS,idokpenemenevde
9180,zu gaturap PRF DU ACC SBJ CAU,gaturapnashavottofsa
25486,na vivida PRF PL ACC SBJ ACT,vividanashonotsa
25171,soz voro PRF DU GEN SBJ ACT,vorotashavunsa
10524,taf lumimbuv PST DU DAT IND MID,lumimbuftogvakalam
27007,zop puzzo PST SG GEN IND CAU,vodetekintig
7234,kak monod PST PL GEN SBJ CAU,monottokonuntoksa
27463,saf gakupgak PRS SG GEN SBJ MID,gakupgakunlemse
4608,kut fegzerig PST DU GEN IMP MID,fegzerektegvinlamdo
18617,mo fisle PRS DU DAT IMP PAS,fislemekenevde
16884,var gogonbul FUT DU NOM IMP ACT,gogonbulrulvado
27567,po diba HAB PL ACC SBJ MID,dibaduronotlemse
19578,to bulte FUT SG DAT SBJ MID,bulterilkelimse
23414,fo mugit PST PL ACC IMP CAU,mugittekenettigde
17430,zop keris PRS DU GEN IND CAU,kerksevintig
9193,re tumon PST DU DAT IMP PAS,tumonsogvakanavdo
24879,tot nipna HAB SG ACC IND CAU,nipnaturottog
21284,fo vomavod PRF DU DAT IMP CAU,vomavodnashavakatovdo
15120,su kutiket PST PL GEN IMP PAS,kutikettekeninnivde
12878,ra pemkusa FUT DU ACC IND MID,bemkusarulvotlem
20526,fiz torvofam PRS SG DAT IMP CAU,torvofamakatogdo
26818,lu dike PRS DU NOM IMP MID,dikevelimde
1074,gid mukfosre PRF PL NOM SBJ CAU,mukfosreneshentifse
22332,gof reve PST DU NOM IMP ACT,revetegvede
13817,mo sufi PRS SG NOM IND CAU,sufetig
28450,na fiz FUT SG GEN IMP PAS,vizrilinnivde
22212,seb bubse PRF PL NOM SBJ PAS,bubseneshennefse
777,dip sitkifge PRF PL GEN IND MID,sitkifgeneshenlim
25282,ma puzzo PST SG ACC IND MID,puzzotokotlam
21822,ror vozo PRS DU GEN IND CAU,vozavuntog
9386,te vadso PRS PL ACC IND PAS,vadspnotnaf
9553,ra monod HAB PL NOM IMP MID,monodduronlemde
21634,zu duz HAB PL NOM SBJ MID,duzduronlemse
22779,pu koda PST DU ACC SBJ CAU,kodatogvottoksa
19836,te supkur PST DU GEN IND MID,supkursogvunlam
12598,pik zagef PRS SG ACC IMP MID,zagefetlimde
6083,su dufla PRS SG ACC IMP CAU,duflottogdo
26733,nar pone PRS PL ACC IMP ACT,ponenedde
11446,vus kovezbe PRS PL GEN SBJ ACT,kovezbeninse
20063,fid dunsu HAB DU GEN IMP ACT,dunsudurvundo
13113,gof pegve PRS PL ACC IMP MID,pegvenetlimde
5890,ved pudpu PRS SG NOM SBJ PAS,pudpanafsa
9379,vaz pipvi PST DU ACC IND CAU,pipvitegvettig
22945,zu dagdi HAB PL NOM IMP ACT,dagdidirende
9187,se rada PRF PL GEN IMP PAS,radalashonunnavdo
10474,deg gidon PRF SG ACC IND CAU,gidonnashottov
9156,soz bomu HAB PL ACC IND ACT,bomudurot
6005,nar guva FUT SG GEN IMP PAS,guvarulunnuvdo
565,be keti FUT DU GEN IMP MID,ketirilvinlimde
5899,pef sizruz HAB PL ACC IND CAU,sizrusturonottog
23020,tel pezvilru FUT DU DAT IND PAS,pezvilrurulvakanuf
13873,ka ponbu FUT SG DAT SBJ PAS,ponburulkanufsa
840,gig favo PST PL DAT SBJ CAU,favotokonkatoksa
3888,pik dizad PST SG ACC IND PAS,dizottokotnav
9834,gid dike PRF DU GEN IND ACT,dikeneshevin
22594,di kob PST SG GEN IMP MID,kopsokunlamdo
7641,vim vovvez PST SG ACC SBJ MID,vovvezenteketlamsa
23227,vi vukun FUT DU DAT SBJ PAS,vukunrulvakanufsa
2666,vi keti PRF SG ACC IMP MID,ketileshetlumdo
29827,be gettoge PRS PL GEN SBJ CAU,gettogenintiise
27903,zop zufnunoz FUT SG DAT IND PAS,zufnunozrulkanuf
12334,ko losif PST PL GEN IMP MID,loseftekeninlamdo
9341,te tit PRS PL ACC IND CAU,titenetig
27388,ve papseg PST SG ACC IMP CAU,popsiksekettigde
4092,gar tido HAB PL GEN SBJ PAS,tidoduronunnafsa
16158,pik posutu PST PL NOM SBJ CAU,posututokontoksa
12671,mar miletut PST DU ACC SBJ PAS,miletuttogvotnafsa
765,ki vefiso FUT PL DAT IND ACT,vefisorulonka
29718,le rartisuv HAB SG DAT IND ACT,rartisuvzurka
11343,lug livob HAB SG GEN SBJ PAS,livobdurunnafsa
20455,taf kuze PST SG DAT IND ACT,kuzetekke
22353,zop nesiv FUT DU GEN IND PAS,nfsivrilvinnif
26261,ka fuzi PST DU GEN SBJ ACT,fuzilegvinse
27462,kit bok HAB PL NOM IMP PAS,bokturonnavdo
4865,va vara PRS DU NOM IND CAU,varavatog
23799,rus baza PRF DU ACC IMP MID,bazanashavotlumdo
2620,vi sulu HAB PL ACC IMP ACT,suluzuroddo
22517,rug vino PRS PL GEN IMP MID,vinonunlemde
6709,re marago FUT SG ACC IMP MID,maragorulotlemde
3026,gaf pobod PRF PL GEN SBJ PAS,pobodnashonunnafsa
17288,se norto FUT DU ACC IND MID,nortorulvotlem
4102,fe puzzo HAB PL GEN IND MID,puzzozuronunlem
17682,ve gettoge HAB SG GEN IND CAU,gettogezirintig
22666,ka bobuf PST PL GEN IMP ACT,bobuftokinde
15831,zop lemu HAB PL NOM IMP ACT,lemuturondo
2022,lam mapukko HAB DU ACC IND PAS,mapukkandurvotmaf
25610,bi zake FUT DU DAT IMP PAS,zakerilvekenivde
18232,kig nomnizid PST DU NOM IMP CAU,nomnizittegvetigde
9385,ban deflup PST PL ACC SBJ CAU,deflupantokonotfoksa
2685,var pori PRS PL ACC IMP CAU,porenetigde
26405,go vasvupud PRS PL ACC IMP PAS,vasvupudonotnavdo
71,fid vap PST SG GEN IND PAS,vaptokunnav
1025,ru vupla PRS PL DAT IND CAU,vuplonkatog
14714,pom tumi PRS PL ACC SBJ CAU,tumenenetikse
12751,mo nizizam PRF SG DAT IND MID,nizizamnashakalum
13908,go vafve FUT SG GEN SBJ MID,vafverilinlimse
1189,deg titan FUT SG DAT IND ACT,titanrulka
24111,vu zuzizu PRS SG ACC IND ACT,zuzizot
11690,bo bulte FUT SG GEN IMP PAS,bulterilinnivde
3499,soz viksa PRF PL ACC IND CAU,viksanashonottov
27089,ni ruptur PRF DU GEN IMP ACT,rupturlashavundo
17051,gof kogzi PRF PL NOM IND MID,kogzineshenlum
12791,som surfivo HAB SG NOM SBJ CAU,surfivandurtoksa
18806,rer gomig PRS PL DAT IMP CAU,gomigenketigde
2709,li fusdeb FUT SG DAT IND MID,fusdebrilkglim
16464,gof mim PRS DU NOM IND MID,mimevelim
4242,sa kutiket FUT DU NOM IND PAS,kutiketrilvenif
1359,zer dizsin PRF SG NOM SBJ PAS,dizsinneshenefse
12931,som nikor FUT DU DAT IMP PAS,nikoranrulvakamuvdo
9840,rog banidda PRF SG NOM SBJ MID,baniddanashalumsa
14106,kit zara PRS SG DAT IMP CAU,zarakatogdo
27946,ros fabu PRS DU NOM IMP CAU,fabavatogdo
17263,zer selasu PRS PL ACC IND CAU,selasonotog
1578,tel kunto HAB PL ACC SBJ ACT,kuntodurotsa
20898,ne fude PRS DU DAT IMP ACT,fudevekede
1509,kig fiz PRS DU NOM IMP CAU,fizevetigde
26127,gi goloven PRF DU GEN SBJ MID,golovenleshevinlumma
20177,ra kuvoma PRF DU GEN SBJ ACT,kuvomanashavunsa
12780,mo vara PST PL ACC IMP PAS,varatokonotnavdo
4112,ros doba HAB SG ACC IMP ACT,dobaturoddo
22538,sa gasup PRF DU DAT SBJ MID,gasuppanashavakalumsa
13942,ki mavifap PRS DU GEN IND PAS,mavifapavunnaf
1845,kut reve FUT SG DAT IMP PAS,leverilkenivde
12243,re zipa HAB DU DAT IND CAU,zipazurvakatog
12399,vu kutviffo PST SG NOM IMP CAU,kutviffotoktogdo
7838,da notzus FUT PL NOM SBJ MID,notzusrulonlemse
6963,taf zebe PRF DU NOM IMP MID,zebeneshevelumdo
13769,pil papseg FUT PL ACC IMP PAS,ipapsegrilonivde
15700,tel selasu PRS SG NOM IMP PAS,selasanavdo
12002,tel fuzi PRS SG DAT SBJ ACT,fuzekese
4332,mun tubeli PRS DU ACC IND PAS,tubelenevetmef
25070,ka libu PRF DU GEN SBJ CAU,libunashavuntofsa
11678,da loda PRS SG NOM IND PAS,ulodanaf
27796,mis muffo PST PL NOM IND PAS,muffotokonnav
3614,zop loda PST DU DAT IMP MID,lodatogvakalamdo
2108,bi miletut HAB PL DAT IND ACT,miletudzuronka
14409,lam gomkuziz HAB DU DAT SBJ CAU,gomkuzizendirveketikse
20686,pil gek PRS SG ACC IMP PAS,igeketnevde
10778,zu pubu PST SG GEN IMP CAU,pubutokuntogdo
7773,ved kat PST SG GEN IND ACT,ktttokun
19786,vud ziba PRS DU GEN IND MID,zibavunlem
24718,zer tibipep FUT DU GEN IND MID,tibipeprilvinlim
12888,som givo HAB PL NOM IND PAS,givanduronmaf
5323,kak faguvu HAB SG GEN IMP MID,faguvuturunlemde
17096,saf mavifap PRF DU NOM IND CAU,mavifappanashavatov
11351,ma baka HAB SG ACC IMP PAS,bakadurotnavdo
4183,kut tefta PST PL GEN IMP PAS,teftatokonunnavdo
28764,ro lepuved FUT SG GEN SBJ PAS,lepuvedrilinnifse
27833,gak tade PRF PL DAT SBJ CAU,tadeneshenketifse
28172,dar rikizu PRS PL GEN SBJ ACT,rikizonunsa
22482,tel zebadu FUT DU GEN SBJ ACT,zebadurulvunsa
636,ros pada PRS DU GEN IND CAU,padavuntog
8983,be pavu HAB PL DAT IND MID,pavuzuronkalem
21737,zef vomavod PST SG ACC SBJ ACT,vomavottokotsa
4512,kig bonezo PST DU GEN IMP CAU,bonezotogvuntogdo
1193,pef gises PRF SG NOM SBJ ACT,gisbsneshese
45,te mudki HAB SG NOM SBJ CAU,gudkizirtikse
26488,mes mim PRF DU DAT SBJ MID,mimmeneshevekelumsa
17360,reg nakmepel HAB DU NOM IND MID,nakmepeldirvelim
21928,tel mudki FUT DU NOM SBJ MID,mudkirilvelimse
13866,ve rolosvi HAB SG DAT IMP MID,rzlosvizirkelimde
6786,dar bilu PRF DU NOM IND PAS,bilunashavanaf
2963,gof rukloto PST SG NOM SBJ CAU,ruklototoktoksa
9776,pom dukotbuv FUT DU GEN IND CAU,dukotbuvanrulvuntarug
24801,no vibmato HAB DU NOM IMP MID,vibmatodurvalemde
4515,ru gemiz PST PL ACC SBJ PAS,gemestekenetnifse
9581,mun gobnosuz PST PL DAT IND PAS,gobnosuzantokonkamav
14267,soz bobuf FUT PL GEN SBJ CAU,bobufrulonuntaruksa
27543,reg sefu PST SG DAT SBJ PAS,sefutokkanafsa
1975,ros purimu PRS PL ACC IND PAS,purimozotnaf
24263,po gaturap FUT SG ACC IMP ACT,gaturapluloddo
22264,rus zurbibbu FUT SG NOM IND PAS,uzurbibburulnuf
12603,rer vefiso HAB SG DAT IND PAS,vefisodurkanaf
18066,tot lumimbuv FUT DU GEN SBJ MID,lumikbuvrulvunlemse
18480,rus kuvoma FUT PL GEN SBJ CAU,kuvomarulonuntaruksa
11906,mis ronnari PRF SG ACC IND CAU,ronnarineshettiv
6889,mar luzfod FUT SG GEN IMP CAU,luzfodruluntarugdo
24457,di kakepu FUT SG ACC SBJ PAS,kakepurulotnufsa
26933,vu forko PRF SG NOM IND MID,forkonashalum
19143,vim libu HAB PL GEN IND MID,libanduronunlem
25472,zu tido FUT PL GEN IMP PAS,didorulonunnuvdo
27510,seb kuze HAB SG GEN IMP ACT,kuzedirinde
14912,vaz nilirdi HAB DU NOM IND CAU,nilirdidirvetig
29613,taf pavu PST SG NOM IND ACT,pavutok
432,mes diku PST PL DAT IMP PAS,dikutokonkanavdo
5167,zer nugtube PRS SG NOM SBJ ACT,nugtubese
28323,di nubnum PRS SG GEN SBJ CAU,nubnumuntoksa
1832,di movme HAB SG DAT SBJ MID,movmezirkelimse
15930,vo kopumor HAB PL NOM SBJ CAU,kopumordurontoksa
25346,be vemo HAB SG NOM SBJ MID,vemozurlemse
29229,tep gomkuziz PST DU DAT IMP CAU,gomkuzistegveketigde
10264,vaz kumro PRF DU NOM IND ACT,kumronashava
37,mo lake HAB PL DAT IMP MID,lakedirenkelimde
14574,zun butuf PRF PL DAT IND PAS,butuffannashonkamaf
28545,dar gises PST SG NOM IMP ACT,gisestegde
26550,zut guma HAB SG NOM IND ACT,gtmatur
27528,gu nologi PST PL NOM IMP PAS,nologitekennifde
4593,da vifutvap PST DU GEN SBJ MID,vifutvaptogvunlamsa
713,gid mafmad PST PL GEN SBJ CAU,mafmaetokonuntoksa
559,ror lisusu HAB SG GEN IND MID,lisusudurunlem
13254,ne movme PRS PL NOM IND MID,movmellim
22247,su rur PRF PL ACC IND CAU,rurnashonottov
2335,fu pone HAB DU NOM SBJ ACT,ponedirvese
13091,rus kurovan FUT SG DAT IND CAU,kurovanrulkatrug
4537,va pikkabog PST DU ACC IND CAU,pikkvboktogvottog
12612,ve vivida PST SG NOM IND MID,vividasoklam
24712,deg fegzerig HAB DU NOM SBJ PAS,fegzerigdirvenefse
6131,dar keris PRF SG DAT IND MID,kerisneshekelum
7002,vaz pipesi HAB DU DAT IND MID,pipesidirvekelim
13092,lu rafufga PST SG GEN IND ACT,rafufgatokun
23717,ve fevive PRS DU GEN IMP MID,feuivevinlimde
10437,pom gumedpi HAB SG GEN SBJ PAS,gogkipendirinmefse
19409,rog koda PST DU GEN SBJ PAS,kodatogvunnafsa
26165,gar lepuved PRS DU DAT IND PAS,lepuvedevekenef
7432,pik zuzol PRS DU ACC SBJ ACT,zuzolavotsa
18964,ved femkogo PRS DU ACC IND MID,femkogavotlem
13017,pil gar PST PL NOM SBJ MID,gortokonlamsa
22949,be muffo FUT SG ACC SBJ MID,mufforulotlemse
13879,sa tibipep PRF DU ACC IMP MID,tibipepneshevetlumdo
3747,ki repnabi FUT PL ACC IMP CAU,repnaiirilenetterigde
11600,mo fisle PRF PL GEN IND PAS,fislenesheninnef
1597,ban nomnizid PST SG DAT IND MID,nomnizidentekkelam
23538,ko nizizam PST SG ACC SBJ ACT,nizizamtokotsa
28405,zef fulli FUT PL NOM IND PAS,fullirilennif
14641,zun nagin PRS DU ACC IMP ACT,naginenevedde
19310,gu ruptur PRS DU NOM IND MID,rupturavalem
14080,ror diseso FUT DU GEN IND MID,disesorulvunlem
9372,mun viksa FUT SG NOM IND PAS,viksanrulmuf
29351,kut likbe FUT PL DAT SBJ ACT,likberilenkese
17472,le pavebne PST DU DAT SBJ MID,pavebnesegvekelamsa
4302,va kebbeni PRS PL GEN IMP CAU,kebbenenintigde
3006,ba dufla PRS SG DAT IND PAS,doflakanaf
28052,ro gitan PST PL ACC SBJ ACT,gitantokonotsa
13285,li vefiso PST DU DAT SBJ MID,vefisosogvakalamsa
28656,sod vamtot PRF SG DAT IND ACT,vamtotnashaka
23946,mis pufoz HAB PL GEN SBJ CAU,pufosturonuntoksa
17009,pu vukvobo PRS DU NOM IND MID,vukvobavalem
7523,saf letus PRS SG ACC IMP PAS,letusotnavdo
5830,zu fafe PST PL DAT IMP PAS,fafetekenkenivde
28986,ka kuze PST PL GEN IMP MID,kazitekeninlamdo
28154,va fuziz PRF SG DAT IND CAU,fuziznesheketiv
18125,tel fivbo HAB PL NOM IMP PAS,fivboduronnavdo
1559,mis dorpokto PRS DU NOM IND PAS,dorpoktavanaf
13313,go ropbumvu PRF PL ACC IMP ACT,ropbumvunashonoddo
13528,pom kuzrorpi PST SG GEN IND PAS,kuzrorpentekinmiv
16310,su fude FUT PL NOM IMP ACT,fuderilende
19240,dar posim HAB PL ACC SBJ PAS,posimdirenetnefse
23016,pik vovvez HAB DU ACC SBJ CAU,vovvestirvettikse
2107,vus desoda PRF DU NOM SBJ CAU,desodanashavatofsa
26990,taf vibmato PST PL DAT IMP PAS,vibmatotokonkanavdo
26972,ve bomu PRS DU NOM SBJ MID,bomavalemse
11878,zun movme FUT DU ACC SBJ CAU,movmenrilvetterikse
29616,pu miletut FUT SG NOM IMP CAU,miletutrultarugdo
10447,mo letavir HAB PL DAT IMP MID,letavirdirenkelimde
