user_id,uf_1,uf_2,uf_3,uf_4,uf_5,uf_6,uf_7,uf_8
1047,CAT_03,CAT_16,CAT_19,PT_V,PT_Y,-0.145,1.527,-0.617
1048,CAT_01,CAT_02,CAT_17,PT_W,PT_W,1.024,0.626,0.421
1049,CAT_16,CAT_02,CAT_03,PT_Z,PT_X,3.983,0.379,-2.812
1050,CAT_16,CAT_10,CAT_04,PT_Z,PT_Y,-2.304,-2.375,0.548
1051,CAT_08,CAT_09,CAT_14,PT_W,PT_Y,-1.803,0.922,-0.941
1052,CAT_15,CAT_18,CAT_19,PT_Z,PT_Z,-0.618,-0.814,0.469
1054,CAT_07,CAT_08,CAT_01,PT_V,PT_Y,-1.4,-1.062,0.104
1055,CAT_19,CAT_03,CAT_08,PT_Z,PT_W,0.992,-0.856,1.385
1056,CAT_00,CAT_02,CAT_19,PT_Z,PT_Y,-2.19,1.548,0.377
1057,CAT_19,CAT_09,CAT_12,PT_Z,PT_Z,0.169,0.293,0.319
1058,CAT_10,CAT_15,CAT_04,PT_W,PT_V,2.408,0.454,-0.026
1059,CAT_13,CAT_15,CAT_01,PT_Z,PT_V,1.876,1.492,-0.183
1061,CAT_15,CAT_12,CAT_10,PT_W,PT_Y,-0.72,1.1,0.946
1062,CAT_08,CAT_12,CAT_14,PT_W,PT_X,0.637,0.444,-0.036
1063,CAT_16,CAT_08,CAT_01,PT_W,PT_X,-1.01,-0.603,0.575
1065,CAT_09,CAT_16,CAT_07,PT_V,PT_X,0.543,1.934,-1.199
1067,CAT_04,CAT_00,CAT_18,PT_V,PT_V,0.044,0.05,0.603
1068,CAT_19,CAT_11,CAT_02,PT_V,PT_Y,0.678,-0.274,-0.853
1069,CAT_00,CAT_10,CAT_09,PT_Z,PT_X,-0.7,-0.469,-1.856
1070,CAT_06,CAT_07,CAT_19,PT_V,PT_Y,-0.437,-2.305,0.191
1071,CAT_10,CAT_17,CAT_04,PT_Z,PT_W,-1.893,-0.617,-0.143
1072,CAT_17,CAT_06,CAT_10,PT_Z,PT_Y,1.053,0.045,-1.601
1073,CAT_19,CAT_13,CAT_02,PT_Z,PT_W,1.427,0.535,-0.569
1074,CAT_01,CAT_08,CAT_17,PT_W,PT_V,0.629,-0.875,0.553
1075,CAT_14,CAT_09,CAT_12,PT_Z,PT_Y,-1.775,-1.603,0.263
1076,CAT_17,CAT_11,CAT_02,PT_W,PT_Y,-0.613,0.71,0.818
1078,CAT_11,CAT_19,CAT_00,PT_V,PT_X,1.201,-1.404,1.2
1079,CAT_07,CAT_08,CAT_11,PT_W,PT_W,1.28,0.941,0.064
1080,CAT_09,CAT_10,CAT_16,PT_V,PT_X,-0.129,0.988,-0.449
1081,CAT_11,CAT_05,CAT_08,PT_V,PT_V,-0.617,0.109,1.422
1082,CAT_19,CAT_13,CAT_04,PT_V,PT_Y,-0.827,1.448,-1.357
1083,CAT_09,CAT_01,CAT_18,PT_Z,PT_V,-0.613,-0.962,-0.446
1085,CAT_02,CAT_05,CAT_06,PT_V,PT_V,0.02,1.336,1.491
1086,CAT_13,CAT_15,CAT_04,PT_Z,PT_X,-0.529,0.018,0.746
1087,CAT_16,CAT_03,CAT_14,PT_W,PT_W,-1.16,-1.404,-1.781
1088,CAT_11,CAT_12,CAT_10,PT_Z,PT_V,-1.825,0.558,-0.028
1089,CAT_15,CAT_09,CAT_10,PT_Z,PT_X,1.602,3.122,0.301
1091,CAT_14,CAT_09,CAT_02,PT_Z,PT_W,-0.295,-1.126,-1.14
1093,CAT_07,CAT_09,CAT_19,PT_Z,PT_Z,-0.9,-0.172,0.057
1094,CAT_12,CAT_05,CAT_03,PT_Z,PT_V,1.011,0.093,-0.147
1095,CAT_14,CAT_19,CAT_04,PT_V,PT_X,-1.258,-0.632,1.127
1096,CAT_01,CAT_09,CAT_19,PT_W,PT_W,-2.265,-0.436,-2.215
1097,CAT_18,CAT_03,CAT_00,PT_W,PT_X,-1.083,-0.173,1.319
1098,CAT_00,CAT_07,CAT_10,PT_V,PT_X,-0.327,1.522,-0.121
1099,CAT_02,CAT_04,CAT_00,PT_W,PT_W,-0.385,1.468,-0.28
1100,CAT_01,CAT_04,CAT_12,PT_W,PT_V,-0.789,0.215,1.007
1101,CAT_16,CAT_15,CAT_02,PT_W,PT_V,0.512,0.293,-0.26
1102,CAT_10,CAT_12,CAT_13,PT_V,PT_X,-0.35,-1.35,2.647
1104,CAT_01,CAT_16,CAT_11,PT_Z,PT_V,-0.568,0.302,0.395
1105,CAT_06,CAT_15,CAT_12,PT_V,PT_V,1.25,0.261,0.445
1106,CAT_06,CAT_00,CAT_04,PT_Z,PT_W,-0.997,-0.201,-1.102
1107,CAT_06,CAT_19,CAT_07,PT_V,PT_Y,0.367,-0.657,0.769
1108,CAT_04,CAT_01,CAT_18,PT_V,PT_V,-1.27,0.411,-2.387
1109,CAT_06,CAT_08,CAT_19,PT_W,PT_Y,2.248,0.524,-0.857
1110,CAT_18,CAT_05,CAT_12,PT_V,PT_V,2.287,0.979,-0.569
1111,CAT_18,CAT_04,CAT_10,PT_Z,PT_X,-1.795,0.908,1.867
1112,CAT_10,CAT_17,CAT_16,PT_V,PT_V,0.633,0.579,-1.495
1113,CAT_17,CAT_03,CAT_02,PT_Z,PT_V,0.62,-0.135,0.903
1114,CAT_04,CAT_00,CAT_18,PT_V,PT_Y,-1.752,-0.146,-0.231
1115,CAT_10,CAT_13,CAT_14,PT_V,PT_Y,0.467,-2.46,-0.689
1116,CAT_00,CAT_12,CAT_16,PT_Z,PT_X,-0.269,-0.972,-0.231
1117,CAT_11,CAT_10,CAT_03,PT_W,PT_X,-0.655,1.031,-1.014
1118,CAT_00,CAT_17,CAT_12,PT_W,PT_Y,1.669,-1.675,-0.993
1119,CAT_11,CAT_09,CAT_18,PT_Z,PT_Y,0.878,-3.129,1.273
1120,CAT_06,CAT_07,CAT_03,PT_W,PT_Y,0.933,0.26,-1.191
1121,CAT_13,CAT_00,CAT_18,PT_W,PT_Y,0.075,-1.655,-1.193
1122,CAT_01,CAT_03,CAT_17,PT_W,PT_Y,1.032,-2.039,-0.288
1123,CAT_03,CAT_08,CAT_00,PT_W,PT_X,0.629,-0.636,-0.495
1124,CAT_15,CAT_00,CAT_04,PT_W,PT_Y,1.196,0.374,0.321
1125,CAT_18,CAT_02,CAT_07,PT_Z,PT_W,1.412,0.798,1.19
1126,CAT_00,CAT_06,CAT_17,PT_V,PT_V,1.038,1.22,-0.949
1127,CAT_12,CAT_06,CAT_00,PT_V,PT_Y,0.599,0.559,0.356
1128,CAT_16,CAT_12,CAT_00,PT_V,PT_V,-0.413,0.001,-0.863
1129,CAT_06,CAT_10,CAT_05,PT_V,PT_Y,0.222,0.868,-1.603
1130,CAT_04,CAT_15,CAT_19,PT_Z,PT_Z,-0.696,1.266,-1.052
1131,CAT_16,CAT_02,CAT_19,PT_V,PT_V,1.067,0.507,0.14
1132,CAT_07,CAT_11,CAT_03,PT_Z,PT_X,0.287,0.902,0.255
1133,CAT_11,CAT_16,CAT_10,PT_W,PT_W,-1.483,-0.195,-0.017
1135,CAT_17,CAT_09,CAT_00,PT_V,PT_Y,-0.809,-0.372,-1.487
1136,CAT_05,CAT_18,CAT_10,PT_V,PT_Y,0.833,0.361,1.345
1137,CAT_06,CAT_08,CAT_05,PT_V,PT_V,-2.248,-0.783,-1.47
1138,CAT_15,CAT_16,CAT_04,PT_W,PT_W,0.838,-0.88,-0.658
1139,CAT_15,CAT_06,CAT_07,PT_V,PT_V,-0.511,0.262,-1.255
1140,CAT_11,CAT_07,CAT_18,PT_W,PT_Y,0.563,0.695,-1.868
1141,CAT_11,CAT_02,CAT_10,PT_Z,PT_Y,1.275,0.281,-0.259
1142,CAT_18,CAT_12,CAT_02,PT_V,PT_V,-0.154,-0.945,-0.934
1144,CAT_13,CAT_12,CAT_06,PT_V,PT_Y,1.129,1.755,1.175
1145,CAT_01,CAT_17,CAT_00,PT_Z,PT_V,-1.112,1.393,-1.468
1146,CAT_08,CAT_15,CAT_19,PT_W,PT_V,-0.315,-1.838,-2.448
1147,CAT_09,CAT_04,CAT_07,PT_Z,PT_X,-1.55,-0.621,-0.914
1148,CAT_08,CAT_13,CAT_05,PT_W,PT_V,-1.324,0.507,0.524
1149,CAT_19,CAT_02,CAT_05,PT_Z,PT_X,0.207,-0.838,-0.585
1150,CAT_09,CAT_15,CAT_19,PT_W,PT_X,-0.625,0.5,0.705
1151,CAT_10,CAT_15,CAT_09,PT_W,PT_Y,2.044,0.697,0.704
1152,CAT_17,CAT_19,CAT_18,PT_W,PT_X,0.304,0.549,0.944
1153,CAT_01,CAT_17,CAT_06,PT_V,PT_Y,0.123,0.882,0.472
1154,CAT_09,CAT_14,CAT_03,PT_V,PT_V,0.943,-0.661,0.347
1155,CAT_03,CAT_16,CAT_10,PT_W,PT_X,0.232,-0.458,-1.675
1156,CAT_08,CAT_19,CAT_17,PT_V,PT_X,0.005,0.158,0.751
1157,CAT_04,CAT_07,CAT_18,PT_V,PT_X,-0.394,0.677,1.283
1158,CAT_04,CAT_06,CAT_01,PT_W,PT_V,-0.734,0.515,-0.791
1159,CAT_04,CAT_05,CAT_00,PT_W,PT_W,-0.656,1.351,-0.682
1161,CAT_13,CAT_06,CAT_10,PT_W,PT_X,-0.331,0.695,0.933
1162,CAT_02,CAT_19,CAT_07,PT_Z,PT_Z,2.118,-0.597,0.319
1164,CAT_18,CAT_13,CAT_06,PT_V,PT_Y,-1.271,-0.05,0.229
1166,CAT_19,CAT_17,CAT_06,PT_Z,PT_V,-0.614,0.805,-0.376
1168,CAT_07,CAT_02,CAT_11,PT_V,PT_Y,0.128,-0.916,0.076
1169,CAT_15,CAT_00,CAT_12,PT_W,PT_Y,0.942,0.067,-0.598
1170,CAT_08,CAT_15,CAT_13,PT_W,PT_W,-0.464,2.602,-0.54
1171,CAT_19,CAT_08,CAT_15,PT_Z,PT_X,1.794,0.898,-0.245
1173,CAT_05,CAT_16,CAT_12,PT_Z,PT_Z,-0.628,0.188,0.366
1174,CAT_10,CAT_14,CAT_12,PT_W,PT_V,-0.551,0.047,-0.862
1176,CAT_09,CAT_13,CAT_02,PT_Z,PT_W,0.094,0.289,-0.951
1177,CAT_00,CAT_18,CAT_17,PT_W,PT_X,-1.749,1.653,1.384
1178,CAT_18,CAT_04,CAT_11,PT_Z,PT_X,-0.258,-1.525,0.02
1179,CAT_12,CAT_07,CAT_17,PT_V,PT_X,-0.018,-0.025,-1.276
1180,CAT_01,CAT_19,CAT_05,PT_W,PT_W,-0.085,0.669,1.688
1181,CAT_11,CAT_02,CAT_13,PT_W,PT_X,1.426,2.04,1.482
1182,CAT_12,CAT_18,CAT_02,PT_W,PT_V,-2.466,1.723,-1.021
1183,CAT_12,CAT_17,CAT_08,PT_Z,PT_X,-2.142,1.013,0.176
1184,CAT_06,CAT_08,CAT_16,PT_W,PT_W,-0.427,-0.929,1.348
1185,CAT_17,CAT_12,CAT_14,PT_Z,PT_Y,-2.413,-0.947,-0.101
1186,CAT_13,CAT_02,CAT_09,PT_V,PT_X,0.211,0.154,-1.477
1187,CAT_05,CAT_07,CAT_00,PT_W,PT_X,-0.571,0.347,-0.019
1189,CAT_09,CAT_12,CAT_04,PT_Z,PT_Y,1.659,-0.371,-0.863
1190,CAT_03,CAT_14,CAT_09,PT_V,PT_V,0.132,0.955,0.482
1191,CAT_15,CAT_02,CAT_14,PT_V,PT_X,-0.148,-2.356,0.215
1192,CAT_12,CAT_15,CAT_13,PT_Z,PT_V,2.427,2.358,-0.175
1193,CAT_18,CAT_09,CAT_05,PT_V,PT_Y,-2.078,-0.974,-0.283
1194,CAT_19,CAT_09,CAT_10,PT_V,PT_X,-0.806,1.67,-0.691
1195,CAT_05,CAT_07,CAT_14,PT_V,PT_X,0.693,0.277,0.239
1196,CAT_15,CAT_14,CAT_07,PT_W,PT_W,0.539,-0.164,0.738
1197,CAT_17,CAT_12,CAT_08,PT_W,PT_W,-1.161,0.745,-0.139
1199,CAT_19,CAT_15,CAT_01,PT_W,PT_X,0.59,1.421,-0.987
1201,CAT_11,CAT_13,CAT_05,PT_V,PT_X,1.506,-2.15,-1.831
1202,CAT_01,CAT_02,CAT_10,PT_Z,PT_Z,1.431,-2.917,0.938
1203,CAT_07,CAT_01,CAT_14,PT_W,PT_W,1.388,-1.188,2.161
1204,CAT_00,CAT_07,CAT_09,PT_W,PT_X,-0.354,-0.903,0.198
1205,CAT_12,CAT_13,CAT_11,PT_W,PT_X,0.417,-2.005,1.774
1206,CAT_05,CAT_09,CAT_04,PT_V,PT_V,2.376,-0.279,0.873
1207,CAT_15,CAT_12,CAT_08,PT_W,PT_Y,-1.354,-0.385,-1.01
1208,CAT_15,CAT_16,CAT_14,PT_Z,PT_V,0.914,-1.663,-0.03
1209,CAT_01,CAT_12,CAT_10,PT_W,PT_Y,1.49,1.475,1.147
1210,CAT_03,CAT_10,CAT_08,PT_W,PT_V,0.535,0.065,0.752
1211,CAT_18,CAT_09,CAT_03,PT_V,PT_Y,1.148,0.37,-0.013
1212,CAT_02,CAT_13,CAT_00,PT_V,PT_X,0.173,1.744,1.364
1213,CAT_02,CAT_08,CAT_01,PT_Z,PT_Y,-0.896,0.158,-1.575
1214,CAT_12,CAT_17,CAT_00,PT_W,PT_W,-1.052,-0.872,0.271
1215,CAT_07,CAT_04,CAT_15,PT_Z,PT_Z,-1.44,-1.646,0.775
1216,CAT_05,CAT_17,CAT_12,PT_W,PT_V,-0.668,-1.173,-0.483
1217,CAT_05,CAT_14,CAT_16,PT_V,PT_V,1.65,0.841,-0.312
1218,CAT_00,CAT_04,CAT_10,PT_V,PT_V,-0.292,-0.193,-0.544
1219,CAT_10,CAT_09,CAT_15,PT_Z,PT_Z,0.329,-1.243,0.869
1220,CAT_17,CAT_05,CAT_08,PT_V,PT_X,2.76,1.014,1.778
1221,CAT_14,CAT_04,CAT_01,PT_W,PT_W,0.975,0.874,-1.677
1222,CAT_10,CAT_16,CAT_08,PT_Z,PT_W,-0.961,1.106,1.982
1223,CAT_07,CAT_19,CAT_00,PT_W,PT_Y,-0.112,-0.002,0.623
1224,CAT_05,CAT_15,CAT_06,PT_Z,PT_V,1.25,-0.596,-0.486
1225,CAT_18,CAT_04,CAT_02,PT_W,PT_Y,1.486,-1.32,1.014
1226,CAT_08,CAT_14,CAT_00,PT_V,PT_Y,1.129,0.193,2.329
1227,CAT_19,CAT_10,CAT_05,PT_V,PT_X,0.495,-1.655,-0.162
1228,CAT_18,CAT_04,CAT_09,PT_Z,PT_V,-0.143,0.816,1.229
1229,CAT_14,CAT_02,CAT_07,PT_W,PT_Y,-0.762,-0.698,0.608
1231,CAT_05,CAT_01,CAT_17,PT_Z,PT_V,0.726,-0.371,1.0
1232,CAT_14,CAT_03,CAT_08,PT_V,PT_Y,-1.056,-0.445,-0.018
1233,CAT_06,CAT_18,CAT_16,PT_V,PT_Y,-1.477,-1.083,-0.641
1234,CAT_00,CAT_06,CAT_09,PT_Z,PT_Y,0.087,0.126,-1.813
1235,CAT_14,CAT_09,CAT_01,PT_W,PT_V,-0.839,1.124,-0.644
1236,CAT_07,CAT_01,CAT_05,PT_Z,PT_Z,-0.754,1.819,0.435
1238,CAT_19,CAT_04,CAT_14,PT_Z,PT_W,-0.857,0.372,1.312
1239,CAT_16,CAT_03,CAT_02,PT_Z,PT_V,1.391,1.063,0.149
1240,CAT_13,CAT_10,CAT_02,PT_V,PT_Y,0.932,-1.23,-0.264
1241,CAT_07,CAT_05,CAT_01,PT_W,PT_Y,-0.262,1.087,-0.499
1242,CAT_15,CAT_13,CAT_12,PT_Z,PT_V,-1.621,0.129,-0.554
1243,CAT_01,CAT_14,CAT_06,PT_W,PT_Y,-0.143,-1.582,1.927
1245,CAT_05,CAT_13,CAT_14,PT_W,PT_V,0.919,-0.069,0.687
1246,CAT_02,CAT_00,CAT_18,PT_W,PT_V,0.88,1.142,0.525
1247,CAT_04,CAT_16,CAT_17,PT_V,PT_Y,-1.425,0.133,-0.257
1248,CAT_05,CAT_07,CAT_09,PT_W,PT_X,1.608,0.099,-1.286
1249,CAT_00,CAT_19,CAT_15,PT_W,PT_W,-1.001,-1.823,-1.216
1250,CAT_08,CAT_09,CAT_16,PT_W,PT_Y,2.192,-2.235,0.831
1251,CAT_15,CAT_12,CAT_13,PT_V,PT_V,1.034,0.038,0.951
1252,CAT_11,CAT_18,CAT_10,PT_V,PT_X,-0.34,-0.535,1.024
1253,CAT_17,CAT_02,CAT_08,PT_W,PT_W,0.184,0.626,-1.127
1254,CAT_18,CAT_15,CAT_05,PT_V,PT_Y,-0.007,-0.295,-0.352
1255,CAT_15,CAT_03,CAT_08,PT_W,PT_Y,0.647,-1.301,-0.507
1257,CAT_02,CAT_15,CAT_18,PT_W,PT_X,0.599,-0.413,-0.576
1258,CAT_09,CAT_11,CAT_08,PT_Z,PT_Z,-0.581,0.041,-1.175
1259,CAT_17,CAT_13,CAT_09,PT_V,PT_V,-0.769,-0.405,1.797
1260,CAT_19,CAT_15,CAT_13,PT_Z,PT_W,0.985,-0.224,-0.798
1263,CAT_14,CAT_18,CAT_09,PT_V,PT_V,1.257,-2.298,-1.108
1264,CAT_19,CAT_18,CAT_03,PT_W,PT_V,1.128,0.164,0.514
1265,CAT_01,CAT_05,CAT_17,PT_Z,PT_W,0.902,0.752,-0.082
1266,CAT_04,CAT_19,CAT_08,PT_V,PT_Y,-0.604,-0.418,-1.361
1267,CAT_03,CAT_05,CAT_11,PT_W,PT_Y,1.662,0.221,-0.44
1268,CAT_02,CAT_10,CAT_12,PT_V,PT_V,-0.565,-0.598,1.937
1269,CAT_04,CAT_02,CAT_12,PT_W,PT_W,0.315,0.114,3.105
1270,CAT_16,CAT_19,CAT_11,PT_W,PT_X,-0.194,0.537,-0.577
1271,CAT_16,CAT_11,CAT_15,PT_W,PT_W,-0.726,-0.059,-0.19
1272,CAT_02,CAT_06,CAT_13,PT_V,PT_V,-1.832,1.966,0.401
1274,CAT_13,CAT_12,CAT_15,PT_W,PT_V,-1.374,0.788,0.173
1275,CAT_17,CAT_05,CAT_09,PT_V,PT_X,0.747,-2.063,0.69
1277,CAT_05,CAT_08,CAT_14,PT_V,PT_V,1.101,-1.224,1.431
1278,CAT_15,CAT_01,CAT_10,PT_V,PT_V,-0.426,-0.359,-2.231
1279,CAT_01,CAT_11,CAT_15,PT_Z,PT_V,-2.335,-0.186,-0.453
1280,CAT_02,CAT_04,CAT_16,PT_Z,PT_X,1.434,-1.467,-2.184
1281,CAT_14,CAT_08,CAT_16,PT_V,PT_V,-0.901,0.791,2.479
1282,CAT_10,CAT_05,CAT_07,PT_W,PT_W,0.056,-0.236,-0.255
1283,CAT_01,CAT_08,CAT_06,PT_Z,PT_Y,-0.236,0.354,-0.467
1284,CAT_01,CAT_05,CAT_14,PT_Z,PT_Y,-0.261,-0.43,-0.495
1285,CAT_15,CAT_09,CAT_02,PT_W,PT_W,-1.655,0.754,-2.37
1286,CAT_12,CAT_17,CAT_01,PT_V,PT_V,-2.045,0.664,1.952
1287,CAT_00,CAT_16,CAT_13,PT_V,PT_X,0.152,0.036,-0.902
1288,CAT_17,CAT_01,CAT_07,PT_W,PT_W,-0.349,-1.64,-0.035
1289,CAT_06,CAT_02,CAT_10,PT_W,PT_W,-0.388,-0.703,1.064
1291,CAT_11,CAT_18,CAT_00,PT_Z,PT_W,-1.731,-1.23,-0.201
1292,CAT_16,CAT_11,CAT_01,PT_V,PT_Y,-0.718,1.606,-0.752
1293,CAT_08,CAT_19,CAT_07,PT_V,PT_X,-0.723,1.001,0.878
1294,CAT_13,CAT_18,CAT_06,PT_Z,PT_W,-0.504,-0.397,0.486
1295,CAT_09,CAT_01,CAT_13,PT_W,PT_V,-0.267,1.373,-0.974
1297,CAT_02,CAT_14,CAT_01,PT_W,PT_W,-2.338,-0.282,0.04
1298,CAT_06,CAT_19,CAT_10,PT_Z,PT_W,-0.451,1.912,0.856
1299,CAT_16,CAT_02,CAT_08,PT_V,PT_X,-1.285,1.332,-0.588
1300,CAT_09,CAT_06,CAT_10,PT_W,PT_W,-0.293,0.39,-0.505
1301,CAT_12,CAT_01,CAT_11,PT_Z,PT_Z,1.404,-1.244,-0.061
1302,CAT_06,CAT_18,CAT_14,PT_V,PT_X,0.59,-0.726,0.072
1303,CAT_01,CAT_18,CAT_12,PT_W,PT_W,-1.014,0.658,-1.37
1304,CAT_04,CAT_07,CAT_09,PT_W,PT_W,0.158,1.193,0.244
1305,CAT_17,CAT_12,CAT_00,PT_W,PT_W,-1.846,0.219,-0.336
1306,CAT_04,CAT_02,CAT_10,PT_Z,PT_X,-1.175,-1.641,-0.39
1307,CAT_15,CAT_17,CAT_08,PT_V,PT_V,-0.201,-1.348,-0.765
1308,CAT_08,CAT_03,CAT_18,PT_W,PT_Y,-0.257,1.11,-1.005
1310,CAT_19,CAT_08,CAT_17,PT_Z,PT_Y,2.067,0.528,-1.11
1313,CAT_09,CAT_02,CAT_17,PT_V,PT_Y,-0.138,0.28,-0.028
1314,CAT_07,CAT_05,CAT_14,PT_Z,PT_Y,1.169,-2.881,-0.325
1315,CAT_09,CAT_02,CAT_15,PT_V,PT_Y,-0.047,0.378,0.8
1316,CAT_19,CAT_16,CAT_07,PT_W,PT_Y,-0.081,-2.186,-0.45
1317,CAT_11,CAT_13,CAT_15,PT_Z,PT_Y,0.934,1.034,0.382
1318,CAT_07,CAT_08,CAT_18,PT_Z,PT_W,0.566,1.035,-0.075
1319,CAT_05,CAT_15,CAT_13,PT_W,PT_V,0.158,0.301,-1.218
1321,CAT_00,CAT_13,CAT_02,PT_Z,PT_V,-0.144,1.431,0.428
1323,CAT_07,CAT_04,CAT_05,PT_V,PT_Y,-0.786,1.395,-2.077
1324,CAT_11,CAT_19,CAT_10,PT_V,PT_V,-0.846,0.098,-1.055
1325,CAT_12,CAT_09,CAT_19,PT_V,PT_V,0.258,0.419,0.778
1327,CAT_18,CAT_01,CAT_03,PT_Z,PT_Z,0.194,-0.648,-0.689
1328,CAT_02,CAT_00,CAT_09,PT_Z,PT_X,-0.523,0.986,2.741
1329,CAT_05,CAT_12,CAT_02,PT_W,PT_Y,-0.216,-0.537,-1.715
1330,CAT_11,CAT_04,CAT_12,PT_Z,PT_X,-0.028,0.911,0.625
1331,CAT_08,CAT_10,CAT_04,PT_V,PT_Y,-1.42,0.414,-1.262
1332,CAT_07,CAT_05,CAT_04,PT_Z,PT_X,-0.03,0.594,-0.849
1334,CAT_03,CAT_01,CAT_06,PT_W,PT_X,1.054,1.669,-1.191
1335,CAT_12,CAT_08,CAT_10,PT_V,PT_Y,-0.984,1.073,-0.993
1336,CAT_11,CAT_07,CAT_10,PT_Z,PT_W,0.596,-0.332,-2.57
1337,CAT_00,CAT_07,CAT_12,PT_W,PT_W,0.149,0.171,0.229
1338,CAT_06,CAT_10,CAT_11,PT_W,PT_V,0.181,-0.127,1.213
1340,CAT_08,CAT_10,CAT_13,PT_Z,PT_Y,-0.498,0.394,-0.107
1341,CAT_17,CAT_04,CAT_14,PT_V,PT_X,-1.931,-0.56,-0.215
1342,CAT_10,CAT_17,CAT_02,PT_V,PT_X,-1.473,1.95,-0.62
1343,CAT_04,CAT_09,CAT_16,PT_W,PT_Y,-0.118,-3.254,-0.247
1344,CAT_03,CAT_01,CAT_13,PT_W,PT_X,0.533,0.178,-0.377
1346,CAT_02,CAT_03,CAT_18,PT_V,PT_X,0.007,0.988,0.221
1347,CAT_03,CAT_07,CAT_09,PT_Z,PT_W,-0.846,-0.971,-1.546
1348,CAT_00,CAT_10,CAT_19,PT_W,PT_X,0.22,-1.303,0.351
1349,CAT_07,CAT_14,CAT_16,PT_Z,PT_W,0.86,0.438,0.395
1350,CAT_13,CAT_16,CAT_18,PT_V,PT_Y,0.006,0.138,1.858
1351,CAT_07,CAT_15,CAT_00,PT_V,PT_Y,0.534,-0.062,-1.898
1352,CAT_14,CAT_01,CAT_17,PT_Z,PT_V,-0.091,-0.02,-0.179
1353,CAT_02,CAT_08,CAT_15,PT_V,PT_Y,0.052,0.512,0.216
1354,CAT_03,CAT_19,CAT_02,PT_W,PT_Y,1.5,0.501,-0.976
1355,CAT_17,CAT_02,CAT_11,PT_V,PT_X,0.826,-0.486,0.399
1356,CAT_07,CAT_01,CAT_06,PT_V,PT_V,-0.355,-2.477,-0.195
1357,CAT_06,CAT_01,CAT_18,PT_Z,PT_V,1.261,-1.488,2.431
1358,CAT_11,CAT_09,CAT_01,PT_V,PT_Y,0.505,-0.65,-1.939
1359,CAT_11,CAT_00,CAT_13,PT_V,PT_V,0.77,0.512,-3.408
1360,CAT_03,CAT_07,CAT_00,PT_Z,PT_W,-0.334,0.59,-1.842
1361,CAT_10,CAT_11,CAT_13,PT_W,PT_V,0.432,-0.256,0.28
1362,CAT_08,CAT_17,CAT_18,PT_V,PT_X,0.364,-0.551,0.429
1363,CAT_02,CAT_12,CAT_08,PT_V,PT_V,-0.207,-1.169,-1.46
1364,CAT_09,CAT_18,CAT_04,PT_W,PT_X,-1.457,-2.244,0.693
1365,CAT_08,CAT_17,CAT_11,PT_V,PT_X,0.388,-0.816,2.458
1366,CAT_19,CAT_08,CAT_15,PT_V,PT_V,2.275,-0.824,0.872
1368,CAT_16,CAT_09,CAT_07,PT_V,PT_X,-1.559,-0.542,-0.453
1369,CAT_09,CAT_14,CAT_16,PT_Z,PT_Z,1.042,-0.756,-1.832
1370,CAT_01,CAT_06,CAT_07,PT_V,PT_X,-0.852,0.055,2.937
1371,CAT_13,CAT_19,CAT_01,PT_V,PT_Y,0.981,0.965,-0.663
1372,CAT_07,CAT_19,CAT_03,PT_Z,PT_V,-1.219,-1.291,-0.29
1373,CAT_01,CAT_04,CAT_00,PT_W,PT_V,1.338,0.787,1.34
1374,CAT_06,CAT_13,CAT_14,PT_V,PT_Y,-0.52,0.923,0.378
1375,CAT_18,CAT_07,CAT_13,PT_Z,PT_X,-0.694,0.147,-0.33
1376,CAT_08,CAT_07,CAT_18,PT_W,PT_W,-1.167,-1.565,-1.809
1377,CAT_01,CAT_02,CAT_06,PT_V,PT_Y,-0.528,-0.004,0.002
1378,CAT_01,CAT_08,CAT_07,PT_Z,PT_V,1.847,-2.052,2.072
1379,CAT_18,CAT_17,CAT_08,PT_W,PT_V,0.411,1.222,-1.335
1380,CAT_02,CAT_19,CAT_06,PT_V,PT_V,0.482,-0.104,1.075
1381,CAT_06,CAT_02,CAT_15,PT_W,PT_W,-1.349,-0.738,-1.676
1382,CAT_18,CAT_01,CAT_11,PT_V,PT_X,-0.948,1.574,0.385
1383,CAT_03,CAT_17,CAT_02,PT_Z,PT_X,1.122,-1.937,-0.113
1384,CAT_18,CAT_17,CAT_02,PT_V,PT_X,-0.592,-1.42,-1.566
1386,CAT_17,CAT_06,CAT_16,PT_V,PT_X,-0.554,-1.612,0.771
1387,CAT_00,CAT_16,CAT_08,PT_W,PT_W,-0.905,1.37,-0.723
1388,CAT_15,CAT_03,CAT_10,PT_V,PT_V,2.234,-0.541,1.804
1389,CAT_03,CAT_08,CAT_18,PT_W,PT_Y,1.463,-1.697,1.972
1390,CAT_18,CAT_08,CAT_00,PT_W,PT_X,-0.389,-1.438,-0.052
1391,CAT_12,CAT_01,CAT_05,PT_V,PT_Y,-1.44,0.322,-1.53
1392,CAT_14,CAT_02,CAT_04,PT_W,PT_Y,-0.914,-1.656,-0.003
1393,CAT_19,CAT_17,CAT_04,PT_V,PT_Y,-0.53,-1.06,0.652
1394,CAT_14,CAT_13,CAT_10,PT_W,PT_X,-0.867,1.641,0.881
1395,CAT_14,CAT_05,CAT_03,PT_Z,PT_W,0.549,-1.503,-0.259
1396,CAT_12,CAT_19,CAT_01,PT_V,PT_V,-2.07,0.294,0.35
