sample_id,source,target
23557,mis bok PRS DU ACC IMP PAS,bokavotnavdo
23558,gi dimesa PST SG GEN SBJ PAS,dimesasokunnffsa
23559,pik rifpo HAB PL ACC IMP MID,rifpoturonotlemde
23560,ba zuzizu HAB DU ACC IND PAS,zszizudurvotnaf
23561,bi zefu PRS PL GEN IMP ACT,zefonundo
23562,taf nakmepel FUT PL DAT IMP ACT,nakmepelrilenkede
23563,tep kelkozef PRF PL ACC IMP CAU,kelkozeffeneshenettivde
23564,li pudpu PRS DU GEN IMP MID,pudpavunlemde
23565,seb zepofma PRS PL ACC IND MID,zepofmonotlem
23566,va sonpa PRS SG ACC IMP MID,sonpotlemde
23567,ru dizsin PRF DU GEN IMP CAU,dizsinneshevintivde
23568,ba rifpo PRS SG NOM IND MID,rifpalem
23569,fiz bor PST SG ACC SBJ CAU,bortokottoksa
23570,rug zipa FUT PL ACC IMP ACT,ziparulonoddo
23571,re muffo PRS SG NOM IMP ACT,mufbado
23572,ne bat PST PL NOM SBJ ACT,botsokonsa
23573,kut tepo PRS SG GEN IND CAU,tepuntog
23574,gi bargu PST PL DAT IMP PAS,ubargusokrnkanavdo
23575,vum tone PRS SG DAT SBJ CAU,toneneketikse
23576,vud pebu PST PL ACC IND MID,pebutokonotlam
23577,ma pamudo PST SG NOM IND PAS,pamudutoknav
23578,tep fuzi PST DU ACC IMP PAS,fuzitegvetnivde
23579,lu suvkotab HAB SG DAT SBJ CAU,suvkotabdurkatoksa
23580,zop gena FUT PL NOM IND ACT,genarulon
23581,ved pellun HAB PL NOM IMP MID,pellunduronlemde
23582,kit mapukko HAB DU ACC IMP ACT,mapukkoturvoddo
23583,ra podduga HAB SG DAT IMP CAU,poddugadurkatogdo
23584,ma tilone PRF PL NOM IND CAU,tiloneneshentiv
23585,zev kupo FUT DU GEN SBJ PAS,kuporulvunnufsa
23586,di reve FUT DU DAT SBJ PAS,reverilvekenifse
23587,gig buror PST DU ACC IND CAU,burortogvottog
23588,vud dabo PST PL GEN IND PAS,dabotokonunnav
23589,zev viksa PST DU NOM IMP PAS,viksatogbanavdo
23590,tel pireke PST SG ACC IND MID,sirekiteketlam
23591,taf gibor HAB SG GEN IND MID,giborturunlem
23592,ved fude PRS PL ACC SBJ PAS,ifudenatnefse
23593,ruk revo PRF PL ACC SBJ ACT,revonashonotsa
23594,zev monod PRS SG NOM IND ACT,monoda
23595,mun nubnum FUT PL NOM IND PAS,nubnumanrulonmuf
23596,ruk nutne PST PL DAT IND PAS,nutnitekenkeniv
23597,zer miruvdu PST DU DAT IND PAS,miruvdutogvakanav
23598,rog nipna PST SG GEN IND CAU,nipnatokuntog
23599,be lumimbuv FUT PL NOM IND MID,lumimbuvrulonlem
23600,si feb PRF PL ACC IND MID,febleshenetlum
23601,zev votu FUT SG ACC IND PAS,voturulotnuf
23602,tep lepuved HAB PL ACC SBJ CAU,lepuvettirenettikse
23603,ba loftad PRF PL DAT IND CAU,loftadnashonkatov
23604,mo duz PST PL ACC IND MID,dastokonotlam
23605,li fammi PST SG ACC IMP PAS,fammiseketnivde
23606,zu dufla PST SG GEN IND MID,duflatokunlam
23607,te deflup PRS SG ACC SBJ MID,deflupotlemse
23608,zev dufa FUT SG NOM IND ACT,dufarul
23609,mis puz PST DU NOM IND CAU,pustogvatog
23610,va vovata PRF DU GEN IND PAS,vovatanashavunnaf
23611,gid ponbu FUT PL ACC IMP MID,ponburulonotlemde
23612,va zipa FUT PL ACC IND MID,ziparulonotlem
23613,ru feto FUT PL GEN IMP MID,fetorulonunlemde
23614,reg tilone PST DU ACC IND CAU,tilonitegvettig
23615,pef puzzo PRS PL NOM IND PAS,puzzonnaf
23616,rus dufkur FUT DU ACC SBJ MID,dufkurrulvotlemse
23617,zop rervobet PST PL DAT SBJ PAS,rervobettekenkenifse
23618,tot deke PRS PL GEN IND ACT,dekenin
23619,fe nafsuzu PST SG NOM IND CAU,nafsuzusoktog
23620,mo niluvob PRF PL GEN SBJ PAS,niluvobnashonunnafsa
23621,gig nilirdi PRS PL NOM IMP PAS,inilirdennevde
23622,taf koflu HAB PL ACC IMP CAU,kofluturonottogdo
23623,ka tepo PRF SG NOM IND MID,teponashalum
23624,vus fusdeb PRF SG DAT IMP CAU,fusdebvesheketivde
23625,ma gezupid PRF SG ACC IMP CAU,gezupidneshettivde
23626,tel bor PST SG GEN SBJ MID,bortokunlamsa
23627,gof kapan PST DU ACC IMP MID,kapantogvotlbmdo
23628,si vafve PST PL ACC IND MID,vafvesekenetlam
23629,zun fezvibol PRF SG GEN SBJ PAS,fezvibollannashunmafsa
23630,lu lumfu PRF SG GEN SBJ CAU,lumfunashuntofsa
23631,gu pezlorid FUT DU NOM IND CAU,pezloridrilvetrig
23632,zef pavu PRS SG GEN IMP PAS,pavunnakdo
23633,mun rada PST PL GEN IND PAS,radantokonunmav
23634,fo sutel PRS PL ACC SBJ CAU,sutelenetikse
23635,rer rone PST DU DAT SBJ PAS,ronetegvekenifse
23636,fiz loftad HAB PL ACC IMP CAU,loftadduronottogdo
23637,kut dolimal PRF PL GEN IMP CAU,dolimalnashonuntovdo
23638,tep tefta PRS SG ACC IMP CAU,teftottogdl
23639,pu kelkozef PST PL ACC IND CAU,kelkoziftekenettig
23640,gu liddu PRS PL NOM SBJ CAU,liddontoksa
23641,ko mim PST SG ACC IMP ACT,memtekedde
23642,zun ponbu HAB SG GEN IND MID,ponbandurunlem
23643,ros nugtube PRF PL GEN IND CAU,nugtubeneshenintiv
23644,zev fiz HAB DU GEN SBJ ACT,fizdirvinse
23645,da puznama PRF SG NOM IMP CAU,puznamanashatovdo
23646,sod fezvibol FUT DU NOM IND MID,vezvibolrulvalem
23647,vud depda PRF DU NOM IMP ACT,depdanashavado
23648,deg nesiv FUT SG NOM IMP CAU,nesivrilterigde
23649,deg kunto FUT SG ACC IND CAU,guntorulottarug
23650,kut makpof PRF DU DAT IMP ACT,makpofnashavagdo
23651,ko nivu FUT PL NOM IMP MID,nivurulonlemde
23652,vaz vupla PRF SG DAT SBJ ACT,vuplanashakasa
23653,bi fariv PRF DU NOM IMP CAU,farivleshevetivde
23654,su vapno HAB DU DAT IMP PAS,vapnodurvakando
23655,vi vapno HAB SG ACC IMP PAS,vapnozurotnavdo
23656,som bor PRS SG DAT IMP PAS,boranakamavdo
23657,li dozug FUT PL DAT IMP ACT,vozugrulonkado
23658,vo papseg HAB PL DAT IMP MID,papsegdirenkelimde
23659,gof zoli PRF PL DAT IND ACT,zolineshenke
23660,zop muffo PRS SG DAT IND CAU,muffakatog
23661,zun dozug PRF SG GEN IND ACT,dozugannashun
23662,lug zepofma HAB SG ACC IMP PAS,zepofmadurotnavdo
23663,var mukfosre PRF DU ACC IMP CAU,mukfosreneshevettivde
23664,fiz leba HAB DU NOM SBJ ACT,lebadurvasa
23665,vum bini PST SG DAT IMP CAU,lekiventekketigde
23666,ban tiklu PRS DU DAT IMP CAU,tiklanavakatogdo
23667,vim dufa HAB SG DAT IMP PAS,dufandurkamavdo
23668,gis gek PST DU DAT IMP PAS,igektegvekenivde
23669,ko tumi PRF SG ACC IMP PAS,itumineshetnevde
23670,no siglu PRS PL ACC IND CAU,siglonotog
23671,fiz dimesa PST SG NOM IMP ACT,dimesatogdo
23672,ki dovfa PRS SG DAT IMP PAS,udovfakanavdo
23673,vo pebu PRF SG ACC IND CAU,pebunashottov
23674,fe vakis PRS PL ACC IMP PAS,vakisenetsevde
23675,zef rozavi PRF DU NOM IND CAU,rozavineshevetiv
23676,zun posim PRF DU DAT IND CAU,posimennesheveketiv
23677,zef fariv FUT SG NOM IMP CAU,farivrilterigde
23678,li vukun PST PL ACC IND CAU,vukunsokonottog
23679,gig bulte PRF PL GEN SBJ CAU,bulteneshenintifse
23680,zun losif PST DU ACC IND CAU,losefentegvettin
23681,ro movme FUT PL ACC SBJ CAU,movmerilenetterikse
23682,lu sutel PST PL ACC IMP PAS,suteltekenetnivde
23683,ko sazsonu FUT PL NOM SBJ MID,sazsonurulonlemse
23684,fid kigifo HAB SG NOM IMP ACT,kigifodurdo
23685,si zuzol PRF PL GEN IMP MID,zuzollalashonlimde
23686,lu nologi PRF DU DAT SBJ MID,nologineshevekelumsa
23687,rus rero FUT SG NOM IMP ACT,reroruldo
23688,vu vukvobo HAB PL DAT IMP MID,vukvoboduronkalemde
23689,mun dekam FUT PL DAT IND MID,dekamanrulonkalem
23690,rus biru FUT PL ACC SBJ MID,birurulonotlemse
23691,tel bubse PRF SG NOM IND PAS,bubseneshenef
23692,le bupe HAB DU DAT IMP PAS,bupezirvekende
23693,dip likbovos PRF SG NOM IND MID,likbovosnashalum
23694,vud sofigaf PST PL NOM IMP ACT,sofigaftokondo
23695,fe dufkur PRS DU GEN IND ACT,dufkuravun
23696,zun mabo FUT PL GEN IND MID,mabanrulonunlem
23697,ne tepo PRF DU DAT SBJ PAS,tepolashavakanafsa
23698,gar babdugka FUT PL ACC SBJ PAS,babdugkarulonafsa
23699,vum mavifap PST SG DAT IND PAS,mavifopangokkamav
23700,pef gitno PRS DU ACC IND CAU,gitnavottog
23701,kig valiki PST PL GEN IND CAU,valikitekenintig
23702,ma puvgi FUT PL GEN IND ACT,puvgirilenin
23703,reg kumsen PRF DU ACC SBJ ACT,kumsenneshevetse
23704,da votu PST PL ACC IND CAU,votutokonottog
23705,mun supkur PRS DU GEN SBJ PAS,supkuranavunmafsa
23706,ved nosev HAB PL DAT SBJ PAS,nosevdirenkenefse
23707,zu tapa FUT DU ACC IND MID,taparulvotlem
23708,to zoli PRS SG NOM IND MID,zolelim
23709,go rovpe FUT PL ACC IMP MID,rovperilenetlimde
23710,se refzepvu PRS PL DAT IND PAS,urefzepvonkanaf
23711,dip butuf PST SG NOM SBJ PAS,butaftoknafsa
23712,som sitkifge PST SG ACC SBJ CAU,sitkifsentekettikse
23713,lu fukufep PRF DU DAT IMP CAU,fukufepnesheveketivde
23714,dar vupla FUT SG GEN IMP PAS,vuplarulunnuvdo
23715,se dovfa PRF DU DAT IND MID,dovfalashavakalum
23716,zef kupo PST PL DAT IMP PAS,kupotokonkanavdo
23717,ve fevive PRS DU GEN IMP MID,feuivevinlimde
23718,le tefta FUT PL DAT IMP ACT,teftarulonkado
23719,vus vonal PST DU DAT IND MID,vonaltogvakalam
23720,gak nikor PRF PL ACC SBJ CAU,nikornashonottofsa
23721,vi bargu PST DU NOM SBJ PAS,ubargusogvanafsa
23722,ra roza PST DU NOM IND PAS,rozotogvanav
23723,re pufovu HAB SG NOM SBJ PAS,pufovuzurnafsa
23724,vaz fivbo HAB SG DAT IMP PAS,fivbodurkanavdo
23725,lu viksa PRF SG ACC SBJ PAS,viksanashotnafsa
23726,ne funebti PRS PL NOM IMP ACT,funebtevde
23727,kig luva HAB SG ACC SBJ CAU,luvadurottoksa
23728,rer zufpe HAB SG ACC SBJ PAS,zufpediretnefse
23729,re makpof HAB SG DAT IND PAS,makpovzurkanaf
23730,fiz fevempo PRS SG DAT SBJ CAU,fevempakatoksa
23731,ved mafmad PRS SG GEN IND CAU,mafmaduntog
23732,ruk dopga PRS DU GEN IMP PAS,dopgavunnavdo
23733,re bupe FUT SG GEN SBJ CAU,buperilinterikse
23734,mo losif HAB SG GEN IND PAS,losiidirinnef
23735,bi nosev FUT PL ACC IMP CAU,nosevrilenetterigde
23736,di bev PST PL ACC SBJ PAS,befsekenetnifse
23737,kit desoda PRS PL GEN IMP CAU,desodonuntogdo
23738,zun rombo FUT SG GEN SBJ ACT,rombanrulunsa
23739,nar tido PRF DU GEN SBJ PAS,tidonashavunnafsa
23740,ved vafve PST DU NOM IND ACT,rafvetegve
23741,zop liddu PRF PL GEN SBJ ACT,liddunashonunsa
23742,rer bonezo FUT DU NOM IMP PAS,bouezorulvanuvdo
23743,zut dorpokto HAB DU GEN SBJ PAS,dorpoktoturvunnafsa
23744,taf rozes HAB SG NOM IND MID,rozestirlim
23745,le ninefef FUT PL GEN SBJ CAU,ninefefrileninterikse
23746,vud nipna PST DU NOM SBJ CAU,nipnatogvatoksa
23747,bo surfivo PST DU ACC SBJ ACT,surfivotogvotsa
23748,rer kelkozef HAB SG GEN IMP CAU,kelkozevdirintigde
23749,ruk ropbumvu PRS DU DAT IND MID,ropbumvavakalem
23750,fiz ponbu HAB SG NOM IMP ACT,ponbudurdo
23751,pu keti HAB DU GEN IMP ACT,ketidirvinde
23752,le pone HAB DU GEN IMP PAS,ponezirvinnevde
23753,saf dike PRS DU DAT SBJ MID,dikevekelimse
23754,seb luf PRF SG GEN IMP ACT,lufnashundo
23755,fe faguvu PRS SG NOM IND CAU,faguvatog
23756,bo timmuna HAB SG DAT IMP CAU,timmunadurkatogdo
23757,fo timmuna PRS DU NOM SBJ MID,timmunavalemse
23758,bo nilirdi FUT PL DAT SBJ ACT,nilirdirilenkese
23759,bo kumro PST DU GEN IND MID,kumrotogvunlam
23760,mun dopga PST DU DAT IMP ACT,dopgantogvakado
23761,no zafo PRS DU DAT IND PAS,zafavakanaf
23762,nar nosev FUT SG ACC SBJ MID,nosevriletlimse
23763,pil nivi HAB PL NOM IND PAS,nividirennef
23764,pik tosmagi FUT SG ACC IND MID,tosmagiriletlim
23765,soz kutviffo HAB SG ACC SBJ ACT,kutviffodurotsa
23766,var sobvus FUT DU GEN IND ACT,sobvusrulvun
23767,lam zuzizu HAB DU GEN IMP MID,zuzizandurvunlemde
23768,lu diseso FUT SG NOM SBJ CAU,disesorultaruksa
23769,po vasvupud HAB DU NOM IND MID,vasvupuddurvalem
23770,te bulo HAB SG ACC IMP ACT,bulozuroddo
23771,zop keris PRF SG NOM SBJ PAS,kerisneshenefse
23772,saf zavti PST SG GEN IMP MID,zavtetekinlamdo
23773,ra mim FUT SG NOM IND CAU,mimrilterig
23774,re vefovuv PRS SG NOM IMP MID,vefovuvalemde
23775,vud gig FUT DU NOM IND ACT,gigrilve
23776,se liddu PST SG GEN IMP ACT,liddusokundo
23777,mun tefta PRF PL DAT IND MID,teftannashonkalum
23778,nar fukufep PST PL GEN IND ACT,fukufeptekin
23779,seb forko HAB DU NOM IND ACT,forkodurva
23780,gu pada PST SG GEN SBJ PAS,upadatokunnafsa
23781,ved bivelgob PRF DU GEN SBJ PAS,bivelgobnashavunnafsa
23782,pu fonesel HAB PL GEN SBJ PAS,foneseldireninnefse
23783,ki gozi PST PL GEN IMP PAS,igozisekeninnivde
23784,fid valiki PRS SG DAT SBJ PAS,valikekenefse
23785,zun kuvoma PRF PL DAT SBJ CAU,kuvomannashonkatofsa
23786,som bigosser HAB PL NOM SBJ ACT,bigosserendirense
23787,var pufo HAB DU ACC IND MID,pufodurvotlem
23788,pil tufgepe FUT SG DAT SBJ PAS,tufgeperilkenifse
23789,vo vovvez PRS SG ACC SBJ PAS,vovvezetnefse
23790,fo mugit PRF DU ACC SBJ ACT,mugitneshevetse
23791,no fal PRS DU DAT IND CAU,falavakatog
23792,deg rone HAB PL GEN IMP ACT,roaedireninde
23793,zun biru PRF PL ACC IMP MID,birannashonotlumdo
23794,go palepa PST SG GEN IND ACT,palepatokun
23795,kut pudpu PRS PL DAT IMP MID,pudponkalemde
23796,pom pavu FUT DU ACC IMP PAS,pavanrulvotmuvdo
23797,sod ruptur PRS SG ACC IND CAU,rupturottog
23798,seb nuzgo PST PL ACC SBJ CAU,nuzgotokonottoksa
23799,rus baza PRF DU ACC IMP MID,bazanashavotlumdo
23800,gu nokvu HAB PL ACC IND PAS,unokvuduronotnaf
23801,ro lonse FUT SG NOM IMP ACT,lonserilde
23802,vum fegzerig PRF SG GEN SBJ ACT,fegzeriggenneshinse
23803,to vefovuv PST PL NOM SBJ MID,vefovuftokonlamsa
23804,si rartisuv PRF DU NOM IND ACT,rartisuvlashava
23805,ban sufi PRS SG NOM IMP ACT,sufenede
23806,ved purimu PST SG NOM IND PAS,purimutoknav
23807,zun nikor PST PL DAT SBJ ACT,nikorantokonkasa
23808,zop tosmagi FUT DU ACC IMP ACT,tosmagirilvedde
23809,kit bat PRF PL DAT IMP PAS,battanashonkanavdo
23810,gi fane PRF SG ACC IMP PAS,faneleshetnevde
23811,zu posutu HAB DU ACC SBJ MID,posutudurvotlemse
23812,ru gine PRS DU ACC IMP CAU,ginevettigze
23813,lug gonkuk PRF PL NOM SBJ CAU,gonkukkanashontofsa
23814,ki zabeb HAB PL ACC IMP PAS,zabebzirenetnevde
23815,zev lizat FUT SG GEN IND CAU,lizatruluntarug
23816,kak voburda HAB DU GEN IMP ACT,voburdaturvundo
23817,ra zuvaz HAB PL ACC IND CAU,zuvazduronottog
23818,dip nuneb PST PL GEN IND CAU,nuneptekenintig
23819,vi nanfa HAB PL DAT IND ACT,nanfazuronka
23820,vim redgo PRS PL DAT IMP ACT,rsdganonkado
23821,vus leti PRF DU DAT IMP ACT,letineshevegde
23822,gis banidda PRS SG DAT IND PAS,baniddakanaf
23823,lu vefovuv HAB PL GEN SBJ CAU,vefovuvduronuntoksa
23824,gis vatu HAB DU ACC IMP PAS,vatuuurvotnavdo
23825,ruk luf PRS PL DAT IND MID,lufonkalem
23826,ma zapadi FUT DU ACC SBJ CAU,zapadirilvetterikse
23827,ros kupo PRF DU GEN SBJ CAU,kuponashavuntofsa
23828,zun saso HAB PL DAT IND PAS,sasanduronkamaf
23829,seb dokta PRF SG ACC IMP PAS,doktanashotnavdo
23830,ba zipa FUT SG GEN IMP CAU,ziparuluntarugdo
23831,ro rero FUT PL NOM IND MID,rerorulonlem
23832,ni norto HAB PL GEN IND ACT,nortozurrnun
23833,mo makpof FUT PL NOM IMP PAS,makpofrulonnuvdo
23834,vum ruptur PRF SG GEN SBJ ACT,rupturannashunsa
23835,fid vefiso PRS SG DAT SBJ MID,vefisakalemse
23836,le loftad PRF SG ACC SBJ PAS,loftadlashotnafsa
23837,te nafsuzu PST SG ACC SBJ ACT,nafsuzusokotsa
23838,vu votu FUT PL ACC SBJ CAU,voturulonottaruksa
23839,lam bat PRS DU DAT SBJ PAS,batanavakamafsa
23840,lam zuvaz HAB SG ACC IMP ACT,zuvazanduroddo
23841,kig zavsane PRS PL DAT IMP CAU,zavsaaenketigde
23842,su buvikzub FUT DU NOM IMP CAU,buvikzubrulvatrugdo
23843,mun likbovos HAB SG GEN IMP PAS,likbovosandurunmavdo
23844,lam zofmas PST PL ACC SBJ CAU,zofmasantokonottoksa
23845,vu bilu PRF PL ACC IND ACT,bilunashonot
23846,ma fabu PRF SG GEN SBJ MID,fabunashunlumsa
23847,tep fisle PRS PL GEN IMP ACT,fisaeninde
23848,gu numberer PST DU GEN IMP MID,numberirtegvinlamdo
23849,reg pobboso FUT SG ACC IMP ACT,bobbosoruloddo
23850,gak muffo HAB DU NOM SBJ MID,muffoturvalemse
23851,ved veksel PST SG GEN IND PAS,vekseltekinniv
23852,var vupda PRF SG DAT SBJ CAU,vupdanashakatofsa
23853,rus koterti PRS SG ACC SBJ ACT,kotertetse
23854,tot pobboso FUT PL GEN IMP CAU,bobbosorulonuntarugdo
23855,gig nomnizid PRS PL ACC SBJ ACT,gomnizidenetse
23856,sa tuzdufme FUT PL NOM IND PAS,tuzdufmerilennif
23857,dip supkur HAB DU DAT IND PAS,supkurturvakan
23858,saf miletut PRS SG NOM IMP PAS,miletutanavdo
23859,ban vifeta FUT PL ACC IND ACT,vifetanrulonot
23860,dip sulu PRF SG ACC IND CAU,sulunashottov
23861,gar zerle PRS DU ACC IND ACT,zerlevet
23862,sa ziba HAB SG NOM IND PAS,uzibadurnaf
23863,ko vukvobo PRS PL ACC SBJ ACT,vukvobonotsa
23864,fid pebu PRS SG ACC IMP MID,pebotlemde
23865,mar repnabi PRS SG NOM SBJ PAS,repnabenefse
23866,kig papseg PRS DU DAT IMP ACT,papsegevekede
23867,rus sulu PRF PL DAT IMP ACT,sulunashonkado
23868,kig duf PST PL GEN IMP CAU,duftokonuntogdo
23869,ved kat PST SG ACC SBJ CAU,kattokvttoksa
23870,mo bok PRF SG NOM IMP PAS,boknashanavdo
23871,gu fude FUT PL DAT IMP MID,kuderilenkelimde
23872,kut torvofam HAB DU GEN IMP CAU,torvofamturvuntogdo
23873,pef keti PST SG DAT IND PAS,ketitekkeniv
23874,gis babdugka PST PL ACC IMP MID,babdugkatokonotlamdo
23875,rus zumi FUT PL NOM IMP MID,sumirilenlimde
23876,kit pikkabog PRS PL ACC IMP PAS,pikkabogonotnavdo
23877,vo fane PRF DU DAT IMP MID,faneneshevekelumdo
23878,ror bivelgob FUT SG ACC IND CAU,bivelgobrulottarug
23879,mun vifutvap FUT SG GEN SBJ ACT,vifutvapanrulunsa
23880,zef torvofam FUT PL DAT SBJ ACT,torvofamrulonkasa
23881,tel vupla PRF DU GEN SBJ ACT,vuplanashavunsa
23882,ne zerle PRS SG GEN SBJ MID,zerlinlimse
23883,gu vino PST SG NOM IMP PAS,vinotoknavdo
23884,gid gine FUT DU NOM IMP PAS,ginerilvenivde
23885,ni vukvobo FUT PL DAT SBJ PAS,vukvoborulonkanufsa
23886,ki posim PRS SG ACC SBJ MID,posimetlimse
23887,vim nugtube PST SG ACC IND PAS,nugtubenteketmiv
23888,ruk desemup FUT SG GEN IND PAS,udesemuprulunnuf
23889,bi deflup PRS SG GEN IMP CAU,deflupuntogdo
23890,te fariv PRF DU DAT IMP ACT,farivleshevegde
23891,soz vototi HAB PL NOM IND MID,vototidirenlim
23892,tot rom FUT SG GEN IND PAS,romrulunnuf
23893,dar pireke PRF PL ACC SBJ CAU,pirekeneshenettifse
23894,fu nikor PRS PL NOM SBJ MID,nikoronlemse
23895,si mukfosre HAB DU NOM IND MID,mukfosrezirvelim
23896,rer timmuna PRS SG GEN IND CAU,timmununtog
23897,pom lopidu PRS SG ACC IND CAU,lopidanottog
23898,saf voro PRF DU DAT IND CAU,voronashavakatov
23899,pil faguvu PST DU NOM IMP MID,faguvutogvalamdo
23900,seb tepele PRF DU DAT SBJ PAS,tepeleneshevekenefse
23901,fo vap PRS SG ACC IND ACT,vapot
23902,gu muffo PRS PL NOM IMP CAU,muffontogdo
23903,seb movme FUT DU GEN IMP CAU,movmerilvinterigde
23904,rog feve PRF DU GEN IMP MID,feveneshevinlumdo
23905,seb nubnum PST PL GEN IMP PAS,nubnumtokonurnavdo
23906,gis bargu PST DU ACC IMP CAU,borgatogvottegdo
23907,vi zavti HAB SG ACC IMP PAS,zavtiziletnevde
23908,mar lompulov PST DU ACC SBJ PAS,lompuloftogvotnafsa
23909,bi femkogo HAB SG NOM SBJ ACT,femkogozursa
23910,rer lesogbar PST DU DAT SBJ PAS,lesogbartogvakanafsa
23911,fiz zufpe PST PL NOM IMP PAS,zufpetekennivde
23912,go vap FUT DU ACC SBJ PAS,vaprulvotnufsa
23913,gu mosu HAB SG GEN IMP CAU,mosuduruntogdo
23914,taf zefu PRF SG NOM IND PAS,zefunashanaf
23915,le vukvobo PRF DU DAT SBJ PAS,vukvobolashavakanafsa
23916,vo sigupob PRS DU DAT SBJ PAS,sigupobavakanafsa
23917,vud din HAB DU NOM IND CAU,dindirvetig
23918,va dopga PRF SG DAT SBJ ACT,dopganashakasa
23919,vus bat PRF SG GEN SBJ MID,battanashunlumsa
23920,ki fulli HAB PL ACC SBJ PAS,fullizirenetnefse
23921,po nakmepel PST DU NOM IMP MID,nakmepeltegvelamdo
23922,gak sufi PRF DU ACC IND MID,sufineshevetlum
23923,zev vatu PRF DU GEN IND PAS,vatunashavunnaf
23924,pik bodfa HAB PL DAT IMP CAU,bodfaturonkatogdo
23925,te dagdi HAB SG DAT SBJ CAU,dagdizirketikse
23926,ro repnabi PRS PL NOM IMP MID,repnabenlimde
23927,zu zivpatoz FUT PL DAT IMP ACT,zivpatozrulonkado
23928,ros zerle PRS DU NOM IMP MID,zerlevelimde
23929,vi saras HAB PL DAT SBJ CAU,sarazzuronkatoksa
23930,fiz tufgepe PRS DU ACC IMP PAS,tufgepevetnevde
23931,dip zuzop PST SG DAT IMP ACT,zuzoptokkado
23932,zut pufovu PRS DU DAT IND ACT,pufovavaka
23933,reg rozavi PRS SG ACC IND MID,rozavetlim
23934,ror bere FUT DU ACC SBJ PAS,ibererilvetnifse
23935,ka rupokdu PRF DU NOM SBJ MID,rupokdunashavalumsa
23936,mes pipvi PRS SG GEN IND MID,pipvinlim
23937,mar tosmagi FUT PL GEN IND ACT,tosmagirilenin
23938,tot kuzrorpi FUT PL GEN IND CAU,podpobrulonuntarug
23939,ve fonesel FUT PL GEN IND MID,foneselrilengnlim
23940,ved gezupid FUT SG GEN IND CAU,gezupidrilinterig
23941,ba gine PRF PL DAT IND CAU,gineneshenketiv
23942,ka nagin PRF DU ACC IND CAU,naginneshevettiv
23943,ve gibor PRF PL ACC IND PAS,giborlashonotnaf
23944,zut gunkitil FUT DU ACC IND PAS,gunkitilrilvetnif
23945,re babdugka FUT DU GEN SBJ PAS,babdugkarulvunnufsa
23946,mis pufoz HAB PL GEN SBJ CAU,pufosturonuntoksa
23947,dar vemo PST SG GEN IMP MID,vemotokunlamdo
23948,ros mubfi PRS DU GEN IMP CAU,mubfevintigde
23949,vi kupo HAB DU NOM IND PAS,kupozurvanaf
23950,pom tubeli PRS DU ACC SBJ MID,tubelenevetlimse
23951,di nologi FUT SG ACC SBJ PAS,nologiriletnifse
23952,zun tiklu PRF SG NOM IMP CAU,tiklannashatovdo
23953,pu zoli PST PL GEN IMP ACT,zolitekinde
23954,li keti PRS PL DAT IND PAS,ketenkenef
23955,ve rom PST SG GEN SBJ MID,romsokunlamsa
23956,rer pipesi PST DU DAT IMP CAU,pipesetegveketigde
23957,kit zavu PST DU GEN SBJ PAS,zavutogvunnafsa
23958,te mabo HAB SG NOM IMP PAS,mabozurnavdo
23959,pu seffelo PST SG ACC IND PAS,seffelotokotnav
23960,mun vap PRS PL ACC IMP PAS,vapanonotmavdo
23961,ros rartisuv PRF DU NOM IND PAS,rartisuvnashavanaf
23962,bo zara PST PL DAT SBJ CAU,zaratokonkatoksa
23963,ro mukfosre PST SG GEN IMP PAS,mukfosretekinnivde
23964,zun depda FUT DU DAT IND PAS,depdanrulvakamuf
23965,vud rudenze PRS PL DAT SBJ CAU,rudenzenketikse
23966,fid goloven PRF SG NOM IND CAU,golovenneshetiv
23967,bo vibmato PRS PL ACC IND MID,vibmatonotlem
23968,gar kumsen PRS DU ACC SBJ CAU,kumsenevettikse
23969,ma veksel FUT DU GEN IND PAS,vekselrilvinnif
23970,mun ponbu PST PL DAT IMP PAS,punbantokonkamavdo
23971,ni rombo PST PL ACC SBJ ACT,rombosokonotsa
23972,pik letavir PST PL NOM SBJ CAU,litovertekentikse
23973,gig numberer PST SG DAT SBJ PAS,numberirtekkenifse
23974,be puzzo PRF DU GEN SBJ CAU,puzzolashavuntofsa
23975,mo bini FUT SG DAT IND CAU,dadserilketrig
23976,va deke HAB PL ACC IMP ACT,dekeduredde
23977,mo zavi PRF DU GEN IMP ACT,zavineshevinde
23978,mis butral PST PL ACC IND PAS,butraltokonotnav
23979,zef fusdeb PST SG GEN IMP CAU,fusdeptekintigde
23980,vud vamtot HAB SG GEN IMP PAS,vamtoddurunnavdo
23981,deg pebu HAB SG DAT IND PAS,pebudurkanaf
23982,rus rozes HAB DU GEN IND PAS,rozesvirvinnef
23983,zop vafve PRF SG NOM SBJ PAS,vafveneshenefse
23984,mes vevriz HAB SG DAT IND PAS,vevristirkenef
23985,rus seffelo PRF SG DAT SBJ ACT,seffelonashakasa
23986,se rifortam FUT SG ACC IMP ACT,rifortamruloddo
23987,rug dusim PST SG NOM IND CAU,dusimtektig
23988,mis dota PST PL GEN SBJ MID,dotutokonunlamsa
23989,fiz tuzdufme FUT DU NOM SBJ ACT,tuzdufmerilvese
23990,no lumimbuv PRF SG NOM IND PAS,lumimbuvnashanaf
